New Run at  07/13/2017 15:50:15
, Time, RandomReward; Uniform_LinUCBReward; 
data,1272664800000,2510;5479;14733
data,1272664800000,2510;1944;14733
data,1272664800000,2510;4890;14734
data,1272664800000,2510;5294;14734
data,1272664800000,2510;9281;14734
data,1272664800000,2510;7343;14734
data,1272664800000,2510;10846;14734
data,1272664800000,2510;9693;14734
data,1272664800000,2510;9217;14734
data,1272664800000,2510;11493;14734
data,1272664800000,2510;5251;14734
data,1272664800000,2510;9520;14734
data,1272664800000,2510;11851;14734
data,1272664800000,2510;9198;14734
data,1272664800000,2511;12149;14734
data,1272664800000,2512;6702;14734
data,1272664800000,2512;5770;14734
data,1272664800000,2512;154;14734
data,1272664800000,2512;154;14734
data,1272664800000,2512;731;14734
data,1272664800000,2512;11664;14734
data,1272664800000,2512;10460;14734
data,1272664800000,2512;1342;14734
data,1272664800000,2512;6492;14734
data,1272664800000,2512;4339;14734
data,1272664800000,2512;3877;14734
data,1272664800000,2512;5068;14734
data,1272664800000,2512;4200;14734
data,1272664800000,2512;7183;14734
data,1272664800000,2512;2350;14734
data,1272664800000,2512;4551;14734
data,1272664800000,2512;3566;14734
data,1272664800000,2512;8369;14734
data,1272664800000,2512;10095;14734
data,1272664800000,2512;757;14734
data,1272664800000,2513;2057;14734
data,1272664800000,2513;10266;14734
data,1272664800000,2513;1564;14734
data,1272664800000,2513;6996;14734
data,1272664800000,2513;1520;14734
data,1272664800000,2513;1564;14734
data,1272664800000,2513;6482;14735
data,1272664800000,2513;300;14735
data,1272664800000,2514;6589;14735
data,1272664800000,2514;11594;14735
data,1272664800000,2514;8838;14735
data,1272664800000,2514;11308;14735
data,1272664800000,2514;7958;14735
data,1272664800000,2514;2241;14735
data,1272664800000,2514;3200;14735
data,1272664800000,2515;1543;14735
data,1272664800000,2515;1563;14735
data,1272664800000,2515;5845;14735
data,1272664800000,2515;3416;14736
data,1272664800000,2515;4704;14736
data,1272664800000,2515;7725;14736
data,1272664800000,2515;413;14736
data,1275343200000,2515;9190;14736
data,1275343200000,2515;9133;14736
data,1275343200000,2515;8665;14736
data,1275343200000,2515;1139;14737
data,1275343200000,2515;7111;14737
data,1275343200000,2515;294;14737
data,1275343200000,2515;714;14737
data,1275343200000,2515;3466;14737
data,1275343200000,2515;3893;14737
data,1275343200000,2515;6874;14738
data,1275343200000,2515;8896;14738
data,1275343200000,2515;12186;14738
data,1275343200000,2515;11634;14738
data,1275343200000,2515;8694;14738
data,1275343200000,2515;7211;14738
data,1275343200000,2515;1221;14738
data,1275343200000,2515;9437;14738
data,1275343200000,2515;8458;14738
data,1275343200000,2515;4070;14738
data,1275343200000,2515;4355;14739
data,1275343200000,2515;8375;14740
data,1275343200000,2515;10999;14740
data,1275343200000,2515;3566;14740
data,1275343200000,2515;6020;14741
data,1275343200000,2515;256;14741
data,1275343200000,2515;11492;14741
data,1275343200000,2515;9653;14741
data,1275343200000,2515;11605;14741
data,1275343200000,2515;773;14742
data,1275343200000,2515;11493;14742
data,1275343200000,2515;7483;14742
data,1275343200000,2516;6139;14742
data,1275343200000,2516;8091;14742
data,1275343200000,2516;323;14742
data,1275343200000,2516;9331;14742
data,1275343200000,2516;2726;14742
data,1275343200000,2516;11940;14742
data,1275343200000,2516;5068;14742
data,1275343200000,2516;4237;14742
data,1275343200000,2516;8851;14742
data,1275343200000,2516;10332;14743
data,1275343200000,2517;4054;14743
data,1275343200000,2517;4545;14743
data,1275343200000,2517;274;14743
data,1277935200000,2517;9643;14744
data,1277935200000,2517;10434;14744
data,1277935200000,2517;9714;14744
data,1277935200000,2517;5256;14744
data,1277935200000,2517;6887;14744
data,1277935200000,2517;8040;14745
data,1277935200000,2517;11765;14745
data,1277935200000,2517;1044;14745
data,1277935200000,2517;4969;14745
data,1277935200000,2517;7430;14745
data,1277935200000,2517;5022;14745
data,1277935200000,2517;10003;14745
data,1277935200000,2517;9947;14745
data,1277935200000,2517;7725;14745
data,1277935200000,2517;5856;14745
data,1277935200000,2517;6482;14746
data,1277935200000,2517;5762;14747
data,1277935200000,2517;3823;14747
data,1277935200000,2518;1724;14747
data,1277935200000,2518;6555;14747
data,1277935200000,2518;11898;14747
data,1277935200000,2518;10846;14747
data,1277935200000,2518;3753;14747
data,1277935200000,2518;3200;14747
data,1277935200000,2518;2128;14747
data,1277935200000,2518;2828;14747
data,1277935200000,2518;323;14747
data,1277935200000,2518;4498;14747
data,1277935200000,2518;748;14747
data,1277935200000,2518;1564;14747
data,1277935200000,2518;8363;14747
data,1277935200000,2518;11206;14747
data,1277935200000,2518;7687;14747
data,1277935200000,2518;6823;14747
data,1277935200000,2518;8363;14747
data,1277935200000,2518;9637;14747
data,1277935200000,2518;6996;14747
data,1277935200000,2518;7364;14747
data,1277935200000,2518;7231;14747
data,1277935200000,2518;4184;14747
data,1277935200000,2518;10438;14747
data,1277935200000,2518;3547;14747
data,1277935200000,2519;3065;14747
data,1277935200000,2519;2681;14747
data,1277935200000,2519;9717;14747
data,1277935200000,2519;149;14747
data,1277935200000,2519;4323;14747
data,1277935200000,2519;2927;14748
data,1277935200000,2519;12149;14748
data,1277935200000,2519;6702;14748
data,1277935200000,2519;9825;14748
data,1277935200000,2519;472;14748
data,1277935200000,2519;5716;14748
data,1277935200000,2519;3636;14748
data,1277935200000,2519;757;14748
data,1277935200000,2519;1320;14749
data,1277935200000,2519;7483;14749
data,1277935200000,2519;12322;14750
data,1277935200000,2519;107;14751
data,1277935200000,2519;11308;14751
data,1277935200000,2519;4443;14751
data,1277935200000,2519;8794;14751
data,1280613600000,2519;6285;14751
data,1280613600000,2519;5627;14751
data,1280613600000,2519;1467;14751
data,1280613600000,2519;7775;14751
data,1280613600000,2519;3149;14751
data,1280613600000,2519;11195;14751
data,1280613600000,2519;3464;14751
data,1280613600000,2519;2794;14751
data,1280613600000,2519;10410;14752
data,1280613600000,2519;1499;14752
data,1280613600000,2519;3246;14752
data,1280613600000,2519;2057;14752
data,1280613600000,2519;10461;14752
data,1280613600000,2519;4323;14752
data,1280613600000,2519;11927;14752
data,1280613600000,2519;8462;14752
data,1280613600000,2519;12322;14753
data,1280613600000,2519;4129;14753
data,1280613600000,2519;755;14753
data,1280613600000,2519;11493;14753
data,1280613600000,2519;6072;14753
data,1280613600000,2519;3151;14754
data,1280613600000,2519;3578;14754
data,1280613600000,2519;757;14754
data,1280613600000,2519;6188;14754
data,1280613600000,2519;6944;14754
data,1280613600000,2519;11902;14755
data,1280613600000,2519;10095;14755
data,1280613600000,2519;4610;14755
data,1280613600000,2519;2359;14755
data,1280613600000,2519;9558;14755
data,1280613600000,2519;5181;14755
data,1280613600000,2519;7345;14755
data,1280613600000,2519;4355;14756
data,1280613600000,2519;11459;14756
data,1280613600000,2519;8418;14756
data,1280613600000,2519;1831;14756
data,1280613600000,2519;5770;14756
data,1280613600000,2519;869;14756
data,1280613600000,2519;1058;14756
data,1280613600000,2519;9190;14756
data,1280613600000,2519;11178;14756
data,1280613600000,2519;3464;14756
data,1280613600000,2519;11053;14756
data,1280613600000,2519;8332;14756
data,1280613600000,2519;117;14756
data,1280613600000,2519;4610;14756
data,1280613600000,2519;12399;14756
data,1280613600000,2519;6907;14756
data,1280613600000,2519;9300;14756
data,1280613600000,2519;4215;14756
data,1280613600000,2519;2663;14756
data,1280613600000,2519;3578;14756
data,1280613600000,2519;5659;14757
data,1280613600000,2519;1332;14757
data,1280613600000,2519;3231;14757
data,1280613600000,2519;3737;14757
data,1280613600000,2519;312;14757
data,1280613600000,2519;8235;14757
data,1280613600000,2519;5770;14757
data,1280613600000,2519;3320;14757
data,1280613600000,2520;5740;14757
data,1280613600000,2520;1520;14757
data,1280613600000,2520;4190;14757
data,1280613600000,2520;5294;14757
data,1280613600000,2520;6504;14757
data,1280613600000,2520;5836;14757
data,1280613600000,2520;2311;14757
data,1280613600000,2520;9111;14757
data,1280613600000,2520;2400;14757
data,1280613600000,2520;7356;14757
data,1280613600000,2520;4202;14757
data,1280613600000,2520;4876;14757
data,1280613600000,2520;4988;14757
data,1283292000000,2520;9317;14758
data,1283292000000,2520;12076;14758
data,1283292000000,2520;5256;14758
data,1283292000000,2520;9407;14758
data,1283292000000,2520;1395;14759
data,1283292000000,2520;11090;14759
data,1283292000000,2520;7260;14759
data,1283292000000,2520;3877;14759
data,1283292000000,2520;7813;14759
data,1283292000000,2520;10894;14759
data,1283292000000,2520;6907;14759
data,1283292000000,2520;11459;14759
data,1283292000000,2520;12312;14759
data,1283292000000,2520;5822;14759
data,1283292000000,2520;1898;14759
data,1283292000000,2520;1692;14759
data,1283292000000,2520;471;14759
data,1283292000000,2520;5627;14759
data,1283292000000,2520;5470;14759
data,1283292000000,2520;11109;14759
data,1285884000000,2521;3155;14759
data,1285884000000,2521;2280;14759
data,1285884000000,2521;6422;14759
data,1285884000000,2521;7567;14759
data,1285884000000,2521;5540;14760
data,1285884000000,2521;3915;14760
data,1285884000000,2522;825;14760
data,1285884000000,2522;9451;14760
data,1285884000000,2522;6929;14760
data,1285884000000,2522;8666;14760
data,1285884000000,2522;12399;14760
data,1285884000000,2522;7034;14760
data,1285884000000,2522;11758;14760
data,1285884000000,2522;8941;14760
data,1285884000000,2522;11953;14760
data,1285884000000,2522;4108;14760
data,1285884000000,2522;8079;14760
data,1285884000000,2522;9653;14760
data,1285884000000,2522;10446;14760
data,1285884000000,2522;1410;14760
data,1285884000000,2522;5104;14761
data,1285884000000,2522;8126;14761
data,1285884000000,2522;6101;14761
data,1285884000000,2522;8435;14761
data,1285884000000,2522;11846;14761
data,1285884000000,2522;5588;14761
data,1285884000000,2522;633;14761
data,1285884000000,2522;4857;14761
data,1285884000000,2522;731;14761
data,1285884000000,2522;3737;14761
data,1288566000000,2522;10935;14761
data,1288566000000,2522;5338;14761
data,1288566000000,2522;3823;14761
data,1288566000000,2522;5107;14761
data,1288566000000,2522;4962;14761
data,1288566000000,2522;5874;14761
data,1288566000000,2522;6188;14761
data,1288566000000,2522;6724;14761
data,1288566000000,2522;6622;14761
data,1288566000000,2522;1597;14761
data,1288566000000,2522;6589;14761
data,1288566000000,2522;393;14761
data,1288566000000,2522;2413;14761
data,1288566000000,2522;1147;14761
data,1288566000000,2522;11328;14761
data,1288566000000,2522;2253;14761
data,1288566000000,2522;3294;14761
data,1288566000000,2522;3511;14761
data,1288566000000,2522;12109;14761
data,1288566000000,2522;541;14761
data,1288566000000,2522;7430;14761
data,1288566000000,2522;1369;14761
data,1291158000000,2522;8091;14761
data,1291158000000,2522;2558;14762
data,1291158000000,2523;5247;14762
data,1291158000000,2523;6702;14762
data,1291158000000,2523;11493;14762
data,1291158000000,2523;7122;14762
data,1291158000000,2523;2818;14762
data,1291158000000,2523;9825;14762
data,1291158000000,2523;1236;14762
data,1291158000000,2523;2359;14762
data,1291158000000,2523;4087;14762
data,1291158000000,2523;5588;14762
data,1291158000000,2523;1692;14762
data,1291158000000,2523;7561;14763
data,1291158000000,2523;5767;14763
data,1291158000000,2523;11913;14763
data,1291158000000,2523;3135;14763
data,1291158000000,2523;2589;14763
data,1291158000000,2523;571;14763
data,1291158000000,2523;5588;14763
data,1291158000000,2524;3823;14763
data,1291158000000,2524;8783;14763
data,1291158000000,2524;1467;14763
data,1291158000000,2524;2350;14763
data,1291158000000,2524;7343;14763
data,1291158000000,2524;12485;14763
data,1291158000000,2524;5159;14763
data,1291158000000,2524;802;14763
data,1291158000000,2524;5164;14763
data,1291158000000,2524;5627;14763
data,1291158000000,2524;6403;14763
data,1291158000000,2524;11846;14763
data,1291158000000,2524;596;14763
data,1291158000000,2525;12481;14764
data,1291158000000,2525;3822;14764
data,1291158000000,2525;9911;14764
data,1291158000000,2525;10508;14764
data,1291158000000,2525;149;14764
data,1291158000000,2525;2159;14764
data,1291158000000,2526;8403;14764
data,1291158000000,2527;10007;14764
data,1291158000000,2527;4882;14764
data,1291158000000,2527;7687;14764
data,1291158000000,2527;10626;14764
data,1291158000000,2527;6615;14764
data,1291158000000,2527;9149;14764
data,1291158000000,2527;1758;14764
data,1291158000000,2527;6661;14764
data,1293836400000,2527;6456;14765
data,1293836400000,2527;8321;14765
data,1293836400000,2527;1092;14765
data,1293836400000,2527;244;14765
data,1293836400000,2527;10401;14765
data,1293836400000,2527;5338;14765
data,1293836400000,2527;2057;14765
data,1293836400000,2527;10410;14766
data,1293836400000,2527;9360;14766
data,1293836400000,2527;773;14767
data,1293836400000,2527;974;14767
data,1293836400000,2527;6666;14767
data,1293836400000,2527;10822;14767
data,1293836400000,2527;12224;14767
data,1293836400000,2527;778;14767
data,1293836400000,2527;1228;14767
data,1293836400000,2527;274;14767
data,1293836400000,2527;1520;14767
data,1293836400000,2527;2867;14767
data,1293836400000,2527;2608;14767
data,1293836400000,2527;10095;14767
data,1293836400000,2527;11179;14767
data,1293836400000,2527;8863;14767
data,1293836400000,2527;661;14767
data,1293836400000,2527;7936;14767
data,1293836400000,2527;8473;14767
data,1293836400000,2527;11898;14767
data,1293836400000,2528;8492;14767
data,1293836400000,2528;5386;14767
data,1293836400000,2528;3319;14767
data,1293836400000,2528;6675;14767
data,1293836400000,2528;4854;14767
data,1293836400000,2528;6700;14767
data,1293836400000,2528;2144;14767
data,1293836400000,2528;8637;14767
data,1293836400000,2528;548;14767
data,1293836400000,2528;2359;14767
data,1293836400000,2528;10846;14767
data,1293836400000,2528;7950;14767
data,1293836400000,2528;6589;14767
data,1293836400000,2528;10016;14767
data,1293836400000,2528;2196;14767
data,1293836400000,2529;2818;14767
data,1293836400000,2529;5479;14767
data,1293836400000,2529;10040;14767
data,1296514800000,2529;2529;14767
data,1296514800000,2529;6445;14767
data,1296514800000,2529;6422;14767
data,1296514800000,2529;327;14767
data,1296514800000,2529;1083;14768
data,1296514800000,2529;6661;14768
data,1296514800000,2529;2380;14768
data,1296514800000,2530;6353;14768
data,1296514800000,2530;8816;14768
data,1296514800000,2530;5590;14768
data,1296514800000,2530;2196;14768
data,1296514800000,2530;244;14768
data,1296514800000,2530;12262;14768
data,1296514800000,2530;9653;14768
data,1296514800000,2530;6874;14769
data,1296514800000,2530;5846;14769
data,1296514800000,2530;3312;14770
data,1296514800000,2530;5064;14770
data,1296514800000,2530;11823;14771
data,1296514800000,2530;4933;14772
data,1296514800000,2530;6356;14772
data,1296514800000,2530;2704;14772
data,1296514800000,2530;1790;14772
data,1296514800000,2530;3235;14772
data,1296514800000,2530;10602;14772
data,1298934000000,2530;8091;14772
data,1298934000000,2530;10434;14772
data,1298934000000,2530;10935;14772
data,1298934000000,2530;244;14772
data,1298934000000,2530;655;14773
data,1298934000000,2530;6724;14773
data,1298934000000,2530;13;14773
data,1298934000000,2530;2924;14774
data,1298934000000,2530;2136;14774
data,1298934000000,2530;7217;14774
data,1298934000000,2530;5358;14774
data,1298934000000,2530;11178;14774
data,1298934000000,2530;89;14774
data,1298934000000,2530;6391;14774
data,1298934000000,2530;4189;14774
data,1298934000000,2530;5022;14774
data,1298934000000,2530;6247;14775
data,1298934000000,2530;8794;14775
data,1298934000000,2530;7230;14776
data,1298934000000,2530;10034;14777
data,1298934000000,2530;9185;14778
data,1298934000000,2530;5836;14778
data,1298934000000,2530;8530;14778
data,1298934000000,2530;2951;14778
data,1298934000000,2530;9810;14778
data,1298934000000,2530;8383;14778
data,1298934000000,2530;297;14778
data,1298934000000,2530;5795;14779
data,1298934000000,2530;5155;14779
data,1298934000000,2530;5733;14779
data,1298934000000,2530;6762;14779
data,1298934000000,2530;5645;14779
data,1298934000000,2530;7833;14779
data,1298934000000,2530;1265;14779
data,1298934000000,2530;12149;14779
data,1298934000000,2530;11263;14779
data,1298934000000,2530;5588;14779
data,1298934000000,2530;8634;14779
data,1298934000000,2530;2531;14779
data,1298934000000,2530;5723;14779
data,1298934000000,2530;2953;14779
data,1298934000000,2530;2726;14779
data,1298934000000,2530;2426;14779
data,1298934000000,2531;10308;14780
data,1298934000000,2531;4793;14780
data,1298934000000,2531;6656;14780
data,1298934000000,2531;11;14780
data,1298934000000,2531;3759;14780
data,1298934000000,2531;9970;14780
data,1298934000000,2531;3931;14781
data,1298934000000,2531;6604;14781
data,1298934000000,2531;10565;14781
data,1298934000000,2531;5615;14781
data,1298934000000,2531;4668;14781
data,1298934000000,2531;7343;14781
data,1298934000000,2531;7160;14781
data,1298934000000,2531;10650;14781
data,1298934000000,2531;1517;14781
data,1298934000000,2531;9730;14781
data,1298934000000,2531;10287;14781
data,1298934000000,2531;4656;14781
data,1298934000000,2531;4264;14781
data,1298934000000,2531;1253;14781
data,1298934000000,2531;4355;14782
data,1298934000000,2531;1836;14783
data,1298934000000,2532;11855;14783
data,1298934000000,2532;4323;14783
data,1298934000000,2532;1711;14783
data,1298934000000,2532;7364;14783
data,1298934000000,2532;1933;14783
data,1298934000000,2532;8451;14783
data,1298934000000,2532;3377;14783
data,1298934000000,2532;6139;14783
data,1298934000000,2532;6182;14784
data,1298934000000,2532;1115;14784
data,1298934000000,2532;1704;14785
data,1298934000000,2533;2077;14785
data,1298934000000,2533;5294;14785
data,1298934000000,2533;9111;14785
data,1298934000000,2533;7231;14785
data,1298934000000,2533;755;14785
data,1298934000000,2533;5971;14785
data,1298934000000,2533;7230;14786
data,1298934000000,2533;7561;14787
data,1298934000000,2533;12329;14787
data,1298934000000,2533;8637;14787
data,1298934000000,2533;311;14787
data,1298934000000,2533;8417;14788
data,1298934000000,2533;4069;14788
data,1298934000000,2533;8474;14788
data,1298934000000,2533;3877;14788
data,1298934000000,2533;1342;14788
data,1298934000000,2533;548;14788
data,1298934000000,2533;300;14788
data,1298934000000,2533;3963;14788
data,1298934000000,2533;7561;14789
data,1298934000000,2534;3401;14789
data,1298934000000,2534;6661;14789
data,1298934000000,2534;2280;14789
data,1298934000000,2534;3893;14789
data,1298934000000,2534;10601;14789
data,1298934000000,2534;1421;14789
data,1298934000000,2534;11144;14789
data,1298934000000,2534;3842;14789
data,1298934000000,2534;2014;14789
data,1298934000000,2534;8816;14789
data,1298934000000,2534;11638;14789
data,1298934000000,2534;8326;14789
data,1298934000000,2534;5656;14790
data,1298934000000,2534;12272;14790
data,1298934000000,2534;899;14791
data,1298934000000,2534;472;14791
data,1298934000000,2534;9012;14791
data,1298934000000,2534;4458;14791
data,1298934000000,2534;824;14791
data,1298934000000,2534;4510;14791
data,1298934000000,2534;12416;14791
data,1298934000000,2534;256;14791
data,1298934000000,2534;825;14791
data,1298934000000,2534;661;14791
data,1298934000000,2534;5760;14791
data,1298934000000,2534;3547;14791
data,1298934000000,2534;5810;14792
data,1298934000000,2534;9387;14792
data,1298934000000,2534;12283;14792
data,1298934000000,2534;541;14792
data,1298934000000,2534;9243;14792
data,1298934000000,2534;8403;14792
data,1298934000000,2534;6907;14792
data,1298934000000,2534;731;14792
data,1298934000000,2534;586;14793
data,1298934000000,2534;8736;14793
data,1298934000000,2534;3312;14794
data,1298934000000,2534;2705;14794
data,1298934000000,2534;1327;14794
data,1298934000000,2534;2253;14794
data,1298934000000,2534;6167;14794
data,1298934000000,2534;10779;14794
data,1298934000000,2534;8079;14794
data,1298934000000,2534;7548;14794
data,1298934000000,2534;2192;14794
data,1304934645664,2534;8928;14795
data,1304934653419,2534;556;14795
data,1304934653401,2534;7438;14795
data,1304934653463,2534;10438;14795
data,1304934653431,2534;309;14795
data,1304934655377,2534;1423;14795
data,1304934655388,2534;11;14795
data,1304934655355,2534;731;14795
data,1304934655351,2534;4238;14795
data,1304934655378,2534;7766;14795
data,1304934656355,2534;1868;14795
data,1304934656338,2534;3578;14795
data,1304934656350,2534;4969;14795
data,1304934658283,2534;755;14795
data,1304934658234,2534;5064;14795
data,1304934662281,2534;8087;14796
data,1304934662247,2534;11237;14797
data,1304934662254,2534;10358;14797
data,1304934664280,2534;5294;14797
data,1304934664308,2534;4537;14797
data,1304934667974,2534;5490;14797
data,1304934670420,2534;7907;14797
data,1304934670436,2534;9775;14797
data,1304934670437,2534;7160;14797
data,1304934672165,2534;3945;14797
data,1304934672177,2534;9302;14797
data,1304934672156,2534;1219;14797
data,1304934672187,2534;5770;14797
data,1304934672149,2534;4586;14797
data,1304934672168,2534;844;14798
data,1304934672175,2534;7664;14798
data,1304934673980,2534;6661;14798
data,1304934675650,2534;4458;14798
data,1304934679286,2534;3020;14798
data,1304934679277,2534;10629;14798
data,1304934679279,2534;4160;14798
data,1304934679272,2534;3860;14798
data,1304934679297,2534;5769;14798
data,1304934679265,2534;4857;14798
data,1304934679273,2534;4794;14798
data,1304934680799,2534;1017;14798
data,1304934681648,2534;5770;14798
data,1304934683607,2534;593;14798
data,1304934685389,2534;8355;14798
data,1304934685391,2534;1517;14798
data,1304934685402,2534;1776;14798
data,1304934687667,2534;11055;14798
data,1304934687695,2534;2253;14798
data,1304934687643,2534;9725;14798
data,1304934687688,2534;4865;14798
data,1304934687682,2534;12224;14798
data,1304934687653,2534;6823;14798
data,1304934687647,2534;11308;14798
data,1304934687672,2534;7950;14798
data,1304934687645,2534;3026;14798
data,1304934687687,2534;322;14798
data,1304934687663,2534;2196;14798
data,1304934691392,2534;11844;14798
data,1304934693450,2534;10266;14798
data,1304934693414,2534;9198;14798
data,1304934693397,2534;6979;14798
data,1304934693390,2534;1696;14798
data,1304934693455,2534;12072;14798
data,1304934693437,2534;8665;14798
data,1304934693407,2534;9568;14798
data,1304934693393,2534;2350;14798
data,1304934693443,2535;3155;14798
data,1304934693405,2535;2241;14798
data,1304934693458,2536;2253;14798
data,1304934693399,2536;6636;14799
data,1304934693446,2536;1139;14800
data,1304934693416,2536;2828;14800
data,1304934693421,2536;13;14800
data,1304934693456,2536;2350;14800
data,1304934693441,2536;312;14800
data,1304934693438,2536;899;14801
data,1304934693449,2536;9828;14801
data,1304934693444,2536;9567;14801
data,1304934693433,2536;11493;14801
data,1304934693387,2536;9159;14801
data,1304934693454,2536;6997;14801
data,1304934693410,2536;10750;14801
data,1304934693400,2536;6950;14801
data,1304934693420,2536;536;14802
data,1304934693388,2536;9300;14802
data,1304934693414,2536;3151;14803
data,1304934693457,2536;6764;14803
data,1304934693419,2536;1563;14803
data,1304934693389,2536;10434;14803
data,1304934693452,2536;6679;14803
data,1304934693438,2536;3659;14803
data,1304934693408,2536;5145;14803
data,1304934693398,2536;8863;14803
data,1304934693406,2536;9872;14803
data,1304934693435,2536;4495;14803
data,1304934693446,2536;6167;14803
data,1304934693451,2536;3248;14803
data,1304934693433,2536;5301;14803
data,1304934693396,2536;1236;14803
data,1304934693409,2536;10148;14803
data,1304934693443,2536;12422;14804
data,1304934693406,2536;755;14804
data,1304934693418,2537;10565;14804
data,1304934693440,2537;3020;14804
data,1304934693455,2537;2241;14804
data,1304934693412,2537;4793;14804
data,1304934693417,2537;10088;14804
data,1304934693404,2537;7548;14804
data,1304934693402,2537;1731;14804
data,1304934693401,2537;8462;14804
data,1304934693411,2537;869;14804
data,1304934696966,2537;1397;14804
data,1304934696949,2537;1421;14804
data,1304934696940,2537;2431;14804
data,1304934696936,2537;6504;14804
data,1304934696979,2537;4428;14804
data,1304934696975,2537;593;14804
data,1304934696942,2537;669;14805
data,1304934696950,2537;844;14806
data,1304934696953,2538;8418;14806
data,1304934696972,2538;1836;14807
data,1304934696962,2538;9717;14807
data,1304934696944,2538;4916;14807
data,1304934696977,2538;11128;14808
data,1304934696968,2538;2359;14808
data,1304934696983,2538;8462;14808
data,1304934697820,2538;1467;14808
data,1304934699632,2538;111;14808
data,1304934699653,2538;5207;14808
data,1304934699668,2539;9479;14808
data,1304934699657,2539;875;14808
data,1304934699622,2539;5450;14808
data,1304934699621,2539;11851;14808
data,1304934699636,2539;2350;14808
data,1304934702653,2539;9266;14808
data,1304934702622,2539;6376;14808
data,1304934704451,2539;8667;14808
data,1304934704445,2539;1337;14808
data,1304934704443,2539;5946;14808
data,1304934704446,2539;2400;14808
data,1304934704435,2539;5779;14808
data,1304934706690,2539;9837;14808
data,1304934706672,2539;9978;14808
data,1304934706639,2539;3110;14808
data,1304934706675,2539;10642;14808
data,1304934706660,2539;3951;14808
data,1304934706657,2539;42;14808
data,1304934708178,2539;10437;14808
data,1304934708168,2539;9136;14808
data,1304934708183,2539;9100;14808
data,1304934708170,2539;6863;14808
data,1304934708161,2540;3951;14808
data,1304934710654,2540;5358;14808
data,1304934710582,2540;9159;14808
data,1304934714925,2540;7399;14808
data,1304934714948,2540;5822;14808
data,1304934714949,2540;10900;14808
data,1304934714947,2540;7541;14808
data,1304934714955,2540;3980;14808
data,1304934714940,2541;6376;14808
data,1304934717012,2541;10461;14808
data,1304934717042,2541;4323;14808
data,1304934717029,2541;7766;14808
data,1304934717016,2541;5192;14808
data,1304934717032,2541;5716;14808
data,1304934717045,2541;7664;14808
data,1304934717070,2541;8991;14808
data,1304934717049,2541;5294;14808
data,1304934717057,2541;3908;14808
data,1304934717055,2541;4645;14808
data,1304934717024,2541;543;14808
data,1304934717031,2541;9124;14808
data,1304934717037,2541;6779;14808
data,1304934717026,2541;2704;14808
data,1304934717033,2541;6625;14808
data,1304934717063,2541;3155;14808
data,1304934717068,2541;2953;14808
data,1304934717040,2541;3566;14808
data,1304934717041,2541;5656;14809
data,1304934717062,2541;6920;14809
data,1304934717043,2541;4916;14809
data,1304934717054,2541;3893;14809
data,1304934717014,2542;5810;14810
data,1304934717033,2542;6179;14810
data,1304934717060,2542;9281;14810
data,1304941497439,2542;5856;14810
data,1304941497443,2542;1543;14810
data,1304941497428,2542;8567;14810
data,1304941497440,2542;3882;14810
data,1304941497422,2542;1496;14810
data,1304941497457,2542;2770;14810
data,1304941497468,2542;244;14810
data,1304941497459,2542;5929;14810
data,1304941497433,2542;9407;14810
data,1304941497442,2542;6008;14810
data,1304941497426,2543;179;14810
data,1304941497445,2543;7766;14810
data,1304941497458,2543;294;14810
data,1304941497443,2543;7149;14810
data,1304941497429,2543;2789;14810
data,1304941497456,2543;1688;14810
data,1304941497451,2543;1564;14810
data,1304941497448,2543;8572;14810
data,1304941497437,2544;10414;14810
data,1304941497423,2544;9786;14810
data,1304941497447,2544;3464;14810
data,1304941497421,2545;1563;14810
data,1304941497467,2545;1692;14810
data,1304941497432,2545;7963;14810
data,1304941497446,2545;6561;14810
data,1304941497425,2545;11492;14810
data,1304941497435,2545;458;14810
data,1304941497440,2545;1115;14810
data,1304941497461,2545;3823;14810
data,1262300400000,2545;612;14811
data,1262300400000,2545;1315;14812
data,1262300400000,2545;5045;14813
data,1262300400000,2545;12481;14814
data,1262300400000,2545;7230;14815
data,1262300400000,2545;11035;14816
data,1262300400000,2545;7230;14817
data,1262300400000,2545;2529;14817
data,1264978800000,2545;8665;14817
data,1264978800000,2546;11708;14818
data,1270072800000,2546;11965;14819
data,1270072800000,2546;1517;14819
data,1270072800000,2546;8683;14820
data,1270072800000,2546;8665;14820
data,1270072800000,2546;1891;14820
data,1270072800000,2547;1285;14820
data,1270072800000,2548;8462;14820
data,1270072800000,2548;10003;14820
data,1270072800000,2548;10859;14820
data,1270072800000,2548;7230;14821
data,1270072800000,2548;297;14821
data,1270072800000,2548;8473;14821
data,1270072800000,2548;3233;14822
data,1270072800000,2548;3512;14823
data,1270072800000,2548;8576;14824
data,1270072800000,2548;3963;14824
data,1270072800000,2548;655;14824
data,1270072800000,2548;9888;14825
data,1270072800000,2548;4202;14826
data,1270072800000,2548;4360;14826
data,1270072800000,2548;1139;14826
data,1272664800000,2548;10263;14827
data,1272664800000,2548;4915;14827
data,1272664800000,2548;8375;14827
data,1272664800000,2548;10088;14827
data,1272664800000,2548;11326;14827
data,1272664800000,2548;4536;14827
data,1272664800000,2549;9823;14827
data,1272664800000,2549;2380;14827
data,1272664800000,2549;7160;14827
data,1272664800000,2549;729;14827
data,1272664800000,2549;7483;14827
data,1272664800000,2549;9159;14827
data,1272664800000,2549;7452;14828
