New Run at  07/24/2017 14:48:22
, Time, RandomReward; UniformAdTSReward; 
data,1296514800000,40;6950;145
data,1296514800000,40;9476;146
data,1296514800000,40;6533;147
data,1296514800000,40;9476;148
data,1296514800000,40;5430;148
data,1296514800000,40;3338;148
data,1296514800000,40;9187;148
data,1296514800000,40;10646;148
data,1296514800000,40;1525;149
data,1296514800000,40;1971;150
data,1296514800000,40;10515;151
data,1296514800000,40;3107;151
data,1296514800000,40;9161;151
data,1296514800000,40;9534;151
data,1296514800000,40;1166;152
data,1296514800000,40;9476;153
data,1296514800000,40;5251;153
data,1296514800000,40;10583;154
data,1296514800000,40;8942;154
data,1296514800000,40;76;154
data,1296514800000,40;6650;154
data,1296514800000,40;6533;155
data,1296514800000,40;10515;156
data,1296514800000,40;1166;157
data,1296514800000,41;10148;157
data,1296514800000,41;1525;158
data,1296514800000,41;1525;159
data,1296514800000,41;1274;160
data,1296514800000,41;6950;161
data,1296514800000,41;1201;162
data,1298934000000,41;9476;163
data,1298934000000,41;9575;163
data,1298934000000,41;9476;164
data,1298934000000,41;8173;165
data,1298934000000,41;4503;166
data,1298934000000,41;1525;167
data,1298934000000,41;4339;167
data,1298934000000,41;2818;168
data,1298934000000,41;8942;168
data,1298934000000,41;8527;168
data,1298934000000,41;4483;169
data,1298934000000,41;9476;170
data,1298934000000,41;1525;171
data,1298934000000,41;2147;171
data,1298934000000,41;1525;172
data,1298934000000,41;1274;173
data,1298934000000,41;4108;173
data,1298934000000,41;4503;174
data,1298934000000,41;9476;175
data,1298934000000,41;5369;175
data,1298934000000,41;4503;176
data,1298934000000,41;6750;177
data,1298934000000,41;1525;178
data,1298934000000,41;1971;179
data,1298934000000,41;4503;180
data,1298934000000,41;6533;181
data,1298934000000,41;4778;182
data,1298934000000,41;10835;182
data,1298934000000,41;9476;183
data,1298934000000,41;6533;184
data,1298934000000,41;9476;185
data,1298934000000,41;6750;186
data,1298934000000,41;7151;187
data,1298934000000,41;10860;187
data,1298934000000,41;7384;188
data,1298934000000,41;10758;189
data,1298934000000,41;5653;189
data,1298934000000,41;9476;190
data,1298934000000,41;3848;190
data,1298934000000,41;2857;190
data,1298934000000,41;1274;191
data,1298934000000,41;8173;192
data,1298934000000,41;7151;193
data,1298934000000,41;4503;194
data,1298934000000,41;10758;195
data,1298934000000,41;1525;196
data,1298934000000,41;1525;197
data,1298934000000,41;10583;198
data,1298934000000,41;9476;199
data,1298934000000,41;1971;200
data,1298934000000,41;5314;201
data,1298934000000,41;10583;202
data,1304596429856,41;8706;203
data,1304596429049,41;2483;203
data,1304596429840,41;3780;203
data,1304596429340,42;8706;204
data,1304596429357,42;2459;205
data,1304596429273,42;5838;205
data,1304596429090,42;8173;206
data,1304596429027,42;3654;207
data,1304596429182,42;1201;208
data,1304596429124,42;800;208
data,1304596429232,42;2909;208
data,1304596429074,42;4407;208
data,1304596429107,42;2247;208
data,1304596432786,42;3254;208
data,1304596432553,42;10958;208
data,1304596432678,42;1757;208
data,1304596432586,42;5297;208
data,1304596432770,43;8706;209
data,1304596432803,43;7753;209
data,1304596432645,43;1201;210
data,1304596432537,43;610;211
data,1304596432517,43;3654;212
data,1304596432720,44;7950;213
data,1304596433427,44;8173;214
data,1304596433585,44;10758;215
data,1304596433519,44;10988;215
data,1304596433535,45;1525;216
data,1304596433444,45;3428;216
data,1304596433477,46;6950;217
data,1304596433552,46;7950;218
data,1304596433461,46;6750;219
data,1304596433410,47;3654;220
data,1304596433569,48;7151;221
data,1304596433610,48;9476;222
data,1304596433502,48;4503;223
data,1304596433627,48;8973;223
data,1304596435600,48;116;223
data,1304596435733,48;11032;223
data,1304596435617,48;11037;223
data,1304596435533,48;3338;223
data,1304596435658,48;7950;224
data,1304596435708,48;8706;225
data,1304596435492,48;610;226
data,1304596436275,48;2274;226
data,1304596437731,48;6160;226
data,1304596437839,48;5369;226
data,1304596437806,48;6950;227
data,1304596437709,48;3654;228
data,1304596437773,48;5925;228
data,1304596437914,48;2341;228
data,1304596437823,48;5883;228
data,1304596438039,48;7950;229
data,1304596438097,48;2459;230
data,1304596438988,48;3654;231
data,1304596439121,48;8706;232
data,1304596439063,48;7950;233
data,1304596439030,48;10515;234
data,1304596439706,48;7950;235
data,1304596439046,48;8173;236
data,1304596439154,48;3191;236
data,1304596440312,48;3654;237
data,1304596440328,48;7950;238
data,1304596441769,48;8706;239
data,1304596441785,48;11108;239
data,1304596441752,48;7927;239
data,1304596443491,48;4503;240
data,1304596443467,48;6750;241
data,1304596443433,48;7950;242
data,1304596443398,48;3654;243
data,1304596443450,48;7714;243
data,1304596443416,48;8173;244
data,1304596443508,48;476;244
data,1304596444469,48;5315;244
data,1304596444499,48;7923;245
data,1304596444482,48;5314;246
data,1304596445832,48;9476;247
data,1304596445848,48;8706;248
data,1304596445790,48;1166;249
data,1304596447147,48;4483;250
data,1304596447130,49;3654;251
data,1304596447971,49;3716;251
data,1304596447107,49;2944;251
data,1304596447938,49;10835;251
data,1304596447197,49;7950;252
data,1304596447954,49;4483;253
data,1304596447988,49;1971;254
data,1304596447288,49;2459;255
data,1304596447164,49;5314;256
data,1304596448138,49;7483;256
data,1304596448046,49;2051;256
data,1304596448154,49;10646;256
data,1304596448096,49;10492;256
data,1304596448063,49;4503;257
data,1304596448121,49;10758;258
data,1304596448029,49;6750;259
data,1304596448079,49;1201;260
data,1304596448712,50;610;261
data,1304596448013,50;1274;262
data,1304596449570,50;4483;263
data,1304596449669,50;2459;264
data,1304596449636,50;8706;265
data,1304596450735,50;8173;266
data,1304596450723,50;4483;267
data,1304596450851,50;98;267
data,1304596450835,50;9476;268
data,1304596450793,50;1971;269
data,1304596450244,50;4503;270
data,1304596450818,50;1166;271
data,1304596450190,50;1525;272
data,1304596450210,50;9476;273
data,1304596451393,50;2274;273
data,1304596453865,50;1971;274
data,1304596453832,50;8173;275
data,1304596453940,51;1201;276
data,1304596453973,51;3338;276
data,1304596453898,51;204;277
data,1304596453815,51;11252;277
data,1304596453956,51;4279;278
data,1304596454023,51;7950;279
data,1304596454006,52;5214;279
data,1304596454065,52;2642;279
data,1304596455056,52;8173;280
data,1304596455088,52;7950;281
data,1304596455030,52;5314;282
data,1304596455014,52;10515;283
data,1304596455986,52;3654;284
data,1304596455072,52;7923;285
data,1304596455163,52;7732;285
data,1304596456096,52;9592;285
data,1304596456112,52;2459;286
data,1304596456021,52;11010;286
data,1304596456079,52;8706;287
data,1304596458131,52;3654;288
data,1304596458194,52;11291;288
data,1304596458378,52;5314;289
data,1304596458393,52;7950;290
data,1304596458486,52;8706;291
data,1304596459127,52;7950;292
data,1304596459192,52;8706;293
data,1304596459079,52;3654;294
data,1304596459101,52;5076;294
data,1304596459209,52;2459;295
data,1304596459176,52;8334;295
data,1304596460233,52;6121;295
data,1304596460325,52;9742;295
data,1304596460341,52;1166;296
data,1304596460217,52;6950;297
data,1304596460266,52;4279;298
data,1304596460283,52;5314;299
data,1304596460400,52;8842;299
data,1304596460125,52;10515;300
data,1304596460175,52;2111;300
data,1304596461199,52;8973;300
data,1304596461090,52;7384;301
data,1304596461215,52;8099;301
data,1304596461057,52;4483;302
data,1304596461182,52;9476;303
data,1304596461041,52;3654;304
data,1304596461787,52;7950;305
data,1304596461074,52;10515;306
data,1304596462417,52;3654;307
data,1304596462581,52;2459;308
data,1304596462547,52;8706;309
data,1304596462481,52;7950;310
data,1304596463257,52;3082;310
data,1304596463289,52;2459;311
data,1304596463272,52;6950;312
data,1304596463231,52;2599;312
data,1304596463164,52;1117;312
data,1304596463198,52;7950;313
data,1304596463142,52;3654;314
data,1304596464697,52;1971;315
data,1304596465653,52;4503;316
data,1304596465575,52;3654;317
data,1304596467368,52;1525;318
data,1304596467476,52;7258;318
data,1304596467385,52;2462;318
data,1304596467460,52;10837;318
data,1304596467351,52;5314;319
data,1304596468367,52;6409;319
data,1304596468307,52;10515;320
data,1304596468384,52;8706;321
data,1304596471272,52;4503;322
data,1304596471197,52;3654;323
data,1304596471214,52;7950;324
data,1304596471289,52;2459;325
data,1304596471231,52;9476;326
data,1304596471257,52;5330;326
data,1304596472879,52;7950;327
data,1304596472813,52;3654;328
data,1304596472970,52;8706;329
data,1304596472912,52;11400;329
data,1304596473004,52;2459;330
data,1304596474266,52;2986;330
data,1304596474361,52;2459;331
data,1304596475325,52;3654;332
data,1304596475451,52;8706;333
data,1304596475484,52;2459;334
data,1304596475368,52;7950;335
data,1304596476492,52;1166;336
data,1304596476575,52;8706;337
data,1304596476425,52;7595;337
data,1304596476360,52;11424;337
data,1304596476316,52;3654;338
data,1304596476408,52;6750;339
data,1304596476460,52;11433;339
data,1304596476392,52;1274;340
data,1304596477940,52;8527;340
data,1304596479796,52;8323;340
data,1304596479763,52;4503;341
data,1304596479672,52;610;342
data,1304596479846,52;8175;342
data,1304596479863,52;5415;342
data,1304596479946,52;11452;342
data,1304596481296,52;2459;343
data,1304596481812,52;4800;343
data,1304596481163,52;10060;343
data,1304596481279,52;8706;344
data,1304596481793,52;3654;345
data,1304596481845,52;11465;345
data,1304596481862,52;1201;346
data,1304596481096,52;6722;346
data,1304596481829,52;1739;346
data,1304596481881,52;2459;347
data,1304596481196,52;7950;348
data,1304684820052,52;9476;349
data,1304684823336,52;1525;350
data,1304684825033,52;1525;351
data,1304684832136,52;9476;352
data,1304684832130,52;1525;353
data,1304684835572,53;11484;353
data,1304684836426,53;9476;354
data,1304684840730,53;1525;355
data,1304684842638,53;9476;356
data,1162335600000,53;8142;356
data,1162335600000,53;3384;356
data,1162335600000,53;11032;356
data,1162335600000,53;2947;356
data,1162335600000,53;451;356
data,1162335600000,53;3104;356
data,1162335600000,53;6049;356
data,1162335600000,53;10294;356
data,1162335600000,53;4902;356
data,1162335600000,53;4937;356
data,1164927600000,53;7358;356
data,1164927600000,53;9265;356
data,1164927600000,53;8541;356
data,1164927600000,53;9072;356
data,1170284400000,53;6428;356
data,1172703600000,54;5211;356
data,1177970400000,54;4736;356
data,1183240800000,54;1276;357
data,1207000800000,54;11532;357
data,1207000800000,54;3113;357
data,1217541600000,54;8440;357
data,1217541600000,54;9236;357
data,1254348000000,54;6750;357
data,1257030000000,54;7258;357
data,1257030000000,54;10686;357
data,1257030000000,54;4599;357
data,1257030000000,54;9544;357
data,1257030000000,54;7161;357
data,1257030000000,54;11360;357
data,1257030000000,54;5857;357
data,1267398000000,54;7900;357
data,1275343200000,54;5910;357
data,1304596493158,54;3654;357
data,1285884000000,54;5230;357
data,1285884000000,54;9412;357
data,1285884000000,55;7240;357
data,1285884000000,55;9132;357
data,1285884000000,55;1724;357
data,1293836400000,55;10327;357
data,1293836400000,55;8973;357
data,1293836400000,55;3849;357
data,1293836400000,55;610;357
data,1293836400000,55;1973;357
data,1293836400000,55;11585;357
data,1293836400000,55;10942;357
data,1293836400000,55;9228;357
data,1293836400000,55;1201;357
data,1293836400000,55;1055;357
data,1293836400000,55;8431;357
data,1293836400000,56;5708;357
data,1293836400000,56;1152;357
data,1293836400000,56;4320;357
data,1296514800000,56;11424;357
data,1296514800000,56;918;357
data,1296514800000,56;8541;357
data,1296514800000,56;8030;357
data,1296514800000,56;9592;357
data,1296514800000,56;10109;357
data,1214863200000,56;2658;357
data,1214863200000,56;5161;357
data,1214863200000,56;6193;357
data,1214863200000,56;5369;357
data,1214863200000,56;11532;357
data,1214863200000,56;11622;357
data,1214863200000,56;2335;357
data,1214863200000,56;2459;357
data,1214863200000,56;7958;357
data,1214863200000,56;8250;357
data,1214863200000,56;4994;357
data,1214863200000,56;11532;357
data,1214863200000,56;11382;357
data,1214863200000,56;360;357
data,1214863200000,56;1946;357
data,1214863200000,56;9993;357
data,1214863200000,57;6265;357
data,1214863200000,57;7826;357
data,1214863200000,57;5106;357
data,1214863200000,57;10238;357
data,1214863200000,57;9760;357
data,1214863200000,57;6722;357
data,1214863200000,57;6246;357
data,1214863200000,57;566;357
data,1214863200000,57;9223;357
data,1214863200000,57;10575;357
data,1214863200000,57;9962;357
data,1214863200000,57;8239;357
data,1214863200000,57;11663;357
data,1214863200000,57;1482;357
data,1214863200000,57;8164;357
data,1214863200000,57;3910;357
data,1214863200000,57;5647;357
data,1214863200000,57;8111;357
data,1214863200000,57;6279;357
data,1214863200000,57;5042;357
data,1214863200000,57;11672;357
data,1214863200000,57;11674;357
data,1214863200000,57;1583;357
data,1214863200000,57;6739;357
data,1214863200000,57;10512;357
data,1214863200000,57;3082;357
data,1214863200000,57;11291;357
data,1214863200000,57;2677;357
data,1214863200000,57;6189;357
data,1214863200000,57;4808;357
data,1214863200000,57;11481;357
data,1214863200000,57;3604;357
data,1214863200000,57;8717;357
data,1214863200000,57;4496;357
data,1214863200000,57;6017;357
data,1214863200000,57;11686;357
data,1214863200000,57;8839;357
data,1214863200000,57;11694;357
data,1149112800000,57;4525;357
data,1149112800000,57;5330;357
data,1149112800000,57;8453;357
data,1149112800000,57;6377;357
data,1149112800000,57;9493;357
data,1180648800000,57;1901;357
data,1180648800000,58;8450;357
data,1209592800000,58;8061;357
data,1209592800000,58;10172;357
data,1209592800000,58;10553;357
data,1209592800000,58;2592;357
data,1209592800000,58;5865;357
data,1209592800000,58;1422;357
data,1209592800000,58;5883;357
data,1209592800000,58;10402;357
data,1209592800000,58;11283;357
data,1209592800000,58;5825;357
data,1209592800000,58;7900;357
data,1209592800000,58;4424;357
data,1209592800000,58;4875;357
data,1209592800000,58;10148;357
data,1209592800000,58;9223;357
data,1209592800000,58;5040;358
data,1209592800000,58;6428;358
data,1209592800000,58;10903;358
data,1209592800000,58;9619;358
data,1209592800000,58;5235;358
data,1209592800000,58;776;358
data,1209592800000,58;4155;358
data,1209592800000,58;55;358
data,1209592800000,58;9831;358
data,1209592800000,58;1046;358
data,1209592800000,58;4082;358
data,1209592800000,58;925;358
data,1209592800000,58;378;358
data,1209592800000,58;4091;358
data,1209592800000,58;8057;358
data,1209592800000,58;5391;358
data,1209592800000,58;6343;358
data,1209592800000,58;11672;358
data,1209592800000,58;3489;358
data,1209592800000,58;5247;358
data,1209592800000,58;11032;358
data,1209592800000,58;5881;358
data,1209592800000,58;2341;358
data,1209592800000,58;10532;358
data,1212271200000,58;9538;358
data,1212271200000,58;9037;359
data,1212271200000,58;7370;359
data,1212271200000,58;4358;359
data,1212271200000,58;4353;359
data,1212271200000,58;1739;359
data,1212271200000,58;4004;359
data,1212271200000,58;116;359
data,1212271200000,58;1130;359
data,1212271200000,58;6343;359
data,1214863200000,58;11687;359
data,1217541600000,58;7788;359
data,1220220000000,58;715;359
data,1220220000000,58;6525;360
data,1228086000000,58;11548;360
data,1228086000000,58;5467;360
data,1228086000000,58;10462;360
data,1228086000000,58;4674;360
data,1228086000000,58;1975;360
data,1228086000000,58;2335;360
data,1228086000000,58;3310;360
data,1251756000000,58;4339;360
data,1251756000000,58;1778;360
data,1251756000000,58;9037;361
data,1251756000000,58;11790;361
data,1251756000000,58;10835;361
data,1259622000000,58;10757;361
data,1259622000000,58;11795;361
data,1259622000000,58;9954;362
data,1259622000000,58;11803;362
data,1259622000000,59;9553;362
data,1259622000000,59;7768;362
data,1259622000000,59;11037;362
data,1259622000000,59;5169;362
data,1259622000000,59;11811;362
data,1277935200000,59;1735;362
data,1277935200000,59;7903;362
data,1209592800000,59;5442;362
data,1209592800000,59;4851;363
data,1209592800000,59;8463;363
data,1209592800000,59;9496;363
data,1209592800000,59;11088;363
data,1209592800000,59;11723;364
data,1209592800000,59;1104;364
data,1212271200000,59;9292;365
data,1212271200000,59;9575;365
data,1212271200000,59;11158;366
data,1212271200000,59;1620;366
data,1212271200000,59;11008;366
data,1212271200000,59;11694;366
data,1212271200000,59;10185;366
data,1212271200000,59;10294;366
data,1212271200000,59;11585;366
data,1212271200000,60;5653;366
data,1214863200000,60;3687;366
data,1214863200000,60;9234;366
data,1214863200000,61;9037;367
data,1214863200000,61;5781;367
data,1214863200000,61;6722;367
data,1214863200000,61;1975;367
data,1214863200000,61;1739;367
data,1214863200000,61;5214;367
data,1214863200000,61;3848;367
data,1214863200000,61;3338;367
data,1214863200000,61;4517;368
data,1214863200000,61;11847;369
data,1214863200000,61;7521;370
data,1214863200000,61;1491;371
data,1214863200000,61;3111;372
data,1214863200000,61;11280;373
data,1214863200000,61;2599;373
data,1214863200000,61;5068;373
data,1214863200000,61;520;374
data,1214863200000,61;7774;374
