New Run at  07/13/2017 15:50:07
, Time, RandomReward; Master_UniformLCBReward; 
data,1143842400000,2404;2747;15933
data,1143842400000,2404;7754;15934
data,1143842400000,2404;2269;15934
data,1143842400000,2404;12322;15934
data,1143842400000,2404;10040;15935
data,1143842400000,2404;2136;15935
data,1143842400000,2404;5022;15936
data,1143842400000,2404;9471;15936
data,1143842400000,2404;1020;15937
data,1143842400000,2404;11905;15937
data,1143842400000,2404;1621;15938
data,1143842400000,2404;3759;15939
data,1143842400000,2404;11109;15939
data,1143842400000,2404;12120;15940
data,1143842400000,2404;2662;15940
data,1143842400000,2404;11308;15940
data,1143842400000,2404;3759;15941
data,1143842400000,2404;3860;15941
data,1143842400000,2404;3737;15941
data,1143842400000,2404;6745;15941
data,1143842400000,2404;10435;15941
data,1143842400000,2404;4274;15941
data,1143842400000,2404;5251;15942
data,1143842400000,2404;6702;15943
data,1143842400000,2404;8079;15943
data,1143842400000,2404;4668;15944
data,1143842400000,2404;11502;15945
data,1143842400000,2404;8435;15946
data,1143842400000,2404;3566;15946
data,1143842400000,2404;5319;15946
data,1143842400000,2404;5432;15946
data,1143842400000,2404;0;15947
data,1143842400000,2404;2529;15947
data,1143842400000,2404;11927;15948
data,1143842400000,2404;3442;15949
data,1143842400000,2404;8481;15949
data,1146434400000,2404;3727;15950
data,1146434400000,2404;7456;15951
data,1146434400000,2404;10699;15952
data,1146434400000,2404;2349;15953
data,1146434400000,2404;11881;15954
data,1146434400000,2404;1075;15954
data,1146434400000,2404;6636;15955
data,1146434400000,2404;3566;15955
data,1146434400000,2404;516;15956
data,1146434400000,2404;10129;15957
data,1146434400000,2404;7566;15958
data,1146434400000,2404;6724;15958
data,1146434400000,2404;7397;15958
data,1146434400000,2404;844;15958
data,1146434400000,2404;974;15959
data,1146434400000,2404;3235;15960
data,1146434400000,2404;4962;15961
data,1146434400000,2404;8371;15961
data,1146434400000,2404;3759;15962
data,1146434400000,2404;8822;15962
data,1146434400000,2404;6456;15963
data,1146434400000,2404;3430;15963
data,1146434400000,2404;5192;15963
data,1146434400000,2404;3144;15964
data,1146434400000,2404;11902;15965
data,1146434400000,2404;9422;15966
data,1146434400000,2404;256;15967
data,1146434400000,2404;3877;15967
data,1146434400000,2404;11347;15968
data,1146434400000,2404;9703;15968
data,1146434400000,2404;2240;15968
data,1146434400000,2404;7424;15968
data,1146434400000,2404;5643;15968
data,1146434400000,2404;1528;15968
data,1146434400000,2404;1126;15969
data,1146434400000,2404;300;15969
data,1146434400000,2404;3727;15970
data,1146434400000,2404;7197;15971
data,1146434400000,2404;7735;15972
data,1146434400000,2404;12109;15972
data,1146434400000,2404;3882;15973
data,1146434400000,2404;6753;15973
data,1146434400000,2404;3727;15974
data,1146434400000,2404;292;15975
data,1146434400000,2404;3849;15975
data,1146434400000,2404;8796;15975
data,1146434400000,2404;7397;15975
data,1146434400000,2404;3235;15976
data,1146434400000,2404;10178;15976
data,1146434400000,2404;12356;15976
data,1146434400000,2404;1543;15977
data,1146434400000,2405;3134;15977
data,1146434400000,2405;11902;15978
data,1146434400000,2405;3664;15978
data,1146434400000,2405;6887;15979
data,1146434400000,2405;2136;15979
data,1146434400000,2405;1688;15980
data,1146434400000,2405;2575;15980
data,1146434400000,2405;6456;15981
data,1146434400000,2405;6700;15981
data,1146434400000,2405;11902;15982
data,1146434400000,2405;3135;15982
data,1146434400000,2405;6993;15982
data,1146434400000,2405;2478;15983
data,1146434400000,2405;3442;15984
data,1146434400000,2405;923;15985
data,1146434400000,2405;3049;15985
data,1146434400000,2405;10699;15986
data,1146434400000,2405;10650;15987
data,1146434400000,2405;721;15987
data,1146434400000,2405;3442;15988
data,1146434400000,2405;4715;15988
data,1146434400000,2405;1126;15989
data,1146434400000,2405;11541;15989
data,1146434400000,2405;3882;15990
data,1146434400000,2405;6652;15990
data,1146434400000,2405;12149;15990
data,1146434400000,2405;2350;15991
data,1146434400000,2405;10414;15991
data,1146434400000,2405;4274;15991
data,1146434400000,2405;9835;15991
data,1146434400000,2405;4497;15991
data,1146434400000,2405;9228;15991
data,1146434400000,2405;5801;15992
data,1146434400000,2405;7160;15993
data,1146434400000,2405;2413;15994
data,1146434400000,2405;5782;15995
data,1146434400000,2405;471;15995
data,1146434400000,2405;3430;15995
data,1146434400000,2405;2266;15995
data,1146434400000,2405;5155;15996
data,1146434400000,2405;516;15997
data,1146434400000,2405;2840;15998
data,1146434400000,2405;2350;15999
data,1146434400000,2405;11984;15999
data,1146434400000,2405;7950;15999
data,1146434400000,2405;888;15999
data,1146434400000,2405;12477;15999
data,1146434400000,2406;3882;16000
data,1146434400000,2406;1285;16001
data,1146434400000,2406;11701;16002
data,1146434400000,2406;7456;16003
data,1146434400000,2406;11605;16004
data,1146434400000,2406;4355;16005
data,1146434400000,2406;8868;16005
data,1149112800000,2406;11657;16006
data,1149112800000,2406;4184;16007
data,1149112800000,2406;3727;16008
data,1149112800000,2406;4184;16009
data,1149112800000,2406;3727;16010
data,1149112800000,2406;3727;16011
data,1149112800000,2406;3727;16012
data,1149112800000,2406;4453;16012
data,1183240800000,2406;5401;16012
data,1183240800000,2406;8101;16012
data,1183240800000,2406;10804;16012
data,1183240800000,2406;1128;16013
data,1183240800000,2406;5859;16013
data,1183240800000,2406;5432;16013
data,1183240800000,2406;11201;16013
data,1183240800000,2406;10107;16013
data,1183240800000,2406;7337;16014
data,1183240800000,2406;3235;16015
data,1183240800000,2406;244;16016
data,1183240800000,2406;7337;16017
data,1183240800000,2406;244;16018
data,1183240800000,2406;8435;16019
data,1183240800000,2406;9691;16019
data,1183240800000,2406;3014;16019
data,1183240800000,2406;1128;16020
data,1183240800000,2406;11855;16021
data,1183240800000,2406;7472;16021
data,1183240800000,2406;5312;16021
data,1185919200000,2406;10699;16022
data,1185919200000,2406;10699;16023
data,1185919200000,2406;10699;16024
data,1185919200000,2406;6920;16025
data,1185919200000,2406;11846;16025
data,1196463600000,2406;4792;16025
data,1225494000000,2406;559;16025
data,1225494000000,2406;10254;16025
data,1228086000000,2406;3151;16025
data,1233442800000,2406;11927;16026
data,1233442800000,2406;11493;16027
data,1233442800000,2406;11927;16028
data,1238536800000,2406;4979;16028
data,1238536800000,2406;6887;16029
data,1238536800000,2406;3688;16029
data,1238536800000,2406;11493;16030
data,1238536800000,2406;10413;16030
data,1254348000000,2406;8148;16031
data,1257030000000,2406;3512;16032
data,1257030000000,2406;4202;16033
data,1257030000000,2406;4963;16033
data,1262300400000,2406;824;16033
data,1275343200000,2406;2789;16034
data,1298934000000,2406;9422;16035
data,1298934000000,2406;9422;16036
data,1304670903193,2406;10999;16037
data,-420771600000,2406;9159;16037
data,-420771600000,2406;5281;16037
data,1199142000000,2406;10251;16037
data,1199142000000,2406;843;16037
data,1199142000000,2406;9978;16037
data,1199142000000,2406;5358;16037
data,1199142000000,2406;7963;16037
data,1199142000000,2406;11931;16037
data,1199142000000,2406;7150;16037
data,1199142000000,2406;4076;16037
data,1246399200000,2406;309;16037
data,1262300400000,2406;5192;16037
data,1262300400000,2407;7677;16038
data,1262300400000,2407;11563;16039
data,1262300400000,2407;923;16039
data,1262300400000,2407;198;16040
data,1262300400000,2407;10251;16040
data,1262300400000,2407;2269;16040
data,1262300400000,2407;4591;16040
data,1262300400000,2407;731;16041
data,1264978800000,2407;8091;16041
data,1264978800000,2407;107;16041
data,1264978800000,2407;8375;16041
data,1264978800000,2407;7231;16042
data,1270072800000,2407;6649;16042
data,1270072800000,2407;2681;16043
data,1270072800000,2407;1236;16043
data,1270072800000,2407;5926;16044
data,1270072800000,2407;5281;16044
data,1270072800000,2407;4597;16044
data,1270072800000,2407;9465;16045
data,1270072800000,2407;1115;16045
data,1270072800000,2407;6667;16045
data,1270072800000,2407;9141;16045
data,1272664800000,2407;10963;16045
data,1272664800000,2407;2726;16045
data,1272664800000,2407;7766;16045
data,1272664800000,2407;1128;16045
data,1272664800000,2407;7936;16045
data,1283292000000,2407;2251;16045
data,1283292000000,2407;5338;16045
data,1285884000000,2407;7907;16045
data,1285884000000,2407;5022;16045
data,1285884000000,2407;1704;16046
data,1285884000000,2407;1960;16046
data,1285884000000,2407;2062;16046
data,1285884000000,2407;18;16046
data,1285884000000,2407;4831;16046
data,1285884000000,2407;1169;16046
data,1285884000000,2408;7936;16046
data,1285884000000,2408;18;16046
data,1285884000000,2408;3566;16046
data,1288566000000,2408;753;16046
data,1291158000000,2408;7775;16046
data,1291158000000,2408;4202;16046
data,1291158000000,2408;3140;16046
data,1291158000000,2408;2770;16046
data,1291158000000,2408;552;16046
data,1304671056848,2408;9653;16047
data,1304671063805,2408;923;16047
data,1304671063790,2408;5971;16047
data,1304671063872,2408;11078;16047
data,1304671063756,2408;11109;16047
data,1304671065446,2409;9653;16048
data,1304671066471,2410;11905;16048
data,1304671067719,2410;2927;16048
data,1304671067770,2410;3822;16048
data,1304671067670,2410;11066;16048
data,1304671070867,2410;9653;16049
data,1304671070816,2411;4360;16049
data,1304671070833,2411;9226;16049
data,1304671072783,2411;8964;16049
data,1304671074263,2412;4668;16049
data,1304671075203,2412;1083;16049
data,1304671079723,2412;10804;16049
data,1304671082095,2412;1020;16049
data,1304671082129,2412;11881;16049
data,1304671082856,2412;8011;16049
data,1304671082062,2412;5334;16049
data,1304671087450,2412;1467;16049
data,1304671089273,2412;6943;16049
data,1304671089247,2412;802;16049
data,1304671091478,2412;1169;16049
data,1304671093376,2412;9653;16050
data,1304671094275,2412;9653;16051
data,1304671095291,2412;12120;16051
data,1304671097054,2412;1533;16051
data,1304671097082,2412;7337;16051
data,1304671098030,2412;6789;16051
data,1304671101628,2412;6145;16052
data,1277935200000,2412;6725;16053
data,1277935200000,2412;766;16054
data,1277935200000,2412;7529;16055
data,1277935200000,2412;827;16055
data,1277935200000,2412;3854;16055
data,1277935200000,2412;4813;16055
data,1277935200000,2412;8633;16055
data,1277935200000,2412;2818;16055
data,1277935200000,2412;6702;16056
data,1277935200000,2412;3860;16056
data,1277935200000,2412;4112;16056
data,1277935200000,2412;1169;16057
data,1277935200000,2412;4645;16057
data,1277935200000,2412;7541;16057
data,1277935200000,2412;5334;16058
data,1277935200000,2412;12322;16058
data,1277935200000,2412;1083;16058
data,1277935200000,2412;7566;16058
data,1277935200000,2412;6996;16059
data,1277935200000,2412;5358;16059
data,1277935200000,2412;6874;16060
data,1277935200000,2412;10000;16060
data,1277935200000,2412;18;16060
data,1277935200000,2412;4085;16060
data,1277935200000,2412;4886;16060
data,1277935200000,2412;10804;16060
data,1277935200000,2412;154;16061
data,1277935200000,2412;3065;16062
data,1277935200000,2412;2681;16063
data,1277935200000,2412;7228;16063
data,1277935200000,2412;4037;16063
data,1277935200000,2412;1914;16063
data,1277935200000,2412;420;16063
data,1277935200000,2412;3664;16063
data,1277935200000,2412;552;16063
data,1277935200000,2412;5022;16063
data,1277935200000,2412;6736;16063
data,1277935200000,2412;6067;16064
data,1277935200000,2412;3233;16064
data,1277935200000,2412;3231;16065
data,1277935200000,2412;5926;16066
data,1277935200000,2412;2662;16066
data,1277935200000,2412;2269;16066
data,1277935200000,2412;2457;16066
data,1277935200000,2412;1704;16067
data,1277935200000,2412;8648;16068
data,1277935200000,2412;4915;16069
data,1277935200000,2412;11902;16069
data,1277935200000,2412;7900;16069
data,1277935200000,2412;7439;16069
data,1277935200000,2412;8665;16069
data,1277935200000,2412;1101;16070
data,1277935200000,2412;3250;16070
data,1277935200000,2412;3212;16070
data,1277935200000,2412;3981;16070
data,1277935200000,2412;7566;16070
data,1277935200000,2412;5338;16071
data,1277935200000,2412;9465;16071
data,1283292000000,2412;5581;16071
data,1162335600000,2412;586;16071
data,1162335600000,2412;1906;16071
data,1162335600000,2412;11795;16071
data,1164927600000,2412;5856;16071
data,1164927600000,2412;1790;16071
data,1164927600000,2412;6822;16071
data,1164927600000,2412;6764;16072
data,1164927600000,2412;12275;16072
data,1167606000000,2412;6582;16072
data,1167606000000,2412;2927;16073
data,1167606000000,2412;3931;16073
data,1167606000000,2412;981;16073
data,1167606000000,2412;5334;16073
data,1167606000000,2412;9703;16073
data,1167606000000,2412;4537;16073
data,1167606000000,2412;4419;16073
data,1167606000000,2412;3659;16073
data,1167606000000,2412;824;16073
data,1167606000000,2412;10129;16073
data,1167606000000,2412;7936;16073
data,1167606000000,2412;4217;16073
data,1167606000000,2412;1476;16074
data,1167606000000,2412;3336;16074
data,1167606000000,2412;4933;16075
data,1167606000000,2412;6461;16075
data,1167606000000,2412;2413;16075
data,1167606000000,2412;731;16075
data,1167606000000,2412;2266;16076
data,1167606000000,2412;2840;16076
data,1167606000000,2412;5643;16076
data,1167606000000,2412;11493;16076
data,1167606000000,2412;9837;16076
data,1167606000000,2412;1528;16077
data,1167606000000,2412;5213;16078
data,1167606000000,2412;6368;16078
data,1167606000000,2412;1969;16078
data,1167606000000,2412;6996;16078
data,1167606000000,2412;11846;16079
data,1167606000000,2412;11855;16079
data,1167606000000,2413;2062;16080
data,1167606000000,2413;4134;16080
data,1167606000000,2413;5836;16080
data,1167606000000,2413;7664;16081
data,1170284400000,2413;8941;16081
data,1170284400000,2413;6615;16081
data,1170284400000,2413;6667;16082
data,1170284400000,2413;6636;16082
data,1172703600000,2413;4054;16082
data,1172703600000,2413;10508;16082
data,1172703600000,2413;7406;16082
data,1172703600000,2414;7111;16082
data,1172703600000,2414;5821;16083
data,1172703600000,2414;5828;16083
data,1172703600000,2414;516;16083
data,1177970400000,2414;10939;16083
data,1177970400000,2414;9471;16083
data,1177970400000,2414;8481;16083
data,1180648800000,2415;5213;16084
data,1183240800000,2415;2136;16084
data,1183240800000,2415;11049;16084
data,1183240800000,2415;10295;16085
data,1183240800000,2415;6692;16085
data,1185919200000,2415;2269;16085
data,1191189600000,2415;12411;16085
data,1191189600000,2415;10460;16085
data,1191189600000,2415;3333;16085
data,1193871600000,2415;8502;16085
data,1193871600000,2415;4043;16085
data,1199142000000,2415;5575;16085
data,1201820400000,2415;4497;16086
data,1201820400000,2416;3442;16087
data,1201820400000,2416;3727;16087
data,1204326000000,2416;5760;16087
data,1212271200000,2416;10295;16088
data,1222812000000,2416;2681;16088
data,1222812000000,2416;6456;16088
data,1222812000000,2416;7958;16088
data,1222812000000,2416;4727;16088
data,1225494000000,2416;12378;16088
data,1225494000000,2416;9685;16088
data,1225494000000,2416;6636;16088
data,1233442800000,2416;371;16088
data,1235862000000,2416;10397;16088
data,1235862000000,2416;10827;16088
data,1249077600000,2416;8521;16088
data,1251756000000,2416;5960;16088
data,1259622000000,2416;8435;16088
data,1259622000000,2416;7343;16088
data,1259622000000,2416;10626;16089
data,1259622000000,2416;6247;16089
data,1264978800000,2416;4536;16089
data,1264978800000,2416;7472;16090
data,1285884000000,2417;245;16090
data,1209592800000,2417;10699;16091
data,1209592800000,2417;6303;16091
data,1209592800000,2417;6922;16091
data,1209592800000,2417;3860;16091
data,1209592800000,2417;6929;16091
data,1209592800000,2417;336;16091
data,1209592800000,2417;2014;16091
data,1209592800000,2417;8416;16091
data,1209592800000,2417;6020;16091
data,1209592800000,2417;10885;16091
data,1209592800000,2417;7892;16091
data,1209592800000,2417;11109;16091
data,1209592800000,2417;5627;16091
data,1209592800000,2417;11144;16091
data,1209592800000,2417;7886;16091
data,1209592800000,2417;4160;16091
data,1209592800000,2417;9063;16091
data,1209592800000,2417;7605;16092
data,1209592800000,2417;5530;16092
data,1209592800000,2417;0;16092
data,1209592800000,2417;6243;16092
data,1209592800000,2417;5098;16092
data,1209592800000,2417;4043;16092
data,1209592800000,2417;4236;16092
data,1209592800000,2417;9837;16092
data,1209592800000,2417;4213;16092
data,1209592800000,2417;316;16092
data,1209592800000,2417;8418;16092
data,1209592800000,2417;6907;16092
data,1209592800000,2417;256;16092
data,1209592800000,2417;10975;16092
data,1209592800000,2417;6887;16092
data,1209592800000,2417;7065;16092
data,1209592800000,2417;7278;16092
data,1209592800000,2417;1397;16092
data,1209592800000,2417;566;16092
data,1209592800000,2417;757;16092
data,1209592800000,2417;4108;16092
data,1209592800000,2417;5763;16092
data,1209592800000,2417;8555;16092
data,1209592800000,2417;6323;16093
data,1209592800000,2417;4734;16093
data,1212271200000,2417;5159;16093
data,1212271200000,2417;8091;16093
data,1212271200000,2417;1168;16093
data,1212271200000,2417;4192;16093
data,1212271200000,2417;7664;16094
data,1212271200000,2417;1397;16094
data,1212271200000,2417;3464;16094
data,1212271200000,2417;6764;16094
data,1212271200000,2417;5072;16095
data,1212271200000,2417;8648;16095
data,1212271200000,2417;7716;16095
data,1212271200000,2417;10879;16095
data,1212271200000,2417;10653;16095
data,1212271200000,2417;12502;16095
data,1212271200000,2417;1543;16096
data,1212271200000,2417;4355;16096
data,1212271200000,2417;7775;16096
data,1212271200000,2417;10756;16096
data,1212271200000,2417;11657;16096
data,1212271200000,2417;3191;16096
data,1212271200000,2417;4241;16096
data,1212271200000,2417;5822;16096
data,1212271200000,2417;1959;16096
data,1212271200000,2417;4903;16096
data,1212271200000,2417;3231;16096
data,1212271200000,2417;89;16096
data,1212271200000,2417;3032;16096
data,1212271200000,2417;10574;16096
data,1214863200000,2417;3913;16096
data,1214863200000,2417;146;16096
data,1214863200000,2417;6456;16097
data,1214863200000,2417;3759;16097
data,1214863200000,2417;721;16097
data,1214863200000,2417;1689;16097
data,1214863200000,2417;4788;16097
data,1214863200000,2417;8413;16098
data,1214863200000,2417;7754;16098
data,1214863200000,2417;7495;16098
data,1214863200000,2417;536;16098
data,1214863200000,2417;11066;16098
data,1214863200000,2417;10178;16098
data,1214863200000,2417;2253;16098
data,1214863200000,2417;11201;16098
data,1214863200000,2417;12502;16098
data,1214863200000,2417;5171;16098
data,1214863200000,2417;3424;16099
data,1214863200000,2417;3578;16099
data,1217541600000,2417;6950;16099
data,1217541600000,2417;6920;16099
data,1217541600000,2417;8462;16099
data,1217541600000,2417;323;16100
data,1217541600000,2417;12378;16100
data,1217541600000,2417;757;16100
data,1217541600000,2417;1332;16101
data,1217541600000,2417;3493;16101
data,1217541600000,2417;6702;16101
data,1217541600000,2417;6950;16101
data,1217541600000,2417;4355;16101
data,1217541600000,2417;7026;16101
data,1220220000000,2417;7566;16101
data,1220220000000,2417;5309;16101
data,1220220000000,2417;4962;16101
data,1222812000000,2417;11657;16101
data,1222812000000,2417;10147;16101
data,1222812000000,2417;4656;16101
data,1225494000000,2417;6887;16101
data,1225494000000,2417;12340;16101
data,1225494000000,2417;5846;16101
data,1225494000000,2417;671;16101
data,1228086000000,2417;323;16102
data,1230764400000,2417;6580;16102
data,1233442800000,2417;4852;16102
data,1233442800000,2417;2990;16102
data,1233442800000,2417;2077;16102
data,1233442800000,2417;11927;16102
data,1235862000000,2417;2220;16102
data,1235862000000,2417;6508;16102
data,1235862000000,2417;5045;16102
data,1238536800000,2417;12477;16102
data,1238536800000,2417;2358;16102
data,1238536800000,2417;7594;16103
data,1238536800000,2418;468;16103
data,1241128800000,2418;6665;16103
data,1243807200000,2418;8458;16103
data,1243807200000,2419;8041;16103
data,1259622000000,2419;9586;16103
data,1267398000000,2419;1083;16103
data,1277935200000,2419;8972;16103
data,1128117600000,2419;468;16103
data,1128117600000,2419;256;16103
data,1128117600000,2419;2990;16103
data,1128117600000,2419;8648;16103
data,1128117600000,2419;3727;16103
data,1128117600000,2419;5942;16103
data,1128117600000,2420;9978;16103
data,1128117600000,2420;1020;16103
data,1128117600000,2420;9259;16103
data,1128117600000,2420;802;16103
data,1128117600000,2420;10266;16103
data,1128117600000,2420;6537;16103
data,1128117600000,2420;11650;16103
data,1128117600000,2420;2603;16103
data,1128117600000,2420;11;16103
data,1128117600000,2420;7664;16103
data,1128117600000,2420;10881;16103
data,1128117600000,2420;3637;16103
data,1128117600000,2420;8863;16103
data,1128117600000,2420;3401;16103
data,1128117600000,2421;11630;16103
data,1128117600000,2421;5814;16103
data,1128117600000,2421;7397;16103
data,1128117600000,2421;371;16103
data,1128117600000,2421;9685;16103
data,1128117600000,2421;5262;16103
data,1128117600000,2421;11927;16103
data,1128117600000,2421;5181;16103
data,1151704800000,2421;2794;16103
data,1151704800000,2421;12381;16103
data,1154383200000,2421;11144;16103
data,1157061600000,2421;11701;16103
data,1157061600000,2421;9111;16103
data,1157061600000,2421;7084;16103
data,1157061600000,2421;5930;16103
data,1157061600000,2421;8079;16103
data,1157061600000,2421;9190;16103
data,1157061600000,2421;6736;16103
data,1157061600000,2421;4443;16103
data,1157061600000,2421;11502;16103
data,1157061600000,2421;7664;16103
data,1157061600000,2421;11005;16103
data,1157061600000,2421;9370;16103
data,1157061600000,2421;9685;16103
data,1157061600000,2421;279;16103
data,1157061600000,2421;5025;16103
data,1157061600000,2421;7337;16103
data,1157061600000,2421;1285;16103
data,1157061600000,2421;4160;16103
data,1157061600000,2421;11698;16103
data,1157061600000,2421;4443;16103
data,1157061600000,2421;5801;16104
data,1157061600000,2421;3424;16105
data,1157061600000,2421;74;16106
data,1157061600000,2421;4189;16107
data,1157061600000,2421;21;16107
data,1159653600000,2421;3637;16107
data,1159653600000,2421;2377;16107
data,1159653600000,2421;5581;16107
data,1159653600000,2421;5314;16107
data,1159653600000,2421;3235;16107
data,1159653600000,2421;5022;16108
data,1159653600000,2421;5192;16108
data,1159653600000,2421;11984;16108
data,1159653600000,2421;6929;16108
data,1159653600000,2421;10810;16108
data,1159653600000,2421;4544;16108
data,1159653600000,2421;7541;16108
data,1159653600000,2421;7512;16108
data,1159653600000,2421;12466;16108
data,1159653600000,2421;923;16108
data,1159653600000,2421;11881;16108
data,1159653600000,2421;3364;16108
data,1159653600000,2421;9493;16108
data,1159653600000,2421;4593;16108
data,1159653600000,2421;6456;16109
data,1159653600000,2421;6243;16109
data,1159653600000,2421;5912;16109
data,1159653600000,2421;5301;16109
data,1159653600000,2421;4794;16109
data,1159653600000,2421;1564;16109
data,1159653600000,2421;3882;16109
data,1159653600000,2421;3664;16109
data,1159653600000,2421;7160;16109
data,1159653600000,2421;6229;16109
data,1159653600000,2421;1169;16109
data,1159653600000,2421;4668;16109
data,1159653600000,2421;294;16109
data,1159653600000,2421;3442;16109
data,1159653600000,2421;8634;16109
data,1159653600000,2421;8788;16109
data,1159653600000,2421;4094;16109
data,1159653600000,2421;12109;16109
data,1159653600000,2421;11405;16109
data,1159653600000,2421;9228;16109
data,1159653600000,2421;7231;16109
data,1159653600000,2421;1265;16109
data,1159653600000,2421;125;16109
data,1159653600000,2422;10401;16109
data,1159653600000,2422;923;16109
data,1159653600000,2422;4532;16109
data,1159653600000,2422;316;16110
data,1159653600000,2422;5583;16110
data,1159653600000,2422;4597;16110
data,1159653600000,2422;7111;16110
data,1159653600000,2422;2059;16110
data,1159653600000,2422;5912;16110
data,1159653600000,2422;9837;16110
data,1162335600000,2422;8783;16110
data,1162335600000,2422;8534;16110
data,1162335600000,2422;4241;16110
data,1162335600000,2422;11528;16110
data,1162335600000,2422;3877;16110
data,1162335600000,2423;6943;16110
data,1162335600000,2423;10348;16110
data,1162335600000,2423;4326;16110
data,1162335600000,2423;7397;16110
data,1162335600000,2423;1205;16110
data,1162335600000,2423;5729;16110
data,1162335600000,2423;8783;16110
data,1162335600000,2423;244;16110
data,1162335600000,2423;11492;16110
data,1162335600000,2423;1758;16110
data,1162335600000,2423;1704;16111
data,1162335600000,2423;3442;16111
data,1162335600000,2423;10841;16111
data,1162335600000,2423;11927;16111
data,1162335600000,2423;1332;16111
data,1162335600000,2423;1104;16111
data,1162335600000,2423;7495;16111
data,1162335600000,2423;8928;16111
data,1162335600000,2423;7754;16111
data,1162335600000,2423;8633;16111
data,1162335600000,2423;6692;16112
data,1162335600000,2423;7677;16112
data,1162335600000,2423;12120;16112
data,1162335600000,2423;18;16113
data,1162335600000,2423;6552;16113
data,1162335600000,2423;294;16113
data,1162335600000,2423;11693;16113
data,1162335600000,2423;948;16113
data,1162335600000,2423;4360;16113
data,1162335600000,2424;9653;16113
data,1162335600000,2424;1704;16114
data,1162335600000,2424;6539;16114
data,1162335600000,2424;6403;16115
data,1164927600000,2424;6459;16116
data,1164927600000,2424;6561;16116
data,1164927600000,2424;8168;16116
data,1164927600000,2424;6637;16117
data,1164927600000,2424;8139;16117
data,1164927600000,2424;7399;16117
data,1164927600000,2424;9809;16118
data,1164927600000,2424;5479;16118
data,1164927600000,2424;5436;16118
data,1164927600000,2424;4676;16119
data,1164927600000,2424;11202;16119
data,1164927600000,2424;6673;16119
data,1164927600000,2424;8917;16119
data,1164927600000,2424;6971;16119
data,1164927600000,2424;3880;16120
data,1164927600000,2424;7363;16120
data,1164927600000,2424;4794;16120
data,1164927600000,2424;31;16120
data,1164927600000,2424;7052;16120
data,1164927600000,2424;3566;16120
data,1164927600000,2424;5572;16120
data,1164927600000,2424;9956;16120
data,1164927600000,2424;5391;16120
data,1164927600000,2424;7047;16120
data,1164927600000,2424;9811;16121
data,1167606000000,2424;4979;16121
data,1167606000000,2424;5725;16121
data,1167606000000,2424;6320;16121
data,1167606000000,2424;9424;16122
data,1167606000000,2425;5009;16123
data,1167606000000,2425;1927;16123
data,1167606000000,2425;10711;16123
data,1167606000000,2425;11879;16123
data,1167606000000,2425;4793;16123
data,1167606000000,2425;10738;16123
data,1167606000000,2425;9301;16123
data,1167606000000,2425;4713;16123
data,1167606000000,2425;11343;16123
data,1167606000000,2425;7438;16123
data,1167606000000,2425;8704;16123
data,1167606000000,2425;6511;16123
data,1170284400000,2425;6995;16123
data,1170284400000,2425;8001;16123
data,1170284400000,2425;7185;16123
data,1170284400000,2425;9875;16123
data,1170284400000,2426;5614;16123
data,1170284400000,2426;7492;16123
data,1170284400000,2426;47;16123
data,1170284400000,2426;12164;16123
data,1170284400000,2426;1730;16123
data,1170284400000,2426;7379;16123
data,1170284400000,2426;5644;16123
data,1170284400000,2426;1012;16123
data,1170284400000,2426;9664;16123
data,1170284400000,2426;10285;16123
data,1170284400000,2426;5463;16123
data,1170284400000,2426;7134;16123
data,1170284400000,2426;8780;16123
data,1170284400000,2426;10574;16123
data,1170284400000,2426;69;16123
data,1170284400000,2426;7011;16123
data,1170284400000,2426;10229;16123
data,1170284400000,2426;10926;16123
data,1170284400000,2426;7382;16124
data,1170284400000,2426;8107;16125
data,1170284400000,2426;3246;16125
data,1170284400000,2426;6335;16125
data,1170284400000,2426;5166;16126
data,1170284400000,2426;10625;16127
data,1170284400000,2426;660;16128
data,1172703600000,2426;3078;16129
data,1172703600000,2426;10544;16129
data,1172703600000,2426;1422;16129
data,1172703600000,2426;3692;16129
data,1172703600000,2426;6707;16129
data,1172703600000,2426;8973;16129
data,1172703600000,2426;4882;16129
data,1172703600000,2426;1726;16130
data,1172703600000,2426;4603;16131
data,1172703600000,2426;10971;16131
data,1172703600000,2426;11669;16131
data,1172703600000,2426;8671;16131
data,1172703600000,2426;12286;16132
data,1172703600000,2426;10144;16132
data,1172703600000,2426;7985;16132
data,1172703600000,2427;5725;16132
data,1172703600000,2427;7626;16132
data,1172703600000,2427;3423;16132
data,1172703600000,2427;7258;16133
data,1175378400000,2427;3840;16134
data,1175378400000,2428;10612;16134
data,1175378400000,2428;8983;16135
data,1175378400000,2428;4334;16135
data,1175378400000,2428;1102;16136
data,1175378400000,2428;11854;16137
data,1175378400000,2428;9566;16138
data,1175378400000,2428;3523;16138
data,1175378400000,2428;9253;16138
data,1175378400000,2428;11092;16138
data,1175378400000,2428;11186;16139
data,1175378400000,2428;6160;16139
data,1175378400000,2428;378;16140
data,1175378400000,2429;6970;16141
data,1175378400000,2429;10949;16141
data,1175378400000,2430;340;16141
data,1175378400000,2430;725;16142
data,1175378400000,2430;6707;16142
data,1175378400000,2430;10924;16142
data,1175378400000,2430;9777;16142
data,1175378400000,2430;10177;16142
data,1175378400000,2430;3349;16142
data,1175378400000,2430;9410;16142
