New Run at  07/24/2017 14:49:10
, Time, RandomReward; UniformAdTSReward; 
data,1164927600000,2870;12033;17589
data,1164927600000,2870;11765;17589
data,1164927600000,2870;11556;17589
data,1164927600000,2870;5929;17590
data,1164927600000,2870;10434;17590
data,1164927600000,2870;7150;17590
data,1167606000000,2870;8087;17591
data,1167606000000,2870;10461;17592
data,1167606000000,2870;9714;17592
data,1167606000000,2870;2752;17592
data,1167606000000,2870;8407;17592
data,1167606000000,2870;6482;17592
data,1170284400000,2870;9653;17592
data,1170284400000,2870;6378;17592
data,1170284400000,2870;2441;17592
data,1170284400000,2870;9004;17592
data,1170284400000,2870;2359;17593
data,1170284400000,2870;9466;17593
data,1170284400000,2870;4926;17593
data,1170284400000,2870;8375;17593
data,1170284400000,2870;1710;17593
data,1172703600000,2870;5600;17593
data,1172703600000,2870;7185;17593
data,1172703600000,2870;6535;17594
data,1172703600000,2870;4931;17594
data,1172703600000,2870;1219;17595
data,1172703600000,2870;3442;17596
data,1175378400000,2870;9111;17597
data,1175378400000,2870;6460;17597
data,1175378400000,2870;11693;17597
data,1175378400000,2870;3546;17597
data,1175378400000,2870;8644;17598
data,1177970400000,2870;5082;17598
data,1177970400000,2870;116;17599
data,1177970400000,2870;10659;17599
data,1177970400000,2870;5590;17599
data,1177970400000,2870;3144;17600
data,1177970400000,2870;7197;17601
data,1177970400000,2870;1332;17601
data,1180648800000,2870;10814;17601
data,1180648800000,2870;11139;17601
data,1180648800000,2870;8994;17601
data,1180648800000,2870;10846;17601
data,1180648800000,2870;11441;17601
data,1180648800000,2870;2104;17601
data,1183240800000,2870;11881;17601
data,1185919200000,2870;2738;17602
data,1185919200000,2870;920;17602
data,1185919200000,2870;323;17602
data,1185919200000,2870;8344;17602
data,1185919200000,2870;3756;17602
data,1188597600000,2870;6808;17602
data,1188597600000,2870;12217;17603
data,1188597600000,2870;1219;17604
data,1191189600000,2870;8502;17604
data,1199142000000,2870;6695;17604
data,1199142000000,2870;1476;17604
data,1199142000000,2870;8466;17604
data,1199142000000,2870;9712;17605
data,1199142000000,2870;2101;17605
data,1201820400000,2870;4839;17605
data,1201820400000,2870;8399;17605
data,1201820400000,2870;1998;17605
data,1201820400000,2870;6636;17605
data,1201820400000,2870;3865;17605
data,1204326000000,2870;1058;17605
data,1204326000000,2871;4788;17605
data,1204326000000,2871;7949;17605
data,1204326000000,2871;1993;17605
data,1207000800000,2871;1278;17605
data,1207000800000,2871;385;17605
data,1207000800000,2871;719;17605
data,1207000800000,2871;6443;17605
data,1207000800000,2871;4717;17605
data,1207000800000,2871;9540;17605
data,1207000800000,2871;7086;17605
data,1209592800000,2872;4857;17605
data,1209592800000,2872;6359;17605
data,1209592800000,2872;6303;17605
data,1209592800000,2872;7385;17605
data,1209592800000,2872;5381;17605
data,1209592800000,2872;5522;17606
data,1212271200000,2872;2343;17606
data,1214863200000,2872;260;17606
data,1214863200000,2872;7808;17606
data,1214863200000,2872;4498;17606
data,1214863200000,2872;8713;17606
data,1214863200000,2872;6307;17606
data,1217541600000,2872;908;17606
data,1217541600000,2872;2226;17606
data,1217541600000,2872;11481;17606
data,1217541600000,2872;5451;17606
data,1217541600000,2872;1583;17606
data,1217541600000,2872;11871;17606
data,1217541600000,2872;1161;17606
data,1217541600000,2872;10504;17606
data,1217541600000,2872;2580;17606
data,1217541600000,2872;4650;17606
data,1220220000000,2872;8104;17606
data,1220220000000,2872;7397;17607
data,1222812000000,2872;11416;17607
data,1222812000000,2872;3466;17607
data,1225494000000,2872;7784;17607
data,1225494000000,2872;250;17607
data,1228086000000,2872;1485;17607
data,1230764400000,2872;390;17607
data,1230764400000,2872;1730;17607
data,1230764400000,2872;3202;17607
data,1230764400000,2872;10564;17607
data,1230764400000,2872;5048;17607
data,1230764400000,2872;6386;17607
data,1233442800000,2872;7379;17607
data,1233442800000,2873;8551;17607
data,1233442800000,2873;11679;17607
data,1233442800000,2873;9048;17607
data,1235862000000,2873;1352;17607
data,1235862000000,2873;413;17607
data,1241128800000,2873;283;17608
data,1285884000000,2873;11886;17608
data,1246399200000,2873;9828;17608
data,1246399200000,2873;1332;17608
data,1246399200000,2873;11714;17608
data,1246399200000,2873;11816;17608
data,1246399200000,2873;11019;17608
data,1246399200000,2873;5588;17608
data,1246399200000,2873;9160;17608
data,1246399200000,2873;6412;17608
data,1246399200000,2873;8115;17608
data,1246399200000,2873;10480;17608
data,1246399200000,2873;4701;17608
data,1246399200000,2874;8006;17608
data,1246399200000,2874;2738;17608
data,1246399200000,2874;7257;17608
data,1246399200000,2874;10737;17608
data,1246399200000,2874;10508;17608
data,1246399200000,2874;4429;17608
data,1246399200000,2874;6032;17608
data,1246399200000,2874;6595;17608
data,1246399200000,2874;7735;17608
data,1246399200000,2874;470;17608
data,1246399200000,2874;8626;17608
data,1246399200000,2874;3979;17608
data,1246399200000,2874;5689;17608
data,1246399200000,2874;7603;17608
data,1246399200000,2874;7943;17608
data,1246399200000,2874;11136;17608
data,1246399200000,2874;4988;17609
data,1246399200000,2874;9012;17609
data,1246399200000,2874;1684;17609
data,1246399200000,2874;122;17609
data,1246399200000,2874;11672;17609
data,1246399200000,2874;12436;17609
data,1246399200000,2874;2170;17609
data,1246399200000,2874;3723;17609
data,1246399200000,2874;127;17609
data,1246399200000,2874;10699;17609
data,1246399200000,2874;12328;17609
data,1246399200000,2874;8572;17610
data,1246399200000,2874;7725;17610
data,1246399200000,2874;2815;17610
data,1246399200000,2874;3968;17610
data,1246399200000,2874;1302;17610
data,1246399200000,2874;8734;17610
data,1246399200000,2874;10935;17611
data,1246399200000,2874;4933;17611
data,1246399200000,2874;1152;17611
data,1249077600000,2874;4988;17612
data,1249077600000,2874;10129;17612
data,1249077600000,2874;6512;17612
data,1249077600000,2874;2434;17612
data,1249077600000,2874;6944;17612
data,1249077600000,2874;608;17612
data,1249077600000,2874;11502;17612
data,1249077600000,2874;3004;17613
data,1249077600000,2874;1687;17613
data,1249077600000,2874;4988;17614
data,1249077600000,2874;9671;17614
data,1254348000000,2874;3101;17614
data,1254348000000,2874;4988;17615
data,1259622000000,2874;73;17615
data,1264978800000,2874;2681;17616
data,1264978800000,2874;4988;17617
data,1264978800000,2874;10613;17618
data,1264978800000,2874;4988;17619
data,1267398000000,2874;7801;17619
data,1267398000000,2874;300;17619
data,1267398000000,2874;3597;17619
data,1270072800000,2874;8572;17620
data,1270072800000,2874;6104;17620
data,1270072800000,2874;8572;17621
data,1272664800000,2874;5530;17622
data,1272664800000,2874;8893;17622
data,1272664800000,2874;6555;17623
data,1272664800000,2874;4943;17623
data,1225494000000,2874;11280;17624
data,1225494000000,2874;6504;17624
data,1225494000000,2874;5953;17624
data,1225494000000,2874;6702;17625
data,1233442800000,2874;1904;17625
data,1233442800000,2874;3893;17626
data,1235862000000,2874;4919;17626
data,1235862000000,2874;11726;17626
data,1235862000000,2874;7978;17626
data,1235862000000,2874;1710;17626
data,1235862000000,2874;9133;17626
data,1235862000000,2874;8401;17626
data,1235862000000,2874;12027;17626
data,1238536800000,2874;3145;17626
data,1238536800000,2874;11992;17626
data,1238536800000,2874;721;17626
data,1238536800000,2874;10977;17626
data,1238536800000,2874;2689;17626
data,1238536800000,2874;393;17626
data,1238536800000,2874;6923;17626
data,1238536800000,2874;8921;17626
data,1238536800000,2874;2062;17626
data,1238536800000,2874;5622;17626
data,1238536800000,2874;8592;17626
data,1238536800000,2874;2010;17626
data,1241128800000,2874;2506;17626
data,1241128800000,2874;6819;17626
data,1241128800000,2874;9443;17626
data,1241128800000,2874;2349;17626
data,1241128800000,2875;8514;17626
data,1241128800000,2875;6658;17626
data,1241128800000,2875;5562;17626
data,1241128800000,2875;5248;17627
data,1251756000000,2875;10778;17627
data,1251756000000,2875;9799;17627
data,1251756000000,2875;3957;17627
data,1251756000000,2875;11055;17627
data,1251756000000,2875;253;17627
data,1251756000000,2875;2386;17627
data,1251756000000,2875;6467;17627
data,1251756000000,2875;4460;17627
data,1254348000000,2875;622;17627
data,1254348000000,2875;8747;17627
data,1254348000000,2875;6247;17627
data,1254348000000,2875;3007;17628
data,1254348000000,2875;9465;17628
data,1254348000000,2875;8375;17629
data,1254348000000,2875;7221;17629
data,1254348000000,2876;2115;17629
data,1254348000000,2877;12033;17629
data,1254348000000,2878;9090;17629
data,1257030000000,2878;2401;17629
data,1257030000000,2878;9000;17629
data,1257030000000,2878;11758;17629
data,1257030000000,2878;6694;17629
data,1257030000000,2878;7250;17629
data,1257030000000,2878;8616;17629
data,1257030000000,2878;8787;17629
data,1257030000000,2878;3068;17629
data,1257030000000,2878;3442;17629
data,1257030000000,2878;3506;17629
data,1257030000000,2878;6636;17629
data,1257030000000,2878;8629;17629
data,1257030000000,2878;1030;17629
data,1257030000000,2878;1410;17629
data,1257030000000,2878;7351;17629
data,1257030000000,2878;6841;17629
data,1257030000000,2878;10900;17629
data,1257030000000,2879;3037;17630
data,1257030000000,2879;4129;17630
data,1257030000000,2879;3584;17630
data,1257030000000,2879;6996;17630
data,1257030000000,2879;6301;17631
data,1257030000000,2879;6285;17631
data,1257030000000,2879;3374;17631
data,1257030000000,2879;2398;17631
data,1257030000000,2879;8492;17631
data,1257030000000,2879;10667;17631
data,1259622000000,2879;12186;17631
data,1259622000000,2879;6800;17632
data,1259622000000,2879;11363;17633
data,1259622000000,2879;11758;17633
data,1259622000000,2879;4428;17633
data,1259622000000,2879;5048;17633
data,1259622000000,2879;2987;17633
data,1259622000000,2879;2015;17634
data,1259622000000,2879;728;17634
data,1259622000000,2879;1030;17634
data,1259622000000,2879;3983;17634
data,1259622000000,2879;6950;17634
data,1259622000000,2879;1082;17635
data,1259622000000,2879;5048;17635
data,1259622000000,2879;7801;17635
data,1259622000000,2879;3561;17635
data,1259622000000,2880;5607;17635
data,1262300400000,2880;10376;17635
data,1262300400000,2880;8665;17636
data,1262300400000,2880;4852;17636
data,1262300400000,2880;1520;17636
data,1262300400000,2880;12020;17636
data,1262300400000,2880;144;17636
data,1264978800000,2880;12417;17636
data,1264978800000,2880;9194;17637
data,1264978800000,2880;9558;17637
data,1264978800000,2880;10734;17637
data,1264978800000,2881;7950;17637
data,1264978800000,2881;8665;17638
data,1264978800000,2881;8729;17638
data,1267398000000,2881;6586;17638
data,1267398000000,2881;5622;17638
data,1267398000000,2881;4123;17638
data,1267398000000,2881;681;17638
data,1267398000000,2881;6381;17638
data,1267398000000,2881;274;17638
data,1267398000000,2881;11767;17638
data,1267398000000,2881;7153;17638
data,1267398000000,2881;7160;17639
data,1267398000000,2881;4271;17639
data,1267398000000,2881;6080;17639
data,1267398000000,2881;5782;17639
data,1267398000000,2881;6449;17640
data,1267398000000,2881;11964;17640
data,1267398000000,2881;7140;17640
data,1267398000000,2881;10437;17641
data,1267398000000,2881;10999;17642
data,1267398000000,2881;11492;17642
data,1267398000000,2881;11213;17642
data,1267398000000,2881;7383;17642
data,1267398000000,2881;8640;17643
data,1267398000000,2881;122;17643
data,1267398000000,2881;2161;17644
data,1267398000000,2881;5115;17644
data,1267398000000,2881;6195;17645
data,1267398000000,2881;1340;17645
data,1267398000000,2881;8126;17646
data,1267398000000,2881;8371;17647
data,1267398000000,2882;11602;17647
data,1267398000000,2882;3540;17647
data,1267398000000,2882;1689;17647
data,1267398000000,2882;8665;17648
data,1267398000000,2882;4349;17648
data,1267398000000,2882;2747;17648
data,1267398000000,2882;7160;17649
data,1267398000000,2882;9006;17649
data,1267398000000,2882;7696;17649
data,1267398000000,2882;5143;17649
data,1267398000000,2882;1621;17649
data,1267398000000,2882;10846;17649
data,1267398000000,2882;834;17649
data,1267398000000,2882;8203;17649
data,1267398000000,2882;2080;17649
data,1267398000000,2882;7306;17649
data,1267398000000,2882;6536;17649
data,1267398000000,2882;8597;17649
data,1267398000000,2882;9090;17649
data,1267398000000,2882;7378;17649
data,1267398000000,2882;4061;17649
data,1267398000000,2882;6945;17649
data,1267398000000,2882;2608;17649
data,1267398000000,2883;9685;17650
data,1267398000000,2883;4610;17651
data,1267398000000,2883;6555;17652
data,1267398000000,2883;8991;17653
data,1267398000000,2883;6536;17653
data,1267398000000,2883;755;17653
data,1267398000000,2883;3294;17654
data,1267398000000,2883;6391;17654
data,1267398000000,2883;7250;17654
data,1267398000000,2883;8192;17654
data,1267398000000,2883;3675;17654
data,1267398000000,2883;10613;17654
data,1267398000000,2883;11172;17654
data,1267398000000,2883;5019;17654
data,1267398000000,2883;12097;17655
data,1267398000000,2883;300;17656
data,1267398000000,2883;4225;17656
data,1267398000000,2883;6393;17656
data,1267398000000,2883;2801;17656
data,1267398000000,2883;10755;17656
data,1267398000000,2883;1019;17656
data,1267398000000,2883;6301;17657
data,1267398000000,2883;2436;17657
data,1270072800000,2883;4713;17657
data,1270072800000,2883;2207;17657
data,1270072800000,2883;2218;17657
data,1270072800000,2883;5800;17657
data,1270072800000,2883;9250;17657
data,1270072800000,2883;212;17657
data,1270072800000,2883;9064;17657
data,1270072800000,2883;571;17657
data,1270072800000,2883;2043;17657
data,1270072800000,2883;9151;17657
data,1270072800000,2883;5126;17657
data,1270072800000,2884;8289;17657
data,1270072800000,2884;6630;17657
data,1270072800000,2884;2065;17657
data,1270072800000,2884;4601;17657
data,1270072800000,2884;4161;17657
data,1270072800000,2884;11580;17657
data,1270072800000,2884;7472;17658
data,1270072800000,2884;10894;17658
data,1270072800000,2884;4168;17658
data,1270072800000,2884;8947;17658
data,1270072800000,2884;3768;17658
data,1270072800000,2884;4610;17659
data,1270072800000,2884;4360;17659
data,1270072800000,2884;4542;17659
data,1270072800000,2884;820;17659
data,1270072800000,2884;4257;17660
data,1270072800000,2884;1332;17660
data,1270072800000,2884;918;17660
data,1270072800000,2884;5934;17660
data,1270072800000,2884;10813;17661
data,1270072800000,2884;1692;17661
data,1270072800000,2884;10414;17662
data,1270072800000,2884;8194;17662
data,1270072800000,2884;12505;17662
data,1270072800000,2884;9953;17662
data,1270072800000,2884;7446;17662
data,1270072800000,2884;6877;17662
data,1270072800000,2884;3860;17663
data,1270072800000,2884;10094;17664
data,1270072800000,2884;3227;17664
data,1272664800000,2884;1530;17664
data,1272664800000,2884;8356;17664
data,1272664800000,2884;1790;17664
data,1272664800000,2884;4421;17664
data,1272664800000,2884;10663;17664
data,1272664800000,2884;11698;17664
data,1272664800000,2884;2705;17664
data,1272664800000,2884;2555;17664
data,1272664800000,2884;9928;17664
data,1272664800000,2884;6635;17664
data,1272664800000,2884;5225;17664
data,1272664800000,2884;5698;17664
data,1272664800000,2884;922;17665
data,1272664800000,2884;8368;17665
data,1272664800000,2884;6922;17665
data,1272664800000,2884;10167;17665
data,1272664800000,2884;7211;17665
data,1272664800000,2884;2892;17666
data,1272664800000,2884;9301;17667
data,1272664800000,2884;3175;17668
data,1272664800000,2884;7521;17668
data,1272664800000,2884;10901;17668
data,1272664800000,2884;1096;17668
data,1275343200000,2884;6232;17668
data,1275343200000,2884;6013;17668
data,1275343200000,2884;8878;17668
data,1275343200000,2884;12277;17669
data,1275343200000,2884;4098;17669
data,1275343200000,2884;6922;17669
data,1275343200000,2884;18;17669
data,1275343200000,2884;1570;17669
data,1275343200000,2884;10448;17669
data,1275343200000,2884;8815;17669
data,1275343200000,2884;681;17669
data,1275343200000,2884;11109;17669
data,1275343200000,2884;6622;17670
data,1275343200000,2884;5836;17670
data,1275343200000,2884;7214;17670
data,1275343200000,2884;3353;17671
data,1275343200000,2884;5070;17671
data,1275343200000,2884;7424;17671
data,1275343200000,2884;7052;17671
data,1275343200000,2884;11144;17672
data,1275343200000,2884;345;17672
data,1275343200000,2884;1725;17672
data,1275343200000,2884;7232;17673
data,1277935200000,2884;7987;17673
data,1277935200000,2884;356;17673
data,1277935200000,2884;7033;17673
data,1277935200000,2884;3244;17673
data,1277935200000,2884;11660;17673
data,1277935200000,2884;8079;17673
data,1277935200000,2884;9670;17673
data,1277935200000,2884;9226;17674
data,1277935200000,2884;1168;17674
data,1277935200000,2884;10963;17674
data,1277935200000,2884;995;17674
data,1277935200000,2884;1128;17674
data,1277935200000,2884;8873;17675
data,1277935200000,2884;2312;17675
data,1277935200000,2884;11118;17675
data,1277935200000,2884;8634;17675
data,1277935200000,2884;189;17675
data,1277935200000,2884;9688;17675
data,1277935200000,2884;1970;17675
data,1277935200000,2884;577;17675
data,1277935200000,2884;6673;17676
data,1277935200000,2884;2867;17676
data,1277935200000,2884;6870;17676
data,1277935200000,2884;3583;17676
data,1277935200000,2884;8648;17676
data,1277935200000,2884;9725;17676
data,1277935200000,2884;3854;17676
data,1277935200000,2884;8215;17676
data,1277935200000,2884;7188;17676
data,1277935200000,2884;4178;17676
data,1277935200000,2884;10930;17676
data,1280613600000,2884;9799;17676
data,1280613600000,2884;389;17676
data,1280613600000,2884;12308;17676
data,1280613600000,2884;7654;17676
data,1280613600000,2884;9223;17676
data,1280613600000,2885;3625;17676
data,1280613600000,2885;3401;17677
data,1280613600000,2885;6353;17677
data,1280613600000,2885;5001;17677
data,1280613600000,2885;1285;17677
data,1280613600000,2885;7775;17677
data,1280613600000,2885;753;17677
data,1280613600000,2885;10261;17677
data,1280613600000,2885;5859;17677
data,1280613600000,2885;11908;17677
data,1280613600000,2885;5155;17677
data,1280613600000,2885;11595;17677
data,1280613600000,2885;327;17677
data,1280613600000,2885;8;17678
data,1280613600000,2885;4236;17678
data,1280613600000,2885;1437;17678
data,1280613600000,2885;8211;17678
data,1280613600000,2885;7532;17678
data,1280613600000,2885;8559;17678
data,1280613600000,2885;4043;17679
data,1280613600000,2885;6344;17679
data,1280613600000,2885;3039;17679
data,1280613600000,2885;10755;17679
data,1280613600000,2886;4129;17679
data,1280613600000,2886;8747;17679
data,1280613600000,2886;7881;17679
data,1280613600000,2886;8079;17679
data,1280613600000,2886;5530;17679
data,1280613600000,2886;51;17679
data,1280613600000,2886;8502;17679
data,1280613600000,2886;834;17679
data,1280613600000,2886;7979;17679
data,1280613600000,2886;776;17679
data,1280613600000,2886;7523;17679
data,1280613600000,2886;8266;17679
data,1280613600000,2886;6537;17679
data,1280613600000,2886;84;17679
data,1280613600000,2886;10803;17679
data,1280613600000,2886;11814;17679
data,1280613600000,2886;7921;17679
data,1280613600000,2886;309;17679
data,1280613600000,2886;9718;17679
data,1280613600000,2886;5379;17679
data,1280613600000,2886;4123;17679
data,1280613600000,2886;5319;17679
data,1280613600000,2886;2730;17679
data,1280613600000,2886;10672;17679
data,1280613600000,2886;6330;17679
data,1280613600000,2886;3099;17679
data,1280613600000,2886;1447;17679
data,1280613600000,2887;8864;17679
data,1280613600000,2887;5493;17679
data,1280613600000,2887;1168;17679
data,1280613600000,2887;4375;17680
data,1280613600000,2887;6923;17680
data,1280613600000,2887;10192;17680
data,1283292000000,2887;7980;17680
data,1283292000000,2887;8101;17680
data,1283292000000,2887;1168;17680
data,1283292000000,2887;3053;17680
data,1283292000000,2887;6746;17680
data,1283292000000,2887;9465;17680
data,1283292000000,2887;10184;17680
data,1283292000000,2887;7340;17680
data,1283292000000,2887;8606;17681
data,1283292000000,2887;7556;17682
data,1283292000000,2887;10297;17682
data,1283292000000,2887;4033;17682
data,1285884000000,2887;1387;17683
data,1285884000000,2887;6447;17684
data,1285884000000,2887;8927;17684
data,1285884000000,2887;598;17684
data,1285884000000,2887;2764;17684
data,1285884000000,2887;929;17684
data,1285884000000,2887;6568;17684
data,1285884000000,2887;8616;17684
data,1285884000000,2887;1901;17685
data,1285884000000,2887;4762;17685
data,1285884000000,2887;607;17685
data,1285884000000,2887;10903;17685
data,1285884000000,2887;7150;17685
data,1285884000000,2887;11468;17685
data,1285884000000,2887;10233;17685
data,1285884000000,2887;9403;17685
data,1285884000000,2887;5767;17685
data,1285884000000,2887;4882;17685
data,1285884000000,2887;3714;17685
data,1288566000000,2887;11301;17685
data,1288566000000,2887;7757;17685
data,1288566000000,2887;8048;17685
data,1288566000000,2887;10600;17686
data,1288566000000,2887;7531;17687
data,1288566000000,2887;6801;17687
data,1288566000000,2887;10822;17687
data,1288566000000,2887;6822;17687
data,1291158000000,2887;4366;17688
data,1291158000000,2887;12421;17688
data,1291158000000,2887;336;17688
data,1291158000000,2887;672;17688
data,1291158000000,2887;2102;17688
data,1291158000000,2887;655;17688
data,1291158000000,2887;2519;17688
data,1291158000000,2887;3617;17688
data,1291158000000,2888;7757;17688
data,1291158000000,2888;671;17689
data,1291158000000,2888;7984;17689
data,1291158000000,2888;7356;17689
data,1291158000000,2888;9153;17690
data,1291158000000,2888;8932;17690
data,1291158000000,2888;4366;17691
data,1291158000000,2888;5471;17691
data,1293836400000,2888;9013;17691
data,1293836400000,2888;1837;17691
data,1293836400000,2888;5928;17691
data,1293836400000,2888;7771;17691
data,1293836400000,2888;9317;17691
data,1293836400000,2888;6770;17691
data,1293836400000,2888;7853;17691
data,1293836400000,2888;9331;17691
data,1293836400000,2888;7922;17691
data,1293836400000,2888;2142;17691
data,1293836400000,2888;5218;17691
data,1293836400000,2888;1806;17692
data,1293836400000,2888;12125;17692
data,1293836400000,2888;6278;17692
data,1293836400000,2888;3964;17692
data,1293836400000,2889;653;17692
data,1293836400000,2889;12094;17692
data,1296514800000,2889;9215;17693
data,1296514800000,2889;311;17693
data,1296514800000,2889;12157;17693
data,1296514800000,2889;11563;17693
data,1296514800000,2889;10432;17693
data,1304679099632,2889;9788;17693
data,1304679105337,2889;2553;17693
data,1304679108627,2889;5838;17693
data,1304679111428,2889;8025;17693
data,1304679114689,2889;6145;17693
data,1170284400000,2889;10291;17693
data,1170284400000,2889;1901;17693
data,1170284400000,2889;2991;17693
data,1170284400000,2889;7709;17693
data,1170284400000,2889;4087;17693
data,1170284400000,2889;989;17693
data,1170284400000,2889;6701;17693
data,1170284400000,2889;2109;17693
data,1170284400000,2889;6900;17693
data,1170284400000,2889;7821;17693
data,1170284400000,2889;4043;17693
data,1170284400000,2889;12469;17693
data,1170284400000,2889;8731;17693
data,1172703600000,2889;6050;17693
data,1185919200000,2889;10094;17693
data,1185919200000,2889;3547;17693
data,1185919200000,2889;3416;17693
data,1185919200000,2889;1496;17693
data,1185919200000,2889;3662;17693
data,1185919200000,2889;10437;17693
data,1185919200000,2889;7000;17694
data,1185919200000,2889;8417;17694
data,1185919200000,2889;8567;17694
data,1185919200000,2889;4813;17694
data,1185919200000,2889;9341;17694
data,1185919200000,2889;5408;17694
data,1185919200000,2889;3401;17694
data,1185919200000,2889;9567;17694
data,1185919200000,2889;2286;17694
data,1185919200000,2889;8221;17694
data,1185919200000,2889;7634;17694
data,1185919200000,2889;11087;17694
data,1185919200000,2889;2213;17694
data,1185919200000,2889;8959;17694
data,1185919200000,2889;4559;17695
data,1185919200000,2889;11927;17695
data,1185919200000,2889;1360;17695
data,1185919200000,2889;4602;17695
data,1185919200000,2889;1387;17695
data,1185919200000,2890;2412;17695
data,1185919200000,2890;6411;17696
data,1185919200000,2890;9331;17696
data,1185919200000,2890;4489;17697
data,1185919200000,2890;7291;17697
data,1185919200000,2890;345;17697
data,1185919200000,2890;122;17697
data,1185919200000,2890;11093;17697
data,1185919200000,2890;6739;17697
data,1188597600000,2890;10384;17697
data,1188597600000,2890;1856;17697
data,1188597600000,2890;11298;17697
data,1188597600000,2890;1663;17698
data,1188597600000,2890;11945;17698
data,1188597600000,2890;4414;17699
data,1188597600000,2890;366;17699
data,1188597600000,2890;6713;17700
data,1188597600000,2890;8481;17700
data,1188597600000,2890;9494;17701
data,1188597600000,2890;2565;17702
data,1188597600000,2890;6081;17702
data,1188597600000,2890;9323;17702
data,1188597600000,2890;10871;17703
data,1188597600000,2890;9290;17703
data,1188597600000,2890;3053;17703
data,1191189600000,2890;5132;17703
data,1193871600000,2890;6575;17703
data,1193871600000,2890;9475;17704
data,1196463600000,2890;9217;17704
data,1243807200000,2890;5225;17704
data,1246399200000,2890;10274;17704
data,1254348000000,2890;5370;17704
data,1264978800000,2890;11860;17704
data,1199142000000,2890;1676;17704
data,1199142000000,2890;7153;17704
data,1199142000000,2890;6527;17704
data,1199142000000,2890;10887;17704
data,1199142000000,2890;3873;17704
data,1199142000000,2890;4545;17704
data,1199142000000,2890;8665;17705
data,1199142000000,2890;11508;17705
data,1199142000000,2890;1221;17706
data,1199142000000,2890;3652;17706
data,1199142000000,2890;6047;17707
data,1199142000000,2890;10437;17708
data,1199142000000,2890;6391;17708
data,1199142000000,2890;535;17708
data,1199142000000,2890;7311;17708
data,1199142000000,2890;5379;17708
data,1199142000000,2890;7643;17708
data,1199142000000,2890;3474;17708
data,1199142000000,2890;8332;17708
data,1199142000000,2890;5686;17708
data,1199142000000,2890;671;17708
data,1199142000000,2890;3854;17708
data,1199142000000,2890;9488;17708
data,1199142000000,2891;6169;17708
data,1199142000000,2891;9730;17708
data,1199142000000,2891;4852;17709
data,1199142000000,2891;4122;17709
data,1199142000000,2891;10576;17709
data,1199142000000,2891;6823;17710
data,1199142000000,2891;6699;17710
data,1199142000000,2891;2388;17710
data,1199142000000,2891;1260;17710
data,1199142000000,2891;412;17710
data,1199142000000,2891;1422;17710
data,1199142000000,2891;839;17710
data,1199142000000,2891;5070;17710
data,1199142000000,2891;3116;17710
data,1199142000000,2891;1286;17711
data,1199142000000,2891;3442;17711
data,1199142000000,2891;4287;17711
data,1199142000000,2891;9566;17711
data,1199142000000,2891;4902;17711
data,1199142000000,2891;6923;17711
data,1199142000000,2891;7160;17712
data,1199142000000,2891;2439;17712
data,1199142000000,2891;4963;17712
data,1199142000000,2891;11752;17712
data,1199142000000,2891;3336;17713
data,1199142000000,2891;6047;17714
data,1199142000000,2891;8518;17714
data,1201820400000,2891;9676;17714
data,1201820400000,2891;10804;17714
data,1201820400000,2891;331;17714
data,1204326000000,2891;10271;17714
data,1204326000000,2891;5407;17714
data,1204326000000,2891;8794;17715
data,1204326000000,2891;11482;17715
data,1204326000000,2891;9151;17715
data,1204326000000,2891;7160;17716
data,1204326000000,2891;6071;17716
data,1204326000000,2891;7503;17716
data,1204326000000,2892;11085;17716
data,1204326000000,2892;7677;17716
data,1204326000000,2892;10348;17716
data,1204326000000,2893;8794;17717
data,1204326000000,2893;3294;17718
data,1204326000000,2894;2366;17718
data,1204326000000,2894;5846;17719
data,1204326000000,2894;3317;17720
data,1204326000000,2894;410;17720
data,1204326000000,2894;731;17721
data,1204326000000,2894;882;17721
data,1204326000000,2894;2656;17721
data,1204326000000,2894;10291;17721
data,1204326000000,2894;7895;17721
data,1207000800000,2894;10999;17722
data,1207000800000,2894;4943;17723
data,1207000800000,2894;10999;17724
data,1207000800000,2894;2496;17725
data,1207000800000,2894;8126;17726
data,1207000800000,2895;4537;17727
data,1209592800000,2895;8079;17727
data,1209592800000,2895;10650;17728
data,1209592800000,2895;7088;17728
data,1209592800000,2895;5377;17728
data,1209592800000,2895;9530;17728
data,1209592800000,2895;3712;17728
data,1209592800000,2895;6702;17729
data,1209592800000,2895;7542;17729
data,1209592800000,2895;5092;17729
data,1209592800000,2895;11351;17729
data,1209592800000,2895;8866;17729
data,1209592800000,2895;8203;17729
data,1212271200000,2895;3847;17729
data,1212271200000,2895;3065;17729
data,1212271200000,2895;8976;17730
data,1212271200000,2895;10193;17730
data,1212271200000,2895;4156;17730
data,1212271200000,2895;7190;17731
data,1212271200000,2895;608;17731
data,1212271200000,2895;11492;17732
data,1212271200000,2895;11914;17732
data,1212271200000,2895;10487;17732
data,1212271200000,2895;639;17732
data,1212271200000,2895;6981;17732
data,1212271200000,2895;274;17732
data,1212271200000,2895;7830;17732
data,1212271200000,2895;1221;17733
data,1212271200000,2895;9685;17733
data,1212271200000,2895;7418;17733
data,1212271200000,2895;6422;17733
data,1212271200000,2895;3325;17733
data,1212271200000,2895;6732;17733
data,1212271200000,2895;5822;17733
data,1212271200000,2895;5808;17733
data,1212271200000,2895;877;17733
