New Run at  07/13/2017 16:34:00
, Time, RandomReward; Uniform_LinUCBReward; 
data,1130799600000,1910;3992;10487
data,1130799600000,1910;7950;10487
data,1130799600000,1910;5069;10487
data,1130799600000,1910;11125;10487
data,1130799600000,1910;344;10487
data,1130799600000,1910;4869;10487
data,1130799600000,1910;6020;10487
data,1130799600000,1910;6542;10487
data,1130799600000,1910;7611;10487
data,1130799600000,1910;6476;10488
data,1130799600000,1910;7868;10488
data,1130799600000,1910;6444;10488
data,1130799600000,1910;12280;10488
data,1130799600000,1910;10391;10489
data,1130799600000,1910;1341;10489
data,1130799600000,1910;8454;10489
data,1130799600000,1911;2978;10489
data,1130799600000,1911;8356;10490
data,1130799600000,1911;901;10491
data,1130799600000,1911;7411;10491
data,1130799600000,1911;5652;10491
data,1130799600000,1911;5467;10491
data,1130799600000,1911;9185;10491
data,1130799600000,1911;1555;10491
data,1130799600000,1911;5369;10491
data,1130799600000,1911;9578;10491
data,1130799600000,1911;10094;10492
data,1130799600000,1911;1796;10493
data,1130799600000,1911;3849;10493
data,1130799600000,1911;2658;10493
data,1130799600000,1911;253;10493
data,1130799600000,1911;5369;10493
data,1130799600000,1911;10720;10494
data,1130799600000,1911;3814;10495
data,1130799600000,1911;8812;10496
data,1130799600000,1911;6514;10497
data,1130799600000,1911;2946;10497
data,1130799600000,1911;7868;10497
data,1130799600000,1911;7402;10497
data,1130799600000,1911;1319;10497
data,1130799600000,1911;1319;10497
data,1130799600000,1911;1063;10497
data,1130799600000,1911;1282;10497
data,1130799600000,1911;2778;10497
data,1130799600000,1911;7396;10498
data,1149112800000,1911;1490;10498
data,1149112800000,1911;3814;10499
data,1151704800000,1911;7119;10500
data,1151704800000,1911;12201;10500
data,1151704800000,1911;5213;10500
data,1151704800000,1911;2568;10501
data,1185919200000,1912;237;10501
data,1185919200000,1912;2505;10501
data,1185919200000,1912;6104;10501
data,1204326000000,1912;6557;10501
data,1204326000000,1912;11505;10501
data,1204326000000,1912;8969;10501
data,1204326000000,1912;8942;10501
data,1204326000000,1912;3849;10501
data,1204326000000,1912;2645;10501
data,1204326000000,1912;3059;10501
data,1204326000000,1912;8499;10501
data,1204326000000,1912;9261;10501
data,1204326000000,1912;2983;10501
data,1204326000000,1912;8005;10501
data,1204326000000,1912;6104;10501
data,1204326000000,1912;10463;10501
data,1204326000000,1912;9626;10501
data,1204326000000,1912;529;10501
data,1204326000000,1912;11435;10501
data,1204326000000,1912;7905;10501
data,1204326000000,1912;8615;10501
data,1204326000000,1912;5086;10501
data,1225494000000,1912;4561;10501
data,1225494000000,1912;904;10501
data,1225494000000,1912;4387;10501
data,1225494000000,1912;4000;10501
data,1225494000000,1912;2215;10501
data,1225494000000,1912;7907;10501
data,1225494000000,1912;9386;10501
data,1246399200000,1912;3874;10501
data,1246399200000,1912;8356;10502
data,1246399200000,1912;1754;10502
data,1246399200000,1912;2448;10502
data,1249077600000,1912;5883;10502
data,1259622000000,1912;4596;10502
data,1304610492537,1912;11008;10502
data,1304610497012,1912;7571;10502
data,1304610530274,1912;509;10502
data,1125525600000,1912;373;10502
data,1125525600000,1912;5487;10502
data,1125525600000,1912;10130;10502
data,1125525600000,1912;2637;10502
data,1125525600000,1912;2400;10502
data,1125525600000,1912;2813;10502
data,1125525600000,1912;7192;10502
data,1125525600000,1912;11496;10502
data,1125525600000,1912;8891;10502
data,1128117600000,1912;4579;10502
data,1128117600000,1912;5715;10502
data,1128117600000,1912;5879;10502
data,1128117600000,1912;3977;10502
data,1128117600000,1912;9476;10502
data,1128117600000,1912;8521;10502
data,1128117600000,1912;8357;10502
data,1128117600000,1912;10832;10502
data,1128117600000,1912;3779;10502
data,1149112800000,1912;3351;10502
data,1154383200000,1912;251;10502
data,1154383200000,1913;4481;10502
data,1154383200000,1913;4517;10502
data,1154383200000,1913;1716;10502
data,1154383200000,1913;12424;10502
data,1154383200000,1913;2859;10502
data,1154383200000,1913;3154;10502
data,1154383200000,1913;10832;10502
data,1154383200000,1913;7983;10502
data,1270072800000,1913;1735;10502
data,1270072800000,1913;123;10502
data,1275343200000,1913;8023;10502
data,1275343200000,1913;3574;10502
data,1275343200000,1913;8957;10503
data,1275343200000,1914;10094;10504
data,1275343200000,1914;9261;10504
data,1275343200000,1914;8675;10504
data,1280613600000,1914;7396;10505
data,1280613600000,1914;12223;10505
data,1280613600000,1914;10463;10506
data,1280613600000,1914;11279;10506
data,1280613600000,1914;1319;10506
data,1214863200000,1914;11291;10507
data,1214863200000,1914;833;10508
data,1214863200000,1914;2214;10509
data,1214863200000,1914;8673;10509
data,1214863200000,1914;1275;10509
data,1214863200000,1914;148;10509
data,1214863200000,1914;1717;10509
data,1214863200000,1914;7257;10509
data,1214863200000,1914;8969;10509
data,1214863200000,1914;5529;10509
data,1214863200000,1914;3574;10509
data,1214863200000,1914;5337;10509
data,1214863200000,1914;10302;10510
data,1214863200000,1914;5614;10510
data,1214863200000,1914;631;10511
data,1214863200000,1914;4687;10511
data,1214863200000,1914;7242;10511
data,1214863200000,1914;1525;10512
data,1214863200000,1914;2986;10513
data,1214863200000,1915;12173;10513
data,1214863200000,1915;4339;10514
data,1217541600000,1916;4517;10515
data,1217541600000,1916;1350;10515
data,1217541600000,1916;2459;10516
data,1217541600000,1916;3495;10516
data,1217541600000,1916;2459;10517
data,1217541600000,1916;7307;10517
data,1217541600000,1916;2603;10517
data,1217541600000,1916;11563;10517
data,1217541600000,1916;11031;10517
data,1217541600000,1916;11465;10518
data,1217541600000,1916;215;10519
data,1217541600000,1916;8615;10519
data,1217541600000,1916;7950;10519
data,1217541600000,1916;1778;10519
data,1217541600000,1916;5280;10520
data,1217541600000,1917;49;10520
data,1220220000000,1917;9715;10520
data,1220220000000,1917;6104;10521
data,1220220000000,1917;7093;10521
data,1220220000000,1917;6398;10521
data,1220220000000,1917;4524;10521
data,1220220000000,1917;10529;10521
data,1220220000000,1917;11032;10522
data,1220220000000,1917;658;10522
data,1220220000000,1917;2219;10522
data,1220220000000,1917;9245;10522
data,1220220000000,1917;4339;10523
data,1220220000000,1917;11892;10523
data,1220220000000,1917;2459;10524
data,1222812000000,1918;1525;10525
data,1222812000000,1918;1459;10526
data,1222812000000,1918;2559;10526
data,1222812000000,1918;11465;10527
data,1222812000000,1918;1758;10527
data,1222812000000,1918;356;10528
data,1222812000000,1918;6739;10529
data,1222812000000,1918;83;10529
data,1222812000000,1918;2714;10529
data,1225494000000,1918;2146;10529
data,1225494000000,1918;1739;10530
data,1225494000000,1918;11803;10530
data,1225494000000,1918;6880;10530
data,1225494000000,1918;11563;10530
data,1225494000000,1918;8347;10530
data,1225494000000,1918;6521;10530
data,1225494000000,1918;111;10530
data,1225494000000,1918;1187;10530
data,1228086000000,1918;9185;10531
data,1228086000000,1918;3959;10531
data,1228086000000,1918;4896;10531
data,1228086000000,1918;7192;10531
data,1228086000000,1918;9715;10531
data,1228086000000,1918;163;10531
data,1228086000000,1918;12457;10531
data,1228086000000,1918;5400;10531
data,1230764400000,1918;3770;10531
data,1230764400000,1918;1525;10532
data,1230764400000,1918;12013;10533
data,1230764400000,1918;4339;10534
data,1230764400000,1918;2214;10535
data,1230764400000,1918;7213;10536
data,1230764400000,1918;356;10537
data,1230764400000,1918;7213;10538
data,1230764400000,1918;8973;10539
data,1230764400000,1919;2459;10540
data,1230764400000,1919;11864;10540
data,1230764400000,1919;1975;10541
data,1230764400000,1919;1459;10542
data,1230764400000,1919;9428;10543
data,1230764400000,1919;8546;10543
data,1230764400000,1919;215;10544
data,1230764400000,1919;5793;10544
data,1230764400000,1919;833;10545
data,1230764400000,1919;83;10545
data,1230764400000,1919;4400;10545
data,1230764400000,1919;2214;10546
data,1230764400000,1919;4407;10547
data,1230764400000,1919;356;10548
data,1230764400000,1919;773;10549
data,1230764400000,1919;2986;10550
data,1230764400000,1919;8942;10551
data,1230764400000,1919;2459;10552
data,1230764400000,1919;1525;10553
data,1230764400000,1919;631;10554
data,1230764400000,1919;1797;10554
data,1230764400000,1919;11032;10555
data,1230764400000,1919;7082;10555
data,1230764400000,1919;9265;10555
data,1230764400000,1919;2063;10555
data,1230764400000,1919;5033;10555
data,1230764400000,1919;2199;10556
data,1230764400000,1919;3052;10556
data,1230764400000,1919;3676;10557
data,1230764400000,1919;2459;10558
data,1230764400000,1919;5234;10558
data,1230764400000,1919;4509;10559
data,1230764400000,1919;7454;10559
data,1230764400000,1919;4778;10560
data,1230764400000,1919;10324;10560
data,1233442800000,1919;2986;10561
data,1233442800000,1919;2459;10562
data,1233442800000,1919;5213;10562
data,1233442800000,1919;11811;10563
data,1233442800000,1919;4178;10563
data,1233442800000,1919;2966;10563
data,1233442800000,1919;9715;10563
data,1233442800000,1919;2327;10563
data,1233442800000,1919;8942;10564
data,1233442800000,1920;10548;10564
data,1233442800000,1920;11031;10564
data,1233442800000,1920;1525;10565
data,1233442800000,1920;7186;10565
data,1233442800000,1920;3577;10565
data,1233442800000,1920;253;10565
data,1233442800000,1920;11520;10566
data,1233442800000,1920;11672;10567
data,1233442800000,1920;7094;10567
data,1233442800000,1921;7213;10568
data,1233442800000,1921;9624;10569
data,1233442800000,1921;1975;10570
data,1233442800000,1921;4987;10571
data,1233442800000,1921;2459;10572
data,1233442800000,1921;8112;10572
data,1233442800000,1922;2459;10573
data,1233442800000,1922;10822;10573
data,1233442800000,1922;1525;10574
data,1233442800000,1922;11786;10575
data,1233442800000,1922;1046;10576
data,1233442800000,1922;3647;10576
data,1233442800000,1922;5365;10576
data,1233442800000,1922;3068;10576
data,1233442800000,1922;2459;10577
data,1233442800000,1922;5512;10578
data,1233442800000,1922;833;10579
data,1233442800000,1922;8759;10580
data,1233442800000,1922;3912;10580
data,1233442800000,1922;4195;10580
data,1233442800000,1922;1525;10581
data,1233442800000,1922;5356;10581
data,1233442800000,1922;3307;10581
data,1233442800000,1922;5895;10582
data,1233442800000,1922;1739;10583
data,1233442800000,1922;4407;10584
data,1233442800000,1922;9187;10584
data,1233442800000,1922;4339;10585
data,1233442800000,1922;9428;10586
data,1233442800000,1922;5647;10587
data,1233442800000,1922;9428;10588
data,1233442800000,1922;5002;10588
data,1233442800000,1922;7260;10589
data,1233442800000,1922;6428;10590
data,1233442800000,1922;872;10590
data,1233442800000,1922;12178;10590
data,1233442800000,1922;1739;10591
data,1233442800000,1922;9781;10591
data,1233442800000,1922;3192;10592
data,1233442800000,1922;4339;10593
data,1233442800000,1922;215;10594
data,1233442800000,1922;8033;10595
data,1233442800000,1922;7993;10596
data,1233442800000,1922;5283;10596
data,1233442800000,1922;11686;10596
data,1233442800000,1922;7835;10596
data,1233442800000,1922;11465;10597
data,1233442800000,1922;215;10598
data,1233442800000,1922;5946;10598
data,1233442800000,1922;215;10599
data,1233442800000,1922;7307;10599
data,1235862000000,1922;1739;10600
data,1235862000000,1922;1739;10601
data,1235862000000,1922;2545;10602
data,1235862000000,1922;1319;10602
data,1235862000000,1922;5598;10602
data,1235862000000,1922;12102;10603
data,1235862000000,1922;7835;10603
data,1235862000000,1922;4579;10603
data,1235862000000,1922;11032;10604
data,1235862000000,1922;10364;10604
data,1235862000000,1922;1739;10605
data,1235862000000,1922;3992;10605
data,1235862000000,1922;1319;10605
data,1235862000000,1922;3423;10605
data,1235862000000,1922;5369;10606
data,1235862000000,1922;320;10606
data,1235862000000,1922;4294;10607
data,1238536800000,1922;5708;10607
data,1238536800000,1923;8942;10608
data,1304700569097,1923;4524;10608
data,1304700629972,1923;3733;10608
data,1304700634839,1923;2983;10608
data,1201820400000,1923;5400;10608
data,1201820400000,1923;4596;10608
data,1201820400000,1923;2051;10608
data,1201820400000,1923;12392;10608
data,1201820400000,1923;8038;10608
data,1201820400000,1923;1949;10608
data,1201820400000,1923;9261;10608
data,1220220000000,1923;7900;10608
data,1220220000000,1923;4933;10608
data,1220220000000,1923;4513;10608
data,1225494000000,1923;4224;10608
data,1225494000000,1923;3626;10609
data,1225494000000,1923;10460;10610
data,1225494000000,1923;3733;10610
data,1225494000000,1923;2167;10610
data,1225494000000,1923;8463;10610
data,1225494000000,1923;7628;10610
data,1225494000000,1923;4503;10610
data,1228086000000,1923;833;10610
data,1228086000000,1923;3370;10610
data,1228086000000,1923;4100;10610
data,1230764400000,1923;3971;10610
data,1230764400000,1923;11476;10610
data,1159653600000,1923;8099;10610
data,1159653600000,1923;4229;10610
data,1159653600000,1923;8759;10610
data,1159653600000,1924;9185;10610
data,1159653600000,1924;7768;10610
data,1159653600000,1924;4427;10610
data,1159653600000,1924;3163;10610
data,1162335600000,1924;10463;10610
data,1162335600000,1925;7094;10610
data,1162335600000,1925;5539;10610
data,1162335600000,1925;4798;10610
data,1162335600000,1925;6448;10610
data,1162335600000,1926;1059;10610
data,1162335600000,1926;116;10611
data,1162335600000,1926;1663;10611
data,1162335600000,1926;5292;10611
data,1164927600000,1926;7193;10611
data,1170284400000,1926;9621;10611
data,1170284400000,1926;3992;10611
data,1172703600000,1926;1459;10611
data,1175378400000,1926;8357;10611
data,1185919200000,1926;3574;10611
data,1204326000000,1926;1296;10611
data,1207000800000,1926;9737;10611
data,1272664800000,1926;10227;10611
data,1272664800000,1926;10185;10611
data,1277935200000,1926;2117;10611
data,1280613600000,1926;1059;10611
data,1291158000000,1926;7797;10611
data,1298934000000,1926;3480;10611
data,1304700676323,1926;1282;10611
data,1259622000000,1926;8906;10611
data,1259622000000,1926;11113;10611
data,1259622000000,1926;3500;10611
data,1259622000000,1926;4517;10611
data,1259622000000,1926;4131;10612
data,1259622000000,1926;12201;10613
data,1259622000000,1926;6714;10613
data,1259622000000,1926;3449;10613
data,1259622000000,1926;10787;10613
data,1259622000000,1926;12424;10613
data,1259622000000,1926;8957;10614
data,1259622000000,1926;5068;10614
data,1259622000000,1926;11791;10614
data,1259622000000,1926;4125;10614
data,1259622000000,1926;872;10614
data,1259622000000,1926;10094;10614
data,1259622000000,1926;6329;10614
data,1259622000000,1926;6705;10614
data,1259622000000,1926;7094;10614
data,1259622000000,1926;7208;10615
data,1262300400000,1926;2034;10616
data,1285884000000,1926;4031;10616
data,1285884000000,1926;2034;10617
data,1285884000000,1926;1549;10618
data,1285884000000,1926;887;10618
data,1285884000000,1926;1341;10618
data,1285884000000,1926;2335;10618
data,1285884000000,1926;5978;10618
data,1285884000000,1926;2034;10619
data,1291158000000,1926;9761;10619
data,1291158000000,1926;2034;10620
data,1291158000000,1926;8614;10620
data,1291158000000,1926;2674;10620
data,1291158000000,1926;12419;10620
data,1291158000000,1926;9187;10620
data,1291158000000,1926;10248;10620
data,1291158000000,1927;1282;10620
data,1291158000000,1927;1549;10621
data,1291158000000,1927;2216;10621
data,1291158000000,1927;8749;10621
data,1291158000000,1927;6557;10621
data,1164927600000,1927;8134;10621
data,1164927600000,1927;8595;10621
data,1164927600000,1927;8134;10621
data,1164927600000,1927;4788;10621
data,1164927600000,1927;5988;10621
data,1172703600000,1927;10094;10621
data,1172703600000,1927;995;10621
data,1172703600000,1927;11433;10621
data,1172703600000,1927;11707;10621
data,1172703600000,1927;2642;10621
data,1172703600000,1927;7332;10621
data,1172703600000,1927;7220;10621
data,1172703600000,1927;9900;10622
data,1172703600000,1927;7411;10622
data,1172703600000,1927;2256;10622
data,1172703600000,1928;5777;10623
data,1172703600000,1928;6097;10623
data,1172703600000,1928;2518;10623
data,1172703600000,1928;7108;10623
data,1172703600000,1928;8749;10623
data,1172703600000,1928;2247;10623
data,1172703600000,1928;7830;10623
data,1172703600000,1928;4337;10623
data,1172703600000,1928;5988;10623
data,1172703600000,1928;1063;10623
data,1172703600000,1928;8615;10623
data,1172703600000,1928;2219;10623
data,1172703600000,1928;5369;10623
data,1172703600000,1928;2545;10623
data,1172703600000,1929;1273;10623
data,1172703600000,1929;9569;10623
data,1172703600000,1929;2214;10623
data,1172703600000,1929;4778;10624
data,1172703600000,1929;8005;10624
data,1172703600000,1929;5838;10624
data,1172703600000,1929;4154;10624
data,1172703600000,1929;57;10624
data,1172703600000,1929;1187;10624
data,1172703600000,1929;9236;10624
data,1172703600000,1929;10613;10625
data,1172703600000,1929;1298;10625
data,1172703600000,1929;9781;10625
data,1172703600000,1930;2946;10625
data,1172703600000,1930;10553;10625
data,1172703600000,1930;8329;10625
data,1172703600000,1930;1063;10625
data,1172703600000,1930;6159;10625
data,1172703600000,1931;9424;10625
data,1172703600000,1931;6125;10625
data,1172703600000,1931;2622;10625
data,1172703600000,1932;5838;10625
data,1172703600000,1932;9975;10625
data,1172703600000,1933;7260;10625
data,1172703600000,1933;2520;10626
data,1172703600000,1933;7788;10626
data,1172703600000,1933;4599;10626
data,1172703600000,1933;6722;10626
data,1172703600000,1933;4114;10626
data,1172703600000,1933;5561;10626
data,1172703600000,1933;12082;10626
data,1172703600000,1933;6192;10626
data,1172703600000,1933;12120;10626
data,1172703600000,1933;5825;10626
data,1172703600000,1933;4290;10626
data,1175378400000,1933;8957;10626
data,1175378400000,1933;6398;10626
data,1175378400000,1933;6020;10626
data,1138748400000,1934;3352;10626
data,1138748400000,1934;9820;10626
data,1146434400000,1934;2274;10626
data,1159653600000,1934;5665;10626
data,1162335600000,1934;11520;10626
data,1162335600000,1934;3819;10626
data,1230764400000,1934;4480;10626
data,1304610758005,1934;2279;10626
data,1304610758767,1934;2117;10626
data,1304610760481,1934;2462;10626
data,1304610761061,1934;5033;10626
data,1291158000000,1934;6097;10626
data,1291158000000,1934;8297;10626
data,1291158000000,1934;1661;10626
data,1293836400000,1934;5467;10626
data,1293836400000,1935;10822;10626
data,1293836400000,1935;1901;10626
data,1293836400000,1935;6722;10626
data,1293836400000,1935;3480;10626
data,1293836400000,1936;1866;10626
data,1293836400000,1936;3408;10626
data,1293836400000,1936;4596;10626
data,1293836400000,1936;1187;10626
data,1293836400000,1937;2787;10626
data,1293836400000,1937;1790;10626
data,1293836400000,1937;9737;10626
data,1296514800000,1937;6768;10626
data,1296514800000,1937;3992;10626
data,1296514800000,1937;12470;10626
data,1296514800000,1937;10227;10626
data,1296514800000,1937;7815;10627
data,1296514800000,1937;4413;10627
data,1296514800000,1937;5337;10627
data,1296514800000,1937;8023;10627
data,1296514800000,1937;332;10627
data,1296514800000,1937;12446;10627
data,1298934000000,1937;5856;10627
data,1298934000000,1937;7183;10627
data,1298934000000,1937;5883;10627
data,1298934000000,1937;7814;10627
data,1298934000000,1937;4358;10627
data,1298934000000,1937;10553;10627
data,1298934000000,1937;6193;10627
data,1298934000000,1937;9496;10627
data,1298934000000,1937;9459;10627
data,1298934000000,1937;9741;10627
data,1298934000000,1937;42;10627
data,1298934000000,1937;5512;10627
data,1298934000000,1937;6020;10627
data,1298934000000,1937;7149;10627
data,1304610763370,1937;421;10627
data,1304610763451,1937;4674;10627
data,1304610767852,1937;7965;10627
data,1304610767043,1937;4840;10627
data,1304610772060,1937;529;10628
data,1304610774585,1937;925;10628
data,1304610776690,1937;3874;10628
data,1304610776147,1937;8474;10628
data,1304610777596,1937;1901;10628
data,1304610777529,1937;8759;10628
data,1304610777581,1937;11767;10628
data,1304610779734,1937;8785;10628
data,1304610782639,1937;10822;10628
data,1304610782660,1937;11435;10628
data,1304610782693,1937;10460;10628
data,1304610783790,1937;4114;10628
data,1304610789792,1937;9548;10628
data,1207000800000,1937;1866;10629
data,1207000800000,1937;7868;10630
data,1207000800000,1937;2051;10630
data,1207000800000,1937;4416;10630
data,1207000800000,1937;8973;10630
data,1207000800000,1937;1754;10631
data,1207000800000,1937;4726;10632
data,1207000800000,1937;1437;10633
data,1207000800000,1937;8209;10633
data,1209592800000,1937;6453;10633
data,1209592800000,1937;1525;10634
data,1209592800000,1937;4400;10634
data,1209592800000,1937;935;10634
data,1209592800000,1937;5665;10634
data,1212271200000,1937;7768;10634
data,1214863200000,1937;6612;10634
data,1220220000000,1937;12426;10635
data,1222812000000,1937;6589;10635
data,1222812000000,1937;6033;10635
data,1222812000000,1937;7814;10635
data,1225494000000,1937;12260;10635
data,1225494000000,1937;5831;10635
data,1228086000000,1937;6206;10635
data,1228086000000,1937;12082;10635
data,1257030000000,1937;2559;10635
data,1257030000000,1937;5539;10635
data,1270072800000,1937;4398;10635
data,1272664800000,1937;2784;10635
data,1277935200000,1937;3959;10635
data,1277935200000,1937;9223;10635
data,1277935200000,1937;7186;10635
data,1280613600000,1937;6045;10636
data,1280613600000,1937;7868;10636
data,1280613600000,1937;3163;10636
data,1280613600000,1937;2256;10636
data,1280613600000,1937;10856;10636
data,1280613600000,1937;9412;10636
data,1283292000000,1937;6514;10636
data,1283292000000,1937;10706;10636
data,1285884000000,1937;3779;10636
data,1288566000000,1937;301;10636
data,1191189600000,1937;6514;10637
data,1191189600000,1937;8076;10637
data,1191189600000,1937;4237;10637
data,1191189600000,1937;10548;10637
data,1191189600000,1937;7012;10637
data,1191189600000,1937;7998;10637
data,1191189600000,1937;833;10637
data,1191189600000,1937;10036;10637
data,1191189600000,1937;4703;10637
data,1191189600000,1937;4668;10638
data,1191189600000,1937;444;10638
data,1191189600000,1937;8973;10638
data,1191189600000,1937;8454;10638
data,1191189600000,1937;1790;10638
data,1191189600000,1937;7396;10639
data,1191189600000,1938;6051;10639
data,1191189600000,1938;11577;10640
data,1191189600000,1938;1716;10640
data,1191189600000,1938;12102;10640
data,1191189600000,1938;1806;10640
data,1191189600000,1938;849;10640
data,1191189600000,1938;5881;10640
data,1191189600000,1938;9548;10640
data,1191189600000,1938;9537;10640
data,1191189600000,1938;3163;10640
data,1191189600000,1938;1887;10641
data,1191189600000,1938;4509;10641
data,1191189600000,1939;6660;10641
data,1191189600000,1939;10548;10641
data,1191189600000,1939;215;10641
data,1191189600000,1939;5315;10641
data,1191189600000,1939;9537;10641
data,1191189600000,1939;3574;10641
data,1191189600000,1939;6578;10641
data,1191189600000,1939;3577;10641
data,1191189600000,1939;218;10641
data,1191189600000,1939;1758;10642
data,1191189600000,1939;6756;10642
data,1191189600000,1939;925;10642
data,1191189600000,1939;2653;10642
data,1191189600000,1939;6772;10642
data,1191189600000,1939;843;10643
data,1191189600000,1939;6444;10643
data,1191189600000,1939;1275;10643
data,1191189600000,1939;4195;10643
data,1191189600000,1939;2153;10643
data,1191189600000,1939;9575;10643
data,1191189600000,1939;9575;10643
data,1191189600000,1939;12395;10643
data,1191189600000,1939;9737;10643
data,1191189600000,1939;8687;10643
data,1191189600000,1940;3650;10643
data,1191189600000,1940;11094;10643
data,1191189600000,1940;12110;10643
data,1191189600000,1940;9047;10643
data,1191189600000,1940;11279;10643
data,1191189600000,1940;6097;10643
data,1191189600000,1940;5487;10643
data,1191189600000,1940;8474;10643
data,1191189600000,1940;2083;10643
data,1191189600000,1940;1322;10643
data,1191189600000,1940;529;10643
data,1191189600000,1941;1778;10643
data,1191189600000,1941;11482;10643
data,1191189600000,1941;641;10643
data,1191189600000,1941;2435;10643
data,1191189600000,1941;1739;10643
data,1191189600000,1942;8474;10643
data,1191189600000,1942;12446;10643
data,1191189600000,1942;2395;10644
data,1191189600000,1942;1148;10644
data,1191189600000,1942;7700;10644
data,1191189600000,1943;5356;10644
data,1191189600000,1943;1473;10644
data,1191189600000,1943;2215;10644
data,1191189600000,1943;1901;10644
data,1191189600000,1943;5033;10644
data,1191189600000,1943;4480;10644
data,1191189600000,1943;12245;10644
data,1191189600000,1943;3992;10644
data,1191189600000,1943;6712;10644
data,1191189600000,1943;8099;10644
data,1191189600000,1943;3254;10644
data,1191189600000,1943;9848;10644
data,1201820400000,1943;3082;10644
data,1201820400000,1943;2784;10644
data,1201820400000,1943;7396;10645
data,1201820400000,1943;4778;10645
data,1201820400000,1943;3370;10645
data,1201820400000,1943;1227;10645
data,1201820400000,1943;3477;10645
data,1201820400000,1943;3574;10645
data,1201820400000,1943;12469;10646
data,1201820400000,1943;2034;10647
data,1201820400000,1943;5393;10647
data,1201820400000,1943;7830;10647
data,1201820400000,1943;5273;10647
data,1201820400000,1943;5426;10647
data,1201820400000,1943;11646;10647
data,1201820400000,1943;4778;10647
data,1201820400000,1943;9955;10647
data,1201820400000,1943;2459;10647
data,1201820400000,1943;4579;10647
data,1201820400000,1943;6445;10647
data,1201820400000,1943;2714;10647
data,1201820400000,1943;123;10648
data,1201820400000,1943;1282;10648
data,1204326000000,1943;1866;10649
data,1204326000000,1943;7983;10649
data,1204326000000,1943;1346;10650
data,1204326000000,1943;10324;10650
data,1204326000000,1943;5292;10650
data,1204326000000,1943;4598;10650
data,1204326000000,1943;57;10650
data,1204326000000,1943;5467;10650
data,1207000800000,1943;5665;10650
data,1207000800000,1943;4800;10650
data,1209592800000,1943;10302;10650
data,1209592800000,1943;4509;10650
data,1212271200000,1943;10373;10651
data,1212271200000,1943;2857;10651
data,1212271200000,1943;7012;10651
data,1212271200000,1943;3574;10651
data,1212271200000,1943;7631;10651
data,1212271200000,1943;10552;10651
data,1212271200000,1943;8906;10651
data,1212271200000,1943;1711;10651
data,1212271200000,1943;4407;10651
data,1212271200000,1943;11010;10651
data,1212271200000,1943;1735;10651
data,1212271200000,1943;6968;10651
data,1214863200000,1943;5450;10651
data,1214863200000,1943;7967;10651
data,1214863200000,1943;2256;10652
data,1214863200000,1943;9990;10652
data,1214863200000,1943;1972;10652
data,1214863200000,1943;8775;10652
data,1214863200000,1943;11032;10652
data,1214863200000,1943;6521;10652
data,1214863200000,1944;10130;10652
data,1214863200000,1944;3248;10652
data,1217541600000,1944;7193;10653
data,1225494000000,1944;6193;10653
data,1225494000000,1944;3577;10653
data,1225494000000,1944;10651;10653
data,1230764400000,1944;7788;10653
data,1230764400000,1944;8134;10653
data,1233442800000,1944;9187;10653
data,1233442800000,1944;12173;10653
data,1233442800000,1944;7768;10653
data,1233442800000,1944;12072;10653
data,1233442800000,1944;4517;10654
data,1233442800000,1944;920;10654
data,1233442800000,1944;5125;10655
data,1235862000000,1944;9245;10655
data,1235862000000,1944;9047;10655
data,1235862000000,1944;9741;10655
data,1235862000000,1944;2051;10655
data,1235862000000,1944;6045;10656
data,1235862000000,1944;10720;10657
data,1235862000000,1944;9578;10657
data,1235862000000,1944;2214;10657
data,1235862000000,1944;920;10657
data,1235862000000,1944;2623;10657
data,1243807200000,1944;57;10657
data,1246399200000,1944;4195;10657
data,1246399200000,1944;10730;10657
data,1246399200000,1944;7242;10657
data,1246399200000,1944;12470;10657
data,1246399200000,1944;6822;10657
data,1246399200000,1944;731;10657
data,1257030000000,1944;3154;10657
data,1257030000000,1944;3650;10657
data,1257030000000,1944;9245;10657
data,1257030000000,1944;6199;10657
data,1257030000000,1944;3874;10657
data,1259622000000,1944;321;10657
data,1259622000000,1944;1319;10658
data,1259622000000,1944;8623;10658
data,1262300400000,1945;3451;10658
data,1264978800000,1945;9792;10658
data,1267398000000,1945;10602;10658
data,1270072800000,1945;8759;10658
data,1270072800000,1945;57;10658
data,1270072800000,1945;1576;10658
data,1275343200000,1945;8948;10658
data,1280613600000,1945;9126;10658
data,1291158000000,1945;12013;10658
data,1291158000000,1945;12424;10658
data,1172703600000,1945;9776;10658
data,1246399200000,1945;8038;10658
data,1246399200000,1945;7396;10658
data,1246399200000,1945;10038;10658
data,1246399200000,1945;10094;10658
data,1246399200000,1945;5539;10658
data,1246399200000,1945;116;10658
data,1246399200000,1945;7797;10658
data,1246399200000,1945;1331;10658
data,1246399200000,1945;5211;10658
data,1246399200000,1945;12504;10658
data,1246399200000,1945;4413;10658
data,1246399200000,1945;6514;10658
data,1246399200000,1945;8800;10658
data,1246399200000,1945;4224;10659
data,1264978800000,1945;11795;10660
data,1264978800000,1945;318;10660
data,1264978800000,1945;6055;10660
data,1264978800000,1945;1386;10660
data,1264978800000,1945;1282;10660
data,1264978800000,1945;1796;10660
data,1264978800000,1945;11811;10660
data,1264978800000,1945;6049;10660
data,1264978800000,1945;4987;10660
