New Run at  08/08/2018 19:48:47
, Time, RandomReward; dLinUCB_Likelihood_UniformReward, ClusterID;UserID;dLinUCB_Likelihood_UniformModelUsed,
data,1288566000000,1473;9026;10343.0,0;763;36
data,1193871600000,1473;7004;10343.0,0;764;36
data,1193871600000,1473;11221;10343.0,0;764;36
data,1193871600000,1473;9537;10343.0,0;764;36
data,1193871600000,1473;7328;10343.0,0;764;36
data,1193871600000,1473;1206;10343.0,0;764;36
data,1193871600000,1473;11811;10343.0,0;764;36
data,1193871600000,1473;11692;10343.0,0;764;36
data,1193871600000,1473;7398;10343.0,0;764;36
data,1193871600000,1473;3446;10343.0,0;764;36
data,1193871600000,1473;5112;10343.0,0;764;36
data,1193871600000,1473;1921;10343.0,0;764;36
data,1193871600000,1473;8924;10343.0,0;764;36
data,1193871600000,1473;11818;10343.0,0;764;36
data,1193871600000,1473;1275;10343.0,0;764;36
data,1220220000000,1473;9899;10343.0,0;764;36
data,1230764400000,1473;12090;10343.0,0;764;36
data,1151704800000,1473;12199;10343.0,0;765;36
data,1151704800000,1474;8785;10343.0,0;765;36
data,1151704800000,1474;4750;10343.0,0;765;36
data,1151704800000,1474;10881;10343.0,0;765;36
data,1151704800000,1474;8322;10343.0,0;765;36
data,1151704800000,1474;5356;10343.0,0;765;36
data,1154383200000,1474;1829;10343.0,0;765;36
data,1154383200000,1474;8535;10343.0,0;765;36
data,1154383200000,1474;6845;10343.0,0;765;36
data,1154383200000,1474;9930;10343.0,0;765;36
data,1154383200000,1474;2059;10343.0,0;765;36
data,1154383200000,1474;12365;10343.0,0;765;36
data,1154383200000,1474;7629;10343.0,0;765;36
data,1154383200000,1474;9947;10343.0,0;765;36
data,1154383200000,1474;1964;10343.0,0;765;36
data,1154383200000,1474;10675;10343.0,0;765;36
data,1154383200000,1474;2539;10343.0,0;765;36
data,1154383200000,1474;11342;10343.0,0;765;36
data,1154383200000,1474;11754;10343.0,0;765;36
data,1154383200000,1474;10690;10343.0,0;765;36
data,1154383200000,1474;6805;10343.0,0;765;36
data,1154383200000,1474;1525;10343.0,0;765;36
data,1154383200000,1474;5949;10343.0,0;765;36
data,1154383200000,1474;1905;10343.0,0;765;36
data,1154383200000,1474;10860;10343.0,0;765;36
data,1154383200000,1474;3390;10343.0,0;765;36
data,1154383200000,1474;7051;10343.0,0;765;36
data,1154383200000,1474;5264;10343.0,0;765;36
data,1154383200000,1474;5513;10343.0,0;765;36
data,1154383200000,1474;8975;10343.0,0;765;36
data,1154383200000,1474;4519;10343.0,0;765;36
data,1154383200000,1474;6709;10343.0,0;765;36
data,1157061600000,1474;5314;10343.0,0;765;36
data,1157061600000,1474;12453;10343.0,0;765;36
data,1157061600000,1474;3915;10343.0,0;765;36
data,1157061600000,1474;2778;10343.0,0;765;36
data,1157061600000,1474;3813;10343.0,0;765;36
data,1157061600000,1474;6492;10343.0,0;765;36
data,1157061600000,1474;4746;10343.0,0;765;36
data,1159653600000,1474;10604;10343.0,0;765;36
data,1159653600000,1474;3680;10343.0,0;765;36
data,1159653600000,1474;10752;10343.0,0;765;36
data,1159653600000,1474;8489;10343.0,0;765;36
data,1159653600000,1474;9809;10343.0,0;765;36
data,1159653600000,1474;4985;10343.0,0;765;36
data,1159653600000,1474;5414;10343.0,0;765;36
data,1159653600000,1474;7874;10343.0,0;765;36
data,1159653600000,1474;7996;10343.0,0;765;36
data,1159653600000,1474;10533;10343.0,0;765;36
data,1159653600000,1474;2755;10343.0,0;765;36
data,1159653600000,1474;8957;10344.0,0;765;36
data,1159653600000,1474;6352;10344.0,0;765;36
data,1159653600000,1474;5610;10344.0,0;765;36
data,1159653600000,1474;8590;10344.0,0;765;36
data,1159653600000,1474;4100;10345.0,0;765;36
data,1159653600000,1474;11377;10345.0,0;765;36
data,1159653600000,1474;12028;10345.0,0;765;36
data,1159653600000,1474;842;10345.0,0;765;36
data,1159653600000,1474;6193;10345.0,0;765;36
data,1159653600000,1474;6470;10345.0,0;765;36
data,1162335600000,1474;2229;10345.0,0;765;36
data,1162335600000,1474;210;10345.0,0;765;36
data,1162335600000,1475;5272;10345.0,0;765;36
data,1162335600000,1475;4513;10345.0,0;765;36
data,1199142000000,1475;4596;10345.0,0;765;36
data,1199142000000,1475;5064;10345.0,0;765;36
data,1199142000000,1475;11218;10345.0,0;765;36
data,1199142000000,1475;9650;10345.0,0;765;36
data,1199142000000,1475;1551;10345.0,0;765;36
data,1199142000000,1475;7405;10345.0,0;765;36
data,1228086000000,1475;7438;10345.0,0;765;36
data,1243807200000,1475;2043;10345.0,0;765;36
data,1243807200000,1475;10638;10345.0,0;765;36
data,1177970400000,1475;4966;10345.0,0;766;36
data,1177970400000,1475;8941;10345.0,0;766;36
data,1180648800000,1475;7050;10345.0,0;766;36
data,1188597600000,1475;6626;10345.0,0;766;36
data,1196463600000,1475;11779;10345.0,0;766;36
data,1196463600000,1475;7396;10346.0,0;766;36
data,1196463600000,1475;7668;10346.0,0;766;36
data,1196463600000,1475;3782;10346.0,0;766;36
data,1196463600000,1475;12245;10347.0,0;766;36
data,1196463600000,1475;7396;10348.0,0;766;36
data,1196463600000,1475;3192;10348.0,0;766;36
data,1196463600000,1475;12457;10348.0,0;766;36
data,1196463600000,1475;9026;10348.0,0;766;36
data,1196463600000,1475;7911;10349.0,0;766;36
data,1199142000000,1475;904;10349.0,0;766;36
data,1199142000000,1475;9813;10349.0,0;766;36
data,1199142000000,1475;7192;10349.0,0;766;36
data,1199142000000,1475;3169;10349.0,0;766;36
data,1199142000000,1475;10367;10349.0,0;766;36
data,1199142000000,1475;3178;10349.0,0;766;36
data,1199142000000,1475;8345;10349.0,0;766;36
data,1199142000000,1475;5763;10349.0,0;766;36
data,1214863200000,1475;10463;10350.0,0;766;36
data,1214863200000,1476;7396;10351.0,0;766;36
data,1214863200000,1476;10094;10352.0,0;766;36
data,1230764400000,1476;7616;10352.0,0;766;36
data,1222812000000,1476;3844;10352.0,0;767;36
data,1222812000000,1476;5305;10352.0,0;767;36
data,1222812000000,1476;7774;10352.0,0;767;36
data,1222812000000,1476;1358;10352.0,0;767;36
data,1222812000000,1476;980;10352.0,0;767;36
data,1225494000000,1476;1549;10352.0,0;767;36
data,1225494000000,1476;3503;10352.0,0;767;36
data,1228086000000,1476;4114;10352.0,0;767;36
data,1228086000000,1477;9715;10352.0,0;767;36
data,1228086000000,1477;2448;10352.0,0;767;36
data,1230764400000,1477;1545;10352.0,0;767;36
data,1230764400000,1477;4839;10352.0,0;767;36
data,1230764400000,1477;10334;10352.0,0;767;36
data,1230764400000,1477;6409;10352.0,0;767;36
data,1230764400000,1477;9230;10352.0,0;767;36
data,1233442800000,1477;1255;10352.0,0;767;36
data,1233442800000,1477;5671;10352.0,0;767;36
data,1233442800000,1477;11025;10352.0,0;767;36
data,1238536800000,1477;4240;10352.0,0;767;36
data,1238536800000,1477;4928;10352.0,0;767;36
data,1238536800000,1477;3574;10352.0,0;767;36
data,1238536800000,1477;8038;10352.0,0;767;36
data,1251756000000,1478;1584;10352.0,0;767;36
data,1275343200000,1478;12305;10352.0,0;767;36
data,1275343200000,1478;5211;10352.0,0;767;36
data,1222812000000,1478;10628;10352.0,0;770;36
data,1222812000000,1478;872;10352.0,0;770;36
data,1222812000000,1478;163;10352.0,0;770;36
data,1222812000000,1478;10463;10352.0,0;770;36
data,1222812000000,1478;1822;10352.0,0;770;36
data,1222812000000,1478;11279;10352.0,0;770;36
data,1222812000000,1478;9820;10352.0,0;770;36
data,1222812000000,1478;12443;10353.0,0;770;36
data,1225494000000,1478;8347;10353.0,0;770;36
data,1228086000000,1479;2778;10354.0,0;770;36
data,1228086000000,1479;5539;10354.0,0;770;36
data,1228086000000,1479;1975;10354.0,0;770;36
data,1235862000000,1479;12341;10354.0,0;770;36
data,1235862000000,1479;4337;10354.0,0;770;36
data,1235862000000,1479;6192;10354.0,0;770;36
data,1243807200000,1479;4598;10355.0,0;770;36
data,1246399200000,1479;1758;10356.0,0;770;36
data,1249077600000,1479;2199;10356.0,0;770;36
data,1249077600000,1480;9461;10357.0,0;770;36
data,1249077600000,1480;10428;10357.0,0;770;36
data,1259622000000,1480;10996;10357.0,0;770;36
data,1259622000000,1480;5806;10358.0,0;770;36
data,1235862000000,1480;11864;10358.0,0;775;36
data,1235862000000,1480;2559;10358.0,0;775;36
data,1241128800000,1480;4746;10358.0,0;775;36
data,1241128800000,1481;9855;10358.0,0;775;36
data,1241128800000,1481;6405;10358.0,0;775;36
data,1241128800000,1481;6751;10358.0,0;775;36
data,1243807200000,1481;1273;10358.0,0;775;36
data,1243807200000,1481;3908;10358.0,0;775;36
data,1243807200000,1481;5405;10358.0,0;775;36
data,1243807200000,1481;9068;10358.0,0;775;36
data,1262300400000,1481;621;10358.0,0;775;36
data,1275343200000,1481;8374;10358.0,0;775;36
data,1193871600000,1481;12438;10358.0,0;777;36
data,1204326000000,1481;5905;10358.0,0;777;36
data,1212271200000,1481;2435;10358.0,0;777;36
data,1225494000000,1481;6302;10358.0,0;777;36
data,1225494000000,1481;8356;10358.0,0;777;36
data,1225494000000,1481;10661;10358.0,0;777;36
data,1225494000000,1481;1758;10358.0,0;777;36
data,1233442800000,1481;3395;10358.0,0;777;36
data,1243807200000,1481;12170;10358.0,0;777;36
data,1246399200000,1481;1729;10358.0,0;777;36
data,1246399200000,1481;12016;10358.0,0;777;36
data,1246399200000,1482;12013;10358.0,0;777;36
data,1246399200000,1482;3113;10358.0,0;777;36
data,1246399200000,1482;1054;10358.0,0;777;36
data,1246399200000,1482;7163;10358.0,0;777;36
data,1246399200000,1482;9428;10358.0,0;777;36
data,1249077600000,1482;5671;10358.0,0;777;36
data,1251756000000,1482;12065;10358.0,0;777;36
data,1251756000000,1482;83;10358.0,0;777;36
data,1251756000000,1482;5903;10358.0,0;777;36
data,1259622000000,1482;1806;10358.0,0;777;36
data,1259622000000,1482;4407;10358.0,0;777;36
data,1259622000000,1482;1195;10358.0,0;777;36
data,1259622000000,1482;7149;10358.0,0;777;36
data,1259622000000,1482;4776;10358.0,0;777;36
data,1264978800000,1482;6189;10358.0,0;777;36
data,1264978800000,1482;5900;10358.0,0;777;36
data,1264978800000,1482;10758;10358.0,0;777;36
data,1264978800000,1482;3819;10358.0,0;777;36
data,1264978800000,1482;10690;10358.0,0;777;36
data,1270072800000,1482;11031;10358.0,0;777;36
data,1272664800000,1482;6445;10358.0,0;777;36
data,1272664800000,1482;2219;10358.0,0;777;36
data,1272664800000,1482;6899;10358.0,0;777;36
data,1275343200000,1482;1046;10358.0,0;777;36
data,1275343200000,1482;4746;10358.0,0;777;36
data,1275343200000,1483;6020;10358.0,0;777;36
data,1277935200000,1483;3684;10358.0,0;777;36
data,1277935200000,1484;1497;10358.0,0;777;36
data,1280613600000,1484;7187;10358.0,0;777;36
data,1283292000000,1484;2498;10358.0,0;777;36
data,1283292000000,1484;6104;10358.0,0;777;36
data,1288566000000,1484;8033;10358.0,0;777;36
data,1288566000000,1484;2400;10358.0,0;777;36
data,1183240800000,1484;5614;10358.0,0;778;36
data,1183240800000,1484;8685;10358.0,0;778;36
data,1183240800000,1484;1564;10358.0,0;778;36
data,1188597600000,1484;7383;10358.0,0;778;36
data,1212271200000,1485;11251;10358.0,0;778;36
data,1212271200000,1485;1972;10358.0,0;778;36
data,1212271200000,1485;1299;10358.0,0;778;36
data,1212271200000,1485;5671;10358.0,0;778;36
data,1212271200000,1485;5989;10358.0,0;778;36
data,1212271200000,1485;5890;10358.0,0;778;36
data,1212271200000,1485;4381;10358.0,0;778;36
data,1212271200000,1485;7865;10358.0,0;778;36
data,1212271200000,1485;7575;10358.0,0;778;36
data,1212271200000,1485;1697;10359.0,0;778;36
data,1212271200000,1485;12341;10359.0,0;778;36
data,1212271200000,1485;1067;10359.0,0;778;36
data,1212271200000,1485;3516;10359.0,0;778;36
data,1212271200000,1485;2803;10359.0,0;778;36
data,1212271200000,1485;8294;10359.0,0;778;36
data,1212271200000,1485;1090;10359.0,0;778;36
data,1212271200000,1485;1933;10360.0,0;778;36
data,1212271200000,1485;11464;10361.0,0;778;36
data,1212271200000,1485;981;10361.0,0;778;36
data,1212271200000,1485;2615;10361.0,0;778;36
data,1212271200000,1485;6435;10361.0,0;778;36
data,1212271200000,1485;9607;10361.0,0;778;36
data,1212271200000,1485;12409;10362.0,0;778;36
data,1212271200000,1485;5158;10362.0,0;778;36
data,1212271200000,1485;2443;10363.0,0;778;36
data,1212271200000,1485;11355;10363.0,0;778;36
data,1212271200000,1485;10318;10363.0,0;778;36
data,1212271200000,1485;2384;10363.0,0;778;36
data,1212271200000,1485;4295;10363.0,0;778;36
data,1212271200000,1485;11718;10363.0,0;778;36
data,1212271200000,1485;6095;10363.0,0;778;36
data,1212271200000,1485;11815;10363.0,0;778;36
data,1212271200000,1485;10424;10364.0,0;778;36
data,1212271200000,1486;7081;10365.0,0;778;36
data,1212271200000,1486;947;10366.0,0;778;36
data,1212271200000,1486;4228;10366.0,0;778;36
data,1212271200000,1486;1836;10367.0,0;778;36
data,1212271200000,1486;5808;10368.0,0;778;36
data,1212271200000,1486;890;10369.0,0;778;36
data,1212271200000,1486;9494;10369.0,0;778;36
data,1212271200000,1486;6732;10369.0,0;778;36
data,1212271200000,1486;9923;10369.0,0;778;36
data,1212271200000,1486;9908;10369.0,0;778;36
data,1212271200000,1486;4471;10369.0,0;778;36
data,1212271200000,1486;9886;10369.0,0;778;36
data,1212271200000,1486;0;10370.0,0;778;36
data,1212271200000,1486;1317;10371.0,0;778;36
data,1212271200000,1486;10923;10372.0,0;778;36
data,1212271200000,1486;9413;10373.0,0;778;36
data,1212271200000,1486;638;10373.0,0;778;36
data,1212271200000,1486;4331;10373.0,0;778;36
data,1212271200000,1486;189;10373.0,0;778;36
data,1212271200000,1486;1754;10374.0,0;778;36
data,1212271200000,1486;9340;10374.0,0;778;36
data,1212271200000,1486;6391;10375.0,0;778;36
data,1212271200000,1486;5949;10375.0,0;778;36
data,1212271200000,1486;6757;10375.0,0;778;36
data,1212271200000,1486;6173;10376.0,0;778;36
data,1212271200000,1486;6646;10376.0,0;778;36
data,1212271200000,1486;4968;10376.0,0;778;36
data,1212271200000,1486;6062;10376.0,0;778;36
data,1212271200000,1486;2403;10377.0,0;778;36
data,1212271200000,1487;1859;10377.0,0;778;36
data,1212271200000,1487;1482;10377.0,0;778;36
data,1212271200000,1487;1437;10377.0,0;778;36
data,1212271200000,1487;465;10377.0,0;778;36
data,1212271200000,1487;2767;10377.0,0;778;36
data,1212271200000,1487;237;10378.0,0;778;36
data,1212271200000,1487;1928;10379.0,0;778;36
data,1212271200000,1487;964;10379.0,0;778;36
data,1212271200000,1487;6509;10379.0,0;778;36
data,1212271200000,1487;2349;10380.0,0;778;36
data,1212271200000,1487;9338;10380.0,0;778;36
data,1212271200000,1487;4326;10381.0,0;778;36
data,1212271200000,1487;7601;10381.0,0;778;36
data,1212271200000,1487;2826;10381.0,0;778;36
data,1212271200000,1487;11890;10381.0,0;778;36
data,1212271200000,1487;8565;10381.0,0;778;36
data,1212271200000,1487;6998;10381.0,0;778;36
data,1212271200000,1487;12125;10381.0,0;778;36
data,1212271200000,1487;12299;10382.0,0;778;36
data,1212271200000,1487;10749;10383.0,0;778;36
data,1212271200000,1487;2472;10384.0,0;778;36
data,1212271200000,1487;8768;10384.0,0;778;36
data,1212271200000,1487;4024;10384.0,0;778;36
data,1212271200000,1487;5768;10384.0,0;778;36
data,1212271200000,1487;10388;10385.0,0;778;36
data,1212271200000,1487;5653;10385.0,0;778;36
data,1212271200000,1487;3688;10385.0,0;778;36
data,1212271200000,1487;2688;10386.0,0;778;36
data,1212271200000,1487;914;10387.0,0;778;36
data,1212271200000,1487;109;10388.0,0;778;36
data,1214863200000,1487;6853;10389.0,0;778;36
data,1214863200000,1487;10402;10389.0,0;778;36
data,1220220000000,1488;9338;10389.0,0;778;36
data,1220220000000,1488;9732;10389.0,0;778;36
data,1220220000000,1488;4086;10390.0,0;778;36
data,1220220000000,1488;5182;10390.0,0;778;36
data,1220220000000,1489;8569;10391.0,0;778;36
data,1220220000000,1489;1908;10392.0,0;778;36
data,1220220000000,1489;224;10393.0,0;778;36
data,1220220000000,1489;7445;10393.0,0;778;36
data,1220220000000,1489;10080;10394.0,0;778;36
data,1220220000000,1489;6035;10395.0,0;778;36
data,1220220000000,1489;9924;10395.0,0;778;36
data,1220220000000,1489;4931;10396.0,0;778;36
data,1220220000000,1489;1406;10396.0,0;778;36
data,1220220000000,1489;10466;10396.0,0;778;36
data,1220220000000,1489;864;10397.0,0;778;36
data,1220220000000,1489;3628;10397.0,0;778;36
data,1220220000000,1489;2442;10398.0,0;778;36
data,1220220000000,1489;12366;10399.0,0;778;36
data,1220220000000,1489;12382;10400.0,0;778;36
data,1220220000000,1489;7563;10401.0,0;778;36
data,1220220000000,1489;11064;10401.0,0;778;36
data,1220220000000,1489;1989;10401.0,0;778;36
data,1220220000000,1490;10060;10401.0,0;778;36
data,1220220000000,1490;5834;10402.0,0;778;36
data,1220220000000,1490;3751;10402.0,0;778;36
data,1220220000000,1490;1379;10403.0,0;778;36
data,1220220000000,1490;6513;10404.0,0;778;36
data,1220220000000,1490;7152;10404.0,0;778;36
data,1220220000000,1490;6035;10405.0,0;778;36
data,1220220000000,1490;10793;10405.0,0;778;36
data,1220220000000,1490;2404;10406.0,0;778;36
data,1220220000000,1490;8198;10406.0,0;778;36
data,1220220000000,1490;2059;10407.0,0;778;36
data,1220220000000,1490;1150;10408.0,0;778;36
data,1220220000000,1490;7733;10408.0,0;778;36
data,1220220000000,1490;123;10409.0,0;778;36
data,1220220000000,1490;8842;10409.0,0;778;36
data,1220220000000,1490;3859;10409.0,0;778;36
data,1220220000000,1490;5355;10410.0,0;778;36
data,1220220000000,1490;3029;10411.0,0;778;36
data,1220220000000,1490;2275;10412.0,0;778;36
data,1220220000000,1490;9125;10413.0,0;778;36
data,1220220000000,1490;5762;10413.0,0;778;36
data,1220220000000,1490;10878;10413.0,0;778;36
data,1220220000000,1491;4726;10414.0,0;778;36
data,1220220000000,1491;10978;10414.0,0;778;36
data,1220220000000,1491;4796;10414.0,0;778;36
data,1220220000000,1491;7353;10415.0,0;778;36
data,1220220000000,1491;8148;10415.0,0;778;36
data,1220220000000,1491;5702;10416.0,0;778;36
data,1220220000000,1491;12320;10416.0,0;778;36
data,1220220000000,1491;6039;10416.0,0;778;36
data,1220220000000,1491;363;10416.0,0;778;36
data,1220220000000,1491;12247;10417.0,0;778;36
data,1220220000000,1491;3751;10417.0,0;778;36
data,1220220000000,1491;6212;10418.0,0;778;36
data,1220220000000,1491;5919;10419.0,0;778;36
data,1220220000000,1491;2957;10420.0,0;778;36
data,1220220000000,1491;2313;10420.0,0;778;36
data,1220220000000,1491;609;10421.0,0;778;36
data,1220220000000,1491;10757;10422.0,0;778;36
data,1220220000000,1491;4355;10423.0,0;778;36
data,1220220000000,1491;592;10424.0,0;778;36
data,1220220000000,1491;8508;10424.0,0;778;36
data,1220220000000,1491;6346;10425.0,0;778;36
data,1220220000000,1491;10689;10426.0,0;778;36
data,1220220000000,1491;8667;10426.0,0;778;36
data,1220220000000,1491;5639;10427.0,0;778;36
data,1220220000000,1491;8346;10428.0,0;778;36
data,1220220000000,1491;11638;10428.0,0;778;36
data,1220220000000,1491;7454;10428.0,0;778;36
data,1220220000000,1491;1957;10429.0,0;778;36
data,1220220000000,1491;6660;10429.0,0;778;36
data,1220220000000,1491;11890;10429.0,0;778;36
data,1222812000000,1491;9480;10429.0,0;778;36
data,1222812000000,1491;5762;10429.0,0;778;36
data,1222812000000,1491;7139;10429.0,0;778;36
data,1222812000000,1491;1428;10430.0,0;778;36
data,1222812000000,1491;4650;10430.0,0;778;36
data,1222812000000,1491;3824;10430.0,0;778;36
data,1225494000000,1491;3325;10430.0,0;778;36
data,1225494000000,1491;7932;10430.0,0;778;36
data,1225494000000,1491;4623;10431.0,0;778;36
data,1225494000000,1491;9413;10432.0,0;778;36
data,1225494000000,1491;12419;10433.0,0;778;36
data,1225494000000,1491;5655;10433.0,0;778;36
data,1225494000000,1492;2908;10433.0,0;778;36
data,1225494000000,1492;11094;10433.0,0;778;37
data,1225494000000,1492;3122;10433.0,0;778;37
data,1225494000000,1492;6223;10433.0,0;778;37
data,1225494000000,1492;4695;10433.0,0;778;37
data,1225494000000,1492;1883;10433.0,0;778;37
data,1225494000000,1492;2562;10433.0,0;778;37
data,1225494000000,1492;9167;10433.0,0;778;37
data,1225494000000,1492;12133;10433.0,0;778;37
data,1225494000000,1492;2275;10434.0,0;778;37
data,1225494000000,1492;8569;10435.0,0;778;37
data,1225494000000,1492;5629;10436.0,0;778;37
data,1225494000000,1492;3273;10436.0,0;778;37
data,1225494000000,1492;6767;10436.0,0;778;37
data,1225494000000,1492;9853;10436.0,0;778;37
data,1225494000000,1492;3846;10436.0,0;778;37
data,1225494000000,1492;4471;10436.0,0;778;37
data,1225494000000,1492;8053;10436.0,0;778;37
data,1225494000000,1492;4833;10436.0,0;778;37
data,1225494000000,1492;2978;10436.0,0;778;37
data,1225494000000,1492;7533;10436.0,0;778;37
data,1225494000000,1492;338;10436.0,0;778;37
data,1225494000000,1492;3508;10436.0,0;778;37
data,1225494000000,1492;7334;10436.0,0;778;37
data,1225494000000,1492;10626;10436.0,0;778;37
data,1225494000000,1492;10367;10436.0,0;778;37
data,1225494000000,1492;5358;10437.0,0;778;37
data,1225494000000,1492;3654;10437.0,0;778;37
data,1225494000000,1492;11456;10437.0,0;778;37
data,1225494000000,1492;245;10437.0,0;778;37
data,1225494000000,1492;10262;10438.0,0;778;37
data,1225494000000,1492;5739;10439.0,0;778;37
data,1225494000000,1492;7601;10439.0,0;778;37
data,1225494000000,1492;174;10440.0,0;778;37
data,1225494000000,1492;3029;10441.0,0;778;37
data,1225494000000,1492;724;10441.0,0;778;37
data,1225494000000,1492;7733;10441.0,0;778;37
data,1228086000000,1492;1829;10441.0,0;778;37
data,1228086000000,1492;7875;10441.0,0;778;37
data,1228086000000,1492;436;10441.0,0;778;37
data,1228086000000,1492;6946;10441.0,0;778;37
data,1228086000000,1492;5817;10441.0,0;778;37
data,1228086000000,1492;6876;10441.0,0;778;37
data,1228086000000,1492;6357;10442.0,0;778;37
data,1228086000000,1493;6578;10442.0,0;778;37
data,1228086000000,1494;12362;10442.0,0;778;37
data,1228086000000,1494;5949;10442.0,0;778;37
data,1228086000000,1494;11665;10442.0,0;778;37
data,1228086000000,1494;8662;10442.0,0;778;37
data,1230764400000,1494;5995;10442.0,0;778;37
data,1230764400000,1494;170;10442.0,0;778;37
data,1230764400000,1494;10966;10442.0,0;778;37
data,1230764400000,1494;7618;10443.0,0;778;37
data,1233442800000,1494;625;10444.0,0;778;37
data,1233442800000,1495;4331;10444.0,0;778;37
data,1235862000000,1495;2967;10444.0,0;778;37
data,1235862000000,1495;6644;10445.0,0;778;37
data,1235862000000,1495;7353;10446.0,0;778;37
data,1235862000000,1495;224;10447.0,0;778;37
data,1235862000000,1495;755;10447.0,0;778;37
data,1235862000000,1495;10983;10448.0,0;778;37
data,1235862000000,1495;2484;10448.0,0;778;37
data,1235862000000,1495;662;10449.0,0;778;37
data,1235862000000,1495;9325;10449.0,0;778;37
data,1235862000000,1495;6035;10450.0,0;778;37
data,1235862000000,1495;9116;10451.0,0;778;37
data,1235862000000,1495;12003;10452.0,0;778;37
data,1235862000000,1495;1082;10452.0,0;778;37
data,1235862000000,1495;864;10453.0,0;778;37
data,1235862000000,1495;2653;10453.0,0;778;37
data,1235862000000,1495;331;10454.0,0;778;37
data,1235862000000,1495;6853;10455.0,0;778;37
data,1235862000000,1495;11610;10455.0,0;778;37
data,1235862000000,1495;10597;10455.0,0;778;37
data,1199142000000,1495;2848;10455.0,0;780;37
data,1199142000000,1495;8560;10455.0,0;780;37
data,1199142000000,1495;864;10455.0,0;780;37
data,1199142000000,1495;9732;10455.0,0;780;37
data,1199142000000,1495;11462;10455.0,0;780;37
data,1199142000000,1495;9939;10455.0,0;780;37
data,1199142000000,1495;6921;10455.0,0;780;37
data,1199142000000,1495;12363;10455.0,0;780;37
data,1199142000000,1495;3015;10455.0,0;780;37
data,1199142000000,1495;9116;10455.0,0;780;37
data,1220220000000,1495;10130;10455.0,0;780;37
data,1275343200000,1495;4410;10455.0,0;780;37
data,1264978800000,1495;10019;10455.0,0;784;37
data,1264978800000,1495;1596;10455.0,0;784;37
data,1264978800000,1495;4355;10455.0,0;784;37
data,1264978800000,1495;5232;10455.0,0;784;37
data,1264978800000,1495;8569;10455.0,0;784;37
data,1264978800000,1495;11610;10455.0,0;784;37
data,1264978800000,1495;7159;10455.0,0;784;37
data,1264978800000,1495;6924;10455.0,0;784;37
data,1264978800000,1495;12064;10455.0,0;784;37
data,1264978800000,1495;1668;10455.0,0;784;37
data,1264978800000,1495;2484;10455.0,0;784;37
data,1264978800000,1495;5464;10455.0,0;784;37
data,1264978800000,1495;11398;10455.0,0;784;37
data,1264978800000,1495;6313;10455.0,0;784;37
data,1264978800000,1495;11215;10455.0,0;784;37
data,1264978800000,1495;4446;10455.0,0;784;37
data,1264978800000,1495;5949;10455.0,0;784;37
data,1264978800000,1495;6732;10455.0,0;784;37
data,1264978800000,1495;7786;10455.0,0;784;37
data,1264978800000,1495;592;10455.0,0;784;37
data,1264978800000,1495;5516;10455.0,0;784;37
data,1264978800000,1496;980;10455.0,0;784;37
data,1264978800000,1496;312;10455.0,0;784;37
data,1264978800000,1496;2275;10455.0,0;784;37
data,1264978800000,1496;2770;10455.0,0;784;37
data,1264978800000,1496;2925;10455.0,0;784;37
data,1264978800000,1496;5244;10455.0,0;784;37
data,1264978800000,1496;7084;10455.0,0;784;37
data,1264978800000,1496;7139;10455.0,0;784;37
data,1264978800000,1496;11599;10455.0,0;784;37
data,1264978800000,1496;7530;10455.0,0;784;37
data,1264978800000,1496;7442;10455.0,0;784;37
data,1264978800000,1496;11524;10455.0,0;784;37
data,1264978800000,1496;9939;10455.0,0;784;37
data,1264978800000,1496;2244;10455.0,0;784;37
data,1264978800000,1496;6715;10455.0,0;784;37
data,1264978800000,1496;5162;10455.0,0;784;37
data,1264978800000,1496;6169;10455.0,0;784;37
data,1267398000000,1496;1796;10455.0,0;784;37
data,1267398000000,1496;5218;10455.0,0;784;37
data,1267398000000,1496;1202;10455.0,0;784;37
data,1267398000000,1496;5424;10455.0,0;784;37
data,1267398000000,1496;2906;10455.0,0;784;37
data,1267398000000,1496;5401;10455.0,0;784;37
data,1267398000000,1496;10043;10455.0,0;784;37
data,1267398000000,1496;11958;10455.0,0;784;37
data,1270072800000,1496;776;10455.0,0;784;37
data,1270072800000,1496;12147;10455.0,0;784;37
data,1270072800000,1496;4355;10455.0,0;784;37
data,1270072800000,1496;7415;10455.0,0;784;37
data,1270072800000,1496;3682;10455.0,0;784;37
data,1288566000000,1496;3649;10455.0,0;784;37
data,1222812000000,1496;10122;10455.0,0;786;37
data,1222812000000,1496;1722;10455.0,0;786;37
data,1222812000000,1496;51;10455.0,0;786;37
data,1222812000000,1496;3769;10455.0,0;786;37
data,1222812000000,1496;794;10455.0,0;786;37
data,1222812000000,1496;8915;10455.0,0;786;37
data,1222812000000,1496;5080;10455.0,0;786;37
data,1222812000000,1496;4953;10455.0,0;786;37
data,1222812000000,1496;6709;10455.0,0;786;37
data,1228086000000,1496;8125;10455.0,0;786;37
data,1251756000000,1496;5304;10455.0,0;787;37
data,1254348000000,1496;9211;10455.0,0;787;37
data,1254348000000,1496;1751;10455.0,0;787;37
data,1254348000000,1496;1082;10455.0,0;787;37
data,1254348000000,1496;8734;10455.0,0;787;37
data,1262300400000,1496;4212;10455.0,0;787;37
data,1275343200000,1497;11004;10455.0,0;787;37
