New Run at  08/10/2018 21:08:45
, Time, RandomReward; M_Master_LCBIntervalReward, ClusterID;UserID;M_Master_LCBIntervalModelUsed,
data,1175378400000,3055;12039;23223.0,119;1559
data,1175378400000,3055;1152;23224.0,119;1559
data,1175378400000,3055;5653;23224.0,119;1559
data,1175378400000,3055;2584;23224.0,119;1559
data,1175378400000,3056;2219;23224.0,119;1559
data,1175378400000,3056;7612;23224.0,119;1559
data,1175378400000,3056;11037;23224.0,119;1559
data,1175378400000,3056;828;23224.0,119;1559
data,1175378400000,3056;2962;23224.0,119;1559
data,1175378400000,3056;9619;23224.0,119;1559
data,1222812000000,3056;11064;23224.0,122;1560
data,1222812000000,3056;11192;23224.0,122;1560
data,1222812000000,3056;11041;23224.0,122;1560
data,1222812000000,3056;3151;23224.0,122;1560
data,1222812000000,3056;980;23224.0,122;1560
data,1222812000000,3056;5768;23224.0,122;1560
data,1222812000000,3056;842;23224.0,122;1560
data,1222812000000,3056;5629;23224.0,122;1560
data,1222812000000,3056;2395;23225.0,122;1560
data,1222812000000,3056;1525;23226.0,122;1560
data,1222812000000,3056;2832;23227.0,122;1560
data,1222812000000,3056;7310;23227.0,122;1560
data,1222812000000,3056;9496;23228.0,122;1560
data,1222812000000,3056;5139;23228.0,122;1560
data,1222812000000,3056;4337;23228.0,122;1560
data,1222812000000,3056;8171;23229.0,122;1560
data,1222812000000,3056;2735;23229.0,122;1560
data,1222812000000,3056;1322;23230.0,122;1560
data,1222812000000,3056;6732;23230.0,122;1560
data,1222812000000,3057;4258;23230.0,122;1560
data,1222812000000,3057;9563;23230.0,122;1560
data,1222812000000,3057;2832;23231.0,122;1560
data,1222812000000,3057;12013;23231.0,122;1560
data,1222812000000,3057;5614;23232.0,122;1560
data,1222812000000,3057;1866;23233.0,122;1560
data,1222812000000,3057;9236;23233.0,122;1560
data,1222812000000,3057;1640;23233.0,122;1560
data,1222812000000,3057;2922;23233.0,122;1560
data,1222812000000,3057;5383;23233.0,122;1560
data,1222812000000,3057;980;23233.0,122;1560
data,1222812000000,3057;1428;23233.0,122;1560
data,1222812000000,3057;1778;23234.0,122;1560
data,1222812000000,3057;1552;23234.0,122;1560
data,1222812000000,3057;11541;23234.0,122;1560
data,1225494000000,3057;2395;23235.0,122;1560
data,1225494000000,3057;2395;23236.0,122;1560
data,1225494000000,3057;2832;23237.0,122;1560
data,1225494000000,3057;1549;23238.0,122;1560
data,1225494000000,3057;2832;23239.0,122;1560
data,1225494000000,3057;7868;23239.0,122;1560
data,1241128800000,3058;532;23239.0,122;1560
data,1257030000000,3058;7384;23240.0,122;1560
data,1257030000000,3058;5247;23240.0,122;1560
data,1257030000000,3058;8437;23241.0,122;1560
data,1204326000000,3058;2334;23241.0,75;1562
data,1204326000000,3058;1757;23241.0,75;1562
data,1204326000000,3058;799;23241.0,75;1562
data,1204326000000,3058;3018;23241.0,75;1562
data,1204326000000,3058;2986;23242.0,75;1562
data,1204326000000,3058;8837;23242.0,75;1562
data,1204326000000,3058;12112;23242.0,75;1562
data,1204326000000,3058;2978;23242.0,75;1562
data,1204326000000,3058;9569;23242.0,75;1562
data,1204326000000,3058;5230;23242.0,75;1562
data,1204326000000,3058;6109;23242.0,75;1562
data,1204326000000,3058;4561;23242.0,75;1562
data,1207000800000,3058;9899;23242.0,75;1562
data,1207000800000,3058;3769;23242.0,75;1562
data,1207000800000,3058;2877;23242.0,75;1562
data,1207000800000,3058;2153;23242.0,75;1562
data,1207000800000,3058;3849;23242.0,75;1562
data,1207000800000,3058;2684;23242.0,75;1562
data,1207000800000,3058;6865;23242.0,75;1562
data,1207000800000,3058;4768;23242.0,75;1562
data,1207000800000,3058;5828;23242.0,75;1562
data,1207000800000,3058;8101;23242.0,75;1562
data,1207000800000,3058;1645;23242.0,75;1562
data,1207000800000,3058;9418;23243.0,75;1562
data,1207000800000,3058;296;23243.0,75;1562
data,1207000800000,3058;8969;23243.0,75;1562
data,1207000800000,3058;8291;23243.0,75;1562
data,1207000800000,3058;1379;23243.0,75;1562
data,1207000800000,3058;9460;23243.0,75;1562
data,1207000800000,3058;1836;23243.0,75;1562
data,1207000800000,3058;3726;23243.0,75;1562
data,1207000800000,3058;8833;23243.0,75;1562
data,1207000800000,3058;8249;23243.0,75;1562
data,1207000800000,3058;9530;23244.0,75;1562
data,1209592800000,3058;11804;23244.0,75;1562
data,1209592800000,3058;273;23244.0,75;1562
data,1209592800000,3058;10492;23244.0,75;1562
data,1209592800000,3058;6306;23244.0,75;1562
data,1209592800000,3058;3668;23244.0,75;1562
data,1209592800000,3058;748;23244.0,75;1562
data,1209592800000,3058;4599;23244.0,75;1562
data,1209592800000,3058;1576;23245.0,75;1562
data,1212271200000,3058;3515;23245.0,75;1562
data,1212271200000,3058;5664;23245.0,75;1562
data,1212271200000,3058;11548;23245.0,75;1562
data,1212271200000,3058;2094;23245.0,75;1562
data,1212271200000,3058;10832;23245.0,75;1562
data,1212271200000,3058;3955;23245.0,75;1562
data,1212271200000,3058;435;23245.0,75;1562
data,1212271200000,3058;9428;23246.0,75;1562
data,1212271200000,3058;1688;23246.0,75;1562
data,1212271200000,3058;10454;23246.0,75;1562
data,1212271200000,3058;8973;23246.0,75;1562
data,1212271200000,3058;267;23246.0,75;1562
data,1212271200000,3058;8134;23247.0,75;1562
data,1212271200000,3058;5213;23247.0,75;1562
data,1212271200000,3058;9868;23247.0,75;1562
data,1212271200000,3058;6911;23247.0,75;1562
data,1212271200000,3058;3503;23247.0,75;1562
data,1212271200000,3058;1866;23248.0,75;1562
data,1212271200000,3058;5829;23248.0,75;1562
data,1212271200000,3058;1754;23249.0,75;1562
data,1212271200000,3058;8047;23249.0,75;1562
data,1212271200000,3058;11398;23249.0,75;1562
data,1212271200000,3058;1778;23250.0,75;1562
data,1212271200000,3058;6106;23250.0,75;1562
data,1214863200000,3058;8569;23250.0,75;1562
data,1214863200000,3058;2718;23250.0,75;1562
data,1214863200000,3059;2661;23250.0,75;1562
data,1214863200000,3059;4358;23250.0,75;1562
data,1214863200000,3059;5188;23250.0,75;1562
data,1214863200000,3059;6514;23251.0,75;1562
data,1214863200000,3059;5835;23251.0,75;1562
data,1214863200000,3059;925;23252.0,75;1562
data,1214863200000,3059;7290;23252.0,75;1562
data,1214863200000,3059;4388;23252.0,75;1562
data,1214863200000,3059;3495;23252.0,75;1562
data,1214863200000,3059;12284;23253.0,75;1562
data,1214863200000,3060;6399;23253.0,75;1562
data,1214863200000,3060;10984;23253.0,75;1562
data,1214863200000,3060;4840;23253.0,75;1562
data,1214863200000,3060;7242;23253.0,75;1562
data,1214863200000,3060;6844;23253.0,75;1562
data,1217541600000,3060;5791;23253.0,75;1562
data,1217541600000,3060;5831;23253.0,75;1562
data,1217541600000,3060;4800;23254.0,75;1562
data,1217541600000,3060;10528;23254.0,75;1562
data,1217541600000,3060;10835;23255.0,75;1562
data,1217541600000,3060;4294;23255.0,75;1562
data,1217541600000,3060;3451;23256.0,75;1562
data,1217541600000,3060;8015;23256.0,75;1562
data,1220220000000,3060;3769;23256.0,75;1562
data,1220220000000,3060;9534;23256.0,75;1562
data,1220220000000,3060;641;23256.0,75;1562
data,1220220000000,3060;3769;23256.0,75;1562
data,1220220000000,3060;11481;23256.0,75;1562
data,1220220000000,3060;8158;23256.0,75;1562
data,1220220000000,3060;7224;23256.0,75;1562
data,1220220000000,3060;4064;23256.0,75;1562
data,1220220000000,3060;8969;23256.0,75;1562
data,1220220000000,3060;4250;23257.0,75;1562
data,1220220000000,3060;6937;23257.0,75;1562
data,1220220000000,3060;6346;23257.0,75;1562
data,1220220000000,3060;10185;23258.0,75;1562
data,1222812000000,3060;1319;23259.0,75;1562
data,1222812000000,3060;4131;23260.0,75;1562
data,1222812000000,3060;9067;23260.0,75;1562
data,1222812000000,3061;9496;23261.0,75;1562
data,1222812000000,3061;2599;23262.0,75;1562
data,1222812000000,3061;10785;23262.0,75;1562
data,1222812000000,3061;10926;23263.0,75;1562
data,1222812000000,3061;10848;23263.0,75;1562
data,1222812000000,3061;2646;23263.0,75;1562
data,1222812000000,3061;8304;23264.0,75;1562
data,1222812000000,3061;4108;23264.0,75;1562
data,1222812000000,3061;2685;23264.0,75;1562
data,1222812000000,3061;2083;23264.0,75;1562
data,1222812000000,3061;11520;23264.0,75;1562
data,1222812000000,3061;3659;23264.0,75;1562
data,1222812000000,3061;3352;23264.0,75;1562
data,1222812000000,3061;5234;23264.0,75;1562
data,1222812000000,3061;2879;23264.0,75;1562
data,1222812000000,3061;1187;23265.0,75;1562
data,1222812000000,3061;68;23265.0,75;1562
data,1225494000000,3061;9534;23265.0,75;1562
data,1225494000000,3061;2674;23266.0,75;1562
data,1225494000000,3061;10669;23267.0,75;1562
data,1233442800000,3061;3800;23267.0,108;1563
data,1233442800000,3061;2167;23267.0,108;1563
data,1233442800000,3061;4522;23267.0,108;1563
data,1233442800000,3061;6844;23267.0,108;1563
data,1233442800000,3061;295;23267.0,108;1563
data,1233442800000,3061;4415;23267.0,108;1563
data,1233442800000,3061;1973;23267.0,108;1563
data,1233442800000,3061;6128;23267.0,108;1563
data,1233442800000,3061;5040;23267.0,108;1563
data,1233442800000,3061;712;23267.0,108;1563
data,1233442800000,3061;894;23267.0,108;1563
data,1233442800000,3061;3522;23267.0,108;1563
data,1238536800000,3061;8798;23267.0,108;1563
data,1238536800000,3061;9038;23267.0,108;1563
data,1238536800000,3061;4211;23267.0,108;1563
data,1257030000000,3061;6573;23267.0,108;1563
data,1257030000000,3062;12482;23267.0,108;1563
data,1262300400000,3062;10276;23267.0,108;1563
data,1262300400000,3062;3852;23267.0,108;1563
data,1262300400000,3062;9390;23267.0,108;1563
data,1262300400000,3062;2762;23267.0,108;1563
data,1262300400000,3062;9946;23267.0,108;1563
data,1262300400000,3062;3744;23267.0,108;1563
data,1264978800000,3062;10100;23267.0,108;1563
data,1264978800000,3062;5466;23267.0,108;1563
data,1264978800000,3062;5106;23267.0,108;1563
data,1267398000000,3062;6473;23267.0,108;1563
data,1267398000000,3062;8691;23267.0,108;1563
data,1267398000000,3062;6916;23267.0,108;1563
data,1267398000000,3062;3104;23267.0,108;1563
data,1267398000000,3062;11482;23267.0,108;1563
data,1267398000000,3062;4100;23267.0,108;1563
data,1270072800000,3062;192;23267.0,108;1563
data,1270072800000,3062;5505;23267.0,108;1563
data,1270072800000,3062;11017;23267.0,108;1563
data,1272664800000,3062;8690;23267.0,108;1563
data,1272664800000,3062;2117;23267.0,108;1563
data,1280613600000,3062;3251;23267.0,108;1563
data,1291158000000,3062;7557;23267.0,108;1563
data,1296514800000,3062;740;23267.0,108;1563
data,1296514800000,3062;7607;23267.0,108;1563
data,1235862000000,3062;8296;23267.0,29;1566
data,1235862000000,3062;2748;23267.0,29;1566
data,1235862000000,3062;7467;23268.0,29;1566
data,1235862000000,3062;1187;23269.0,29;1566
data,1235862000000,3062;6193;23269.0,29;1566
data,1235862000000,3062;9953;23269.0,29;1566
data,1235862000000,3062;321;23270.0,29;1566
data,1235862000000,3062;1887;23270.0,29;1566
data,1235862000000,3062;8635;23270.0,29;1566
data,1235862000000,3062;10602;23270.0,29;1566
data,1235862000000,3062;7817;23270.0,29;1566
data,1235862000000,3062;1187;23271.0,29;1566
data,1235862000000,3062;5280;23271.0,29;1566
data,1235862000000,3062;11435;23271.0,29;1566
data,1235862000000,3062;9940;23271.0,29;1566
data,1235862000000,3062;4699;23271.0,29;1566
data,1235862000000,3062;2247;23271.0,29;1566
data,1235862000000,3062;470;23271.0,29;1566
data,1235862000000,3062;9953;23271.0,29;1566
data,1249077600000,3062;11019;23271.0,29;1566
data,1249077600000,3062;8276;23271.0,29;1566
data,1249077600000,3062;8276;23271.0,29;1566
data,1249077600000,3062;2383;23271.0,29;1566
data,1251756000000,3062;5213;23272.0,29;1566
data,1251756000000,3062;5213;23273.0,29;1566
data,1254348000000,3062;5213;23274.0,29;1566
data,1254348000000,3062;7750;23274.0,29;1566
data,1254348000000,3062;2325;23274.0,29;1566
data,1254348000000,3062;5292;23274.0,29;1566
data,1254348000000,3062;6557;23274.0,29;1566
data,1254348000000,3062;4839;23275.0,29;1566
data,1254348000000,3062;7467;23276.0,29;1566
data,1254348000000,3062;4839;23277.0,29;1566
data,1254348000000,3062;7467;23278.0,29;1566
data,1254348000000,3062;1322;23278.0,29;1566
data,1254348000000,3062;7467;23279.0,29;1566
data,1257030000000,3062;4655;23280.0,29;1566
data,1257030000000,3062;7467;23281.0,29;1566
data,1259622000000,3062;5467;23282.0,29;1566
data,1259622000000,3062;5467;23283.0,29;1566
data,1259622000000,3062;6083;23284.0,29;1566
data,1267398000000,3062;5467;23285.0,29;1566
data,1267398000000,3062;4839;23286.0,29;1566
data,1267398000000,3062;4839;23287.0,29;1566
data,1272664800000,3062;1187;23288.0,29;1566
data,1272664800000,3062;1187;23289.0,29;1566
data,1275343200000,3062;6055;23289.0,29;1566
data,1167606000000,3062;5200;23289.0,15;1567
data,1262300400000,3062;885;23289.0,15;1567
data,1262300400000,3062;11970;23289.0,15;1567
data,1262300400000,3062;353;23289.0,15;1567
data,1262300400000,3062;8855;23289.0,15;1567
data,1262300400000,3062;11629;23289.0,15;1567
data,1262300400000,3062;10907;23289.0,15;1567
data,1264978800000,3062;2883;23289.0,15;1567
data,1264978800000,3062;1192;23289.0,15;1567
data,1264978800000,3062;12446;23289.0,15;1567
data,1267398000000,3063;4108;23289.0,15;1567
data,1267398000000,3063;437;23289.0,15;1567
data,1270072800000,3063;8573;23289.0,15;1567
data,1270072800000,3064;11007;23289.0,15;1567
data,1270072800000,3064;6737;23289.0,15;1567
data,1288566000000,3064;1813;23289.0,15;1567
data,1257030000000,3064;4193;23289.0,74;1570
data,1262300400000,3064;3932;23289.0,74;1570
data,1264978800000,3064;498;23289.0,74;1570
data,1264978800000,3064;1409;23289.0,74;1570
data,1264978800000,3064;10256;23289.0,74;1570
data,1264978800000,3064;2610;23289.0,74;1570
data,1288566000000,3064;2072;23289.0,74;1570
data,1288566000000,3064;2455;23289.0,74;1570
data,1288566000000,3064;6368;23289.0,74;1570
data,1288566000000,3064;12367;23289.0,74;1570
data,1288566000000,3064;3644;23289.0,74;1570
data,1288566000000,3064;6315;23289.0,74;1570
data,1288566000000,3064;11733;23289.0,74;1570
data,1288566000000,3065;6163;23289.0,74;1570
data,1288566000000,3065;12123;23289.0,74;1570
data,1288566000000,3065;8373;23289.0,74;1570
data,1296514800000,3065;5722;23289.0,74;1570
data,1296514800000,3065;3420;23289.0,74;1570
data,1296514800000,3066;7893;23289.0,74;1570
data,1296514800000,3066;3538;23289.0,74;1570
data,1296514800000,3066;5567;23289.0,74;1570
data,1296514800000,3066;9625;23289.0,74;1570
data,1296514800000,3066;9734;23289.0,74;1570
data,1296514800000,3066;2704;23289.0,74;1570
data,1296514800000,3066;3603;23289.0,74;1570
data,1296514800000,3066;10232;23289.0,74;1570
data,1257030000000,3066;111;23289.0,50;1572
data,1257030000000,3066;4161;23290.0,50;1572
data,1257030000000,3066;7190;23290.0,50;1572
data,1257030000000,3066;6097;23290.0,50;1572
data,1257030000000,3066;7501;23290.0,50;1572
data,1257030000000,3066;10094;23290.0,50;1572
data,1257030000000,3066;7760;23291.0,50;1572
data,1257030000000,3066;6033;23292.0,50;1572
data,1257030000000,3066;3868;23292.0,50;1572
data,1257030000000,3066;373;23292.0,50;1572
data,1257030000000,3066;2034;23292.0,50;1572
data,1257030000000,3066;9820;23292.0,50;1572
data,1257030000000,3066;6473;23292.0,50;1572
data,1257030000000,3066;6199;23293.0,50;1572
data,1257030000000,3066;3626;23294.0,50;1572
data,1257030000000,3067;8033;23294.0,50;1572
data,1257030000000,3067;3857;23294.0,50;1572
data,1257030000000,3068;1431;23294.0,50;1572
data,1257030000000,3068;11459;23294.0,50;1572
data,1259622000000,3068;5978;23295.0,50;1572
data,1259622000000,3068;10628;23295.0,50;1572
data,1262300400000,3068;731;23295.0,50;1572
data,1264978800000,3068;10923;23295.0,50;1572
data,1280613600000,3068;8536;23296.0,50;1572
data,1280613600000,3068;11234;23296.0,50;1572
data,1280613600000,3068;158;23296.0,50;1572
data,1280613600000,3068;12132;23296.0,50;1572
data,1280613600000,3068;11771;23296.0,50;1572
data,1280613600000,3068;3676;23296.0,50;1572
data,1283292000000,3068;3403;23296.0,50;1572
data,1283292000000,3068;5883;23296.0,50;1572
data,1285884000000,3068;4985;23296.0,50;1572
data,1285884000000,3068;4308;23296.0,50;1572
data,1285884000000,3068;8786;23296.0,50;1572
data,1285884000000,3068;3305;23296.0,50;1572
data,1285884000000,3068;6514;23296.0,50;1572
data,1285884000000,3068;11271;23296.0,50;1572
data,1285884000000,3068;1661;23296.0,50;1572
data,1285884000000,3068;3028;23297.0,50;1572
data,1285884000000,3068;5478;23297.0,50;1572
data,1285884000000,3068;1551;23297.0,50;1572
data,1285884000000,3068;3913;23297.0,50;1572
data,1288566000000,3068;10218;23297.0,50;1572
data,1288566000000,3068;251;23297.0,50;1572
data,1288566000000,3068;144;23297.0,50;1572
data,1288566000000,3068;4125;23297.0,50;1572
data,1288566000000,3068;5400;23297.0,50;1572
data,1288566000000,3068;4479;23297.0,50;1572
data,1288566000000,3068;3744;23297.0,50;1572
data,1288566000000,3068;2174;23298.0,50;1572
data,1288566000000,3068;2617;23298.0,50;1572
data,1291158000000,3068;10324;23298.0,50;1572
data,1291158000000,3068;1887;23298.0,50;1572
data,1291158000000,3068;3105;23298.0,50;1572
data,1291158000000,3068;2091;23298.0,50;1572
data,1291158000000,3068;7213;23298.0,50;1572
data,1291158000000,3068;6105;23299.0,50;1572
data,1291158000000,3068;9761;23299.0,50;1572
data,1293836400000,3068;11715;23299.0,50;1572
data,1293836400000,3068;12469;23299.0,50;1572
data,1293836400000,3068;1189;23299.0,50;1572
data,1293836400000,3068;4674;23299.0,50;1572
data,1293836400000,3068;12082;23299.0,50;1572
data,1293836400000,3068;1557;23299.0,50;1572
data,1293836400000,3068;11017;23299.0,50;1572
data,1293836400000,3068;2153;23299.0,50;1572
data,1293836400000,3068;10293;23299.0,50;1572
data,1293836400000,3068;4835;23299.0,50;1572
data,1293836400000,3068;1949;23299.0,50;1572
data,1296514800000,3068;5163;23299.0,50;1572
data,1296514800000,3068;10942;23299.0,50;1572
data,1298934000000,3068;1882;23300.0,50;1572
data,1304935236291,3068;7835;23300.0,50;1572
data,1304935238706,3068;9698;23300.0,50;1572
data,1304935240449,3068;4387;23300.0,50;1572
data,1241128800000,3068;12113;23300.0,88;1574
data,1241128800000,3068;4571;23301.0,88;1574
data,1241128800000,3068;8809;23302.0,88;1574
data,1241128800000,3068;111;23302.0,88;1574
data,1241128800000,3068;5478;23303.0,88;1574
data,1241128800000,3068;6105;23304.0,88;1574
data,1241128800000,3068;915;23304.0,88;1574
data,1243807200000,3068;3337;23304.0,88;1574
data,1243807200000,3068;12405;23304.0,88;1574
data,1249077600000,3068;9096;23304.0,88;1574
data,1257030000000,3068;5471;23304.0,88;1574
data,1272664800000,3068;11005;23304.0,88;1574
data,1272664800000,3068;6116;23304.0,88;1574
data,1272664800000,3068;4971;23304.0,88;1574
data,1272664800000,3068;1150;23304.0,88;1574
data,1291158000000,3068;67;23304.0,88;1574
data,1170284400000,3068;7731;23304.0,130;1575
data,1170284400000,3069;2986;23304.0,130;1575
data,1170284400000,3069;3201;23304.0,130;1575
data,1170284400000,3069;724;23304.0,130;1575
data,1170284400000,3069;1227;23304.0,130;1575
data,1170284400000,3069;1373;23304.0,130;1575
data,1170284400000,3069;8502;23304.0,130;1575
data,1170284400000,3069;8920;23304.0,130;1575
data,1170284400000,3069;8514;23304.0,130;1575
data,1170284400000,3069;12120;23304.0,130;1575
data,1170284400000,3069;8361;23304.0,130;1575
data,1170284400000,3069;10974;23304.0,130;1575
data,1170284400000,3069;1853;23304.0,130;1575
data,1170284400000,3069;10935;23304.0,130;1575
data,1170284400000,3069;4503;23304.0,130;1575
data,1170284400000,3069;5452;23304.0,130;1575
data,1170284400000,3069;5103;23304.0,130;1575
data,1170284400000,3069;8862;23304.0,130;1575
data,1170284400000,3069;11702;23304.0,130;1575
data,1170284400000,3069;2714;23304.0,130;1575
data,1170284400000,3069;5828;23304.0,130;1575
data,1170284400000,3069;5211;23305.0,130;1575
data,1170284400000,3069;6769;23306.0,130;1575
data,1170284400000,3069;3805;23306.0,130;1575
data,1170284400000,3069;2674;23306.0,130;1575
data,1170284400000,3069;1484;23306.0,130;1575
data,1170284400000,3069;5469;23306.0,130;1575
data,1170284400000,3069;6401;23306.0,130;1575
data,1170284400000,3069;8939;23306.0,130;1575
data,1170284400000,3069;8661;23306.0,130;1575
data,1172703600000,3069;9706;23306.0,130;1575
data,1172703600000,3069;4381;23306.0,130;1575
data,1172703600000,3069;10167;23306.0,130;1575
data,1175378400000,3069;3287;23306.0,130;1575
data,1175378400000,3069;10966;23306.0,130;1575
data,1175378400000,3069;3878;23306.0,130;1575
data,1175378400000,3069;5036;23306.0,130;1575
data,1180648800000,3069;10413;23306.0,130;1575
data,1183240800000,3069;10166;23306.0,130;1575
data,1193871600000,3069;1676;23306.0,130;1575
data,1230764400000,3069;10735;23306.0,36;1577
data,1230764400000,3069;5614;23306.0,36;1577
data,1230764400000,3069;10492;23306.0,36;1577
data,1230764400000,3069;6842;23306.0,36;1577
data,1230764400000,3069;9161;23306.0,36;1577
data,1230764400000,3069;321;23306.0,36;1577
data,1230764400000,3069;12249;23306.0,36;1577
data,1230764400000,3069;7704;23306.0,36;1577
data,1230764400000,3069;5969;23306.0,36;1577
data,1230764400000,3069;4387;23306.0,36;1577
data,1230764400000,3069;5203;23306.0,36;1577
data,1230764400000,3069;8786;23306.0,36;1577
data,1230764400000,3069;4625;23306.0,36;1577
data,1230764400000,3069;10302;23306.0,36;1577
data,1230764400000,3069;6279;23306.0,36;1577
data,1230764400000,3069;8839;23306.0,36;1577
data,1230764400000,3069;1716;23306.0,36;1577
data,1230764400000,3069;1141;23306.0,36;1577
data,1230764400000,3069;8805;23306.0,36;1577
data,1230764400000,3069;7398;23306.0,36;1577
data,1230764400000,3070;134;23306.0,36;1577
data,1230764400000,3070;2677;23306.0,36;1577
data,1230764400000,3070;218;23306.0,36;1577
data,1230764400000,3070;2026;23306.0,36;1577
data,1241128800000,3070;1008;23306.0,36;1577
data,1251756000000,3070;11539;23306.0,42;1580
data,1251756000000,3070;6380;23306.0,42;1580
data,1251756000000,3070;5672;23306.0,42;1580
data,1251756000000,3070;2118;23306.0,42;1580
data,1251756000000,3070;4178;23306.0,42;1580
data,1251756000000,3070;6277;23306.0,42;1580
data,1251756000000,3070;5506;23306.0,42;1580
data,1251756000000,3070;8714;23306.0,42;1580
data,1251756000000,3070;9265;23306.0,42;1580
data,1251756000000,3070;4966;23306.0,42;1580
data,1159653600000,3070;359;23306.0,180;1582
data,1162335600000,3070;3669;23306.0,180;1582
data,1162335600000,3070;2011;23306.0,180;1582
data,1162335600000,3070;2766;23306.0,180;1582
data,1167606000000,3070;5642;23306.0,180;1582
data,1172703600000,3070;9047;23306.0,180;1582
data,1177970400000,3070;4374;23306.0,180;1582
data,1177970400000,3070;12064;23306.0,180;1582
data,1185919200000,3070;5356;23306.0,180;1582
data,1185919200000,3070;4269;23306.0,180;1582
data,1185919200000,3070;5835;23306.0,180;1582
data,1185919200000,3071;3538;23307.0,180;1582
data,1185919200000,3071;6466;23307.0,180;1582
data,1185919200000,3071;1994;23307.0,180;1582
data,1188597600000,3071;5872;23308.0,180;1582
data,1188597600000,3072;11796;23309.0,180;1582
data,1188597600000,3072;7619;23309.0,180;1582
data,1188597600000,3072;8145;23309.0,180;1582
data,1188597600000,3072;12418;23309.0,180;1582
data,1188597600000,3072;370;23310.0,180;1582
data,1188597600000,3072;2752;23311.0,180;1582
data,1188597600000,3072;344;23312.0,180;1582
data,1191189600000,3072;7629;23313.0,180;1582
data,1191189600000,3072;8948;23313.0,180;1582
data,1191189600000,3072;8347;23313.0,180;1582
data,1191189600000,3072;4122;23314.0,180;1582
data,1191189600000,3072;7689;23314.0,180;1582
data,1191189600000,3073;4768;23314.0,180;1582
data,1191189600000,3073;4068;23314.0,180;1582
data,1191189600000,3073;1846;23315.0,180;1582
data,1191189600000,3073;5811;23316.0,180;1582
data,1191189600000,3073;3567;23317.0,180;1582
data,1191189600000,3073;705;23317.0,180;1582
data,1191189600000,3073;10899;23317.0,180;1582
data,1191189600000,3073;7383;23317.0,180;1582
data,1193871600000,3073;6620;23317.0,180;1582
data,1193871600000,3073;5371;23318.0,180;1582
data,1196463600000,3073;5680;23318.0,180;1582
data,1196463600000,3073;372;23318.0,180;1582
data,1196463600000,3073;11750;23318.0,180;1582
data,1199142000000,3073;8325;23318.0,180;1582
data,1199142000000,3073;1090;23319.0,180;1582
data,1199142000000,3073;1768;23319.0,180;1582
data,1199142000000,3073;5340;23319.0,180;1582
data,1201820400000,3073;4031;23319.0,180;1582
data,1201820400000,3073;8053;23319.0,180;1582
data,1204326000000,3074;6092;23320.0,180;1582
data,1209592800000,3074;9307;23320.0,180;1582
data,1225494000000,3074;12104;23320.0,180;1582
data,1238536800000,3074;7699;23321.0,180;1582
data,1270072800000,3074;10242;23321.0,180;1582
data,1251756000000,3074;2308;23321.0,119;1583
data,1251756000000,3074;5817;23321.0,119;1583
data,1251756000000,3074;11955;23321.0,119;1583
data,1254348000000,3074;8099;23321.0,119;1583
data,1259622000000,3074;460;23321.0,119;1583
data,1259622000000,3074;4675;23321.0,119;1583
data,1262300400000,3074;1972;23321.0,119;1583
data,1264978800000,3074;5247;23321.0,119;1583
data,1267398000000,3074;7294;23321.0,119;1583
data,1267398000000,3074;11041;23321.0,119;1583
data,1267398000000,3074;2514;23321.0,119;1583
data,1267398000000,3074;2378;23321.0,119;1583
data,1270072800000,3074;9133;23321.0,119;1583
data,1270072800000,3074;9590;23321.0,119;1583
data,1270072800000,3074;4643;23321.0,119;1583
data,1283292000000,3074;6998;23321.0,119;1583
data,1304674812828,3074;6338;23321.0,119;1583
data,1283292000000,3074;5213;23322.0,31;1584
data,1283292000000,3074;5033;23322.0,31;1584
data,1283292000000,3074;4290;23323.0,31;1584
data,1283292000000,3075;5092;23324.0,31;1584
data,1283292000000,3075;4099;23325.0,31;1584
data,1283292000000,3075;7321;23325.0,31;1584
data,1283292000000,3075;1325;23325.0,31;1584
data,1283292000000,3075;10463;23325.0,31;1584
data,1283292000000,3075;163;23325.0,31;1584
data,1283292000000,3075;10298;23325.0,31;1584
data,1283292000000,3075;2522;23325.0,31;1584
data,1283292000000,3075;4524;23325.0,31;1584
data,1283292000000,3075;4863;23326.0,31;1584
data,1283292000000,3075;10421;23326.0,31;1584
data,1283292000000,3075;9799;23326.0,31;1584
data,1283292000000,3075;8969;23326.0,31;1584
data,1283292000000,3075;10548;23326.0,31;1584
data,1283292000000,3075;9259;23326.0,31;1584
data,1283292000000,3075;3651;23326.0,31;1584
data,1283292000000,3075;7605;23327.0,31;1584
data,1283292000000,3075;4131;23328.0,31;1584
data,1283292000000,3075;9548;23328.0,31;1584
data,1283292000000,3075;253;23329.0,31;1584
data,1283292000000,3075;8296;23330.0,31;1584
data,1283292000000,3075;1748;23331.0,31;1584
data,1283292000000,3075;1187;23332.0,31;1584
data,1283292000000,3075;7788;23333.0,31;1584
data,1283292000000,3075;4815;23333.0,31;1584
data,1283292000000,3075;9962;23334.0,31;1584
data,1283292000000,3075;10942;23335.0,31;1584
data,1283292000000,3075;7753;23336.0,31;1584
data,1283292000000,3075;10227;23336.0,31;1584
data,1283292000000,3075;6542;23336.0,31;1584
data,1283292000000,3075;3971;23336.0,31;1584
data,1283292000000,3075;5672;23337.0,31;1584
data,1283292000000,3075;1386;23337.0,31;1584
data,1283292000000,3075;1008;23337.0,31;1584
