New Run at  07/14/2017 15:41:53
, Time, RandomReward; Master_LCBIntervalReward; 
data,1251756000000,2651;2312;19763
data,1251756000000,2651;8211;19764
data,1251756000000,2651;321;19764
data,1251756000000,2651;80;19765
data,1251756000000,2651;10132;19765
data,1251756000000,2652;4584;19765
data,1251756000000,2652;210;19765
data,1251756000000,2652;8800;19765
data,1251756000000,2652;4233;19765
data,1251756000000,2652;10223;19765
data,1251756000000,2652;609;19765
data,1251756000000,2652;5110;19765
data,1251756000000,2652;5407;19765
data,1251756000000,2653;2688;19765
data,1251756000000,2653;11399;19765
data,1251756000000,2653;829;19766
data,1251756000000,2653;8790;19766
data,1251756000000,2653;9317;19767
data,1251756000000,2653;11694;19768
data,1251756000000,2653;10000;19768
data,1254348000000,2653;5971;19768
data,1254348000000,2653;7001;19768
data,1254348000000,2653;7498;19769
data,1254348000000,2653;2485;19769
data,1254348000000,2653;10871;19769
data,1254348000000,2653;1983;19770
data,1254348000000,2653;4135;19770
data,1254348000000,2653;513;19770
data,1254348000000,2654;6020;19771
data,1254348000000,2654;4336;19772
data,1254348000000,2654;1936;19772
data,1254348000000,2654;9548;19773
data,1254348000000,2654;7610;19774
data,1254348000000,2654;5630;19775
data,1254348000000,2654;11249;19775
data,1254348000000,2654;1172;19775
data,1254348000000,2654;3523;19775
data,1254348000000,2654;7439;19776
data,1254348000000,2654;4890;19777
data,1254348000000,2654;3512;19778
data,1254348000000,2654;9317;19779
data,1257030000000,2654;12481;19780
data,1257030000000,2654;12209;19780
data,1257030000000,2654;7552;19781
data,1257030000000,2654;943;19781
data,1257030000000,2654;799;19781
data,1257030000000,2654;7552;19782
data,1257030000000,2654;9176;19782
data,1257030000000,2654;9763;19783
data,1257030000000,2654;9763;19784
data,1257030000000,2654;6929;19784
data,1259622000000,2654;6411;19785
data,1262300400000,2654;5630;19786
data,1267398000000,2654;12470;19787
data,1267398000000,2654;5341;19787
data,1267398000000,2654;4700;19788
data,1270072800000,2654;229;19789
data,1270072800000,2654;3493;19789
data,1270072800000,2654;7842;19790
data,1270072800000,2654;7230;19791
data,1270072800000,2654;8683;19792
data,1270072800000,2654;4189;19793
data,1270072800000,2654;11249;19793
data,1270072800000,2654;12280;19794
data,1270072800000,2654;3892;19794
data,1270072800000,2654;4813;19794
data,1270072800000,2654;4700;19795
data,1270072800000,2654;6962;19796
data,1270072800000,2654;12470;19797
data,1270072800000,2654;11573;19797
data,1270072800000,2654;2046;19797
data,1272664800000,2654;3673;19797
data,1272664800000,2655;2457;19798
data,1272664800000,2655;11720;19799
data,1272664800000,2655;4202;19800
data,1272664800000,2655;6020;19801
data,1275343200000,2655;5284;19801
data,1275343200000,2655;1969;19802
data,1275343200000,2655;2236;19802
data,1275343200000,2655;4856;19802
data,1275343200000,2655;6622;19803
data,1275343200000,2655;10707;19803
data,1275343200000,2655;8822;19804
data,1275343200000,2655;8093;19804
data,1277935200000,2655;6020;19805
data,1277935200000,2655;11761;19805
data,1277935200000,2655;244;19805
data,1277935200000,2655;11078;19805
data,1277935200000,2655;8683;19806
data,1277935200000,2655;2285;19806
data,1277935200000,2655;7552;19807
data,1277935200000,2655;2960;19808
data,1277935200000,2655;9567;19809
data,1277935200000,2655;9567;19810
data,1277935200000,2655;3266;19810
data,1277935200000,2655;7552;19811
data,1277935200000,2655;6622;19812
data,1280613600000,2655;10239;19813
data,1283292000000,2655;7230;19814
data,1283292000000,2655;2312;19815
data,1283292000000,2655;4544;19815
data,1283292000000,2655;4933;19816
data,1283292000000,2655;11239;19816
data,1283292000000,2655;7552;19817
data,1283292000000,2655;1518;19817
data,1283292000000,2655;4202;19818
data,1283292000000,2655;7586;19818
data,1283292000000,2655;4416;19818
data,1283292000000,2655;1969;19819
data,1283292000000,2655;7231;19820
data,1283292000000,2655;10566;19820
data,1283292000000,2655;4202;19821
data,1283292000000,2655;1969;19822
data,1283292000000,2655;229;19823
data,1283292000000,2655;9763;19824
data,1283292000000,2655;9763;19825
data,1283292000000,2655;4846;19825
data,1283292000000,2655;993;19826
data,1283292000000,2655;7231;19827
data,1283292000000,2655;9280;19827
data,1283292000000,2655;6904;19827
data,1285884000000,2655;8952;19827
data,1285884000000,2655;11998;19827
data,1285884000000,2655;11708;19828
data,1285884000000,2655;4362;19828
data,1285884000000,2655;9799;19828
data,1285884000000,2655;6020;19829
data,1285884000000,2655;9567;19830
data,1285884000000,2655;5971;19830
data,1285884000000,2655;12149;19830
data,1285884000000,2655;3623;19830
data,1285884000000,2655;1069;19830
data,1285884000000,2655;8822;19831
data,1285884000000,2655;1933;19831
data,1285884000000,2655;8211;19832
data,1285884000000,2655;6081;19833
data,1288566000000,2655;5342;19833
data,1288566000000,2655;1895;19833
data,1288566000000,2655;11851;19834
data,1288566000000,2655;6962;19835
data,1288566000000,2655;3764;19835
data,1288566000000,2655;4933;19836
data,1288566000000,2655;12481;19837
data,1288566000000,2655;863;19837
data,1288566000000,2655;10400;19838
data,1288566000000,2655;10239;19839
data,1288566000000,2655;10410;19839
data,1288566000000,2655;9763;19840
data,1288566000000,2655;533;19840
data,1288566000000,2656;2373;19840
data,1288566000000,2656;11573;19840
data,1288566000000,2656;3111;19840
data,1288566000000,2657;2527;19840
data,1288566000000,2657;2265;19840
data,1288566000000,2657;11578;19840
data,1288566000000,2657;9548;19841
data,1288566000000,2657;6761;19841
data,1288566000000,2657;841;19842
data,1288566000000,2657;9567;19843
data,1288566000000,2657;5729;19843
data,1291158000000,2657;5252;19844
data,1291158000000,2657;7215;19845
data,1291158000000,2657;11720;19846
data,1291158000000,2657;44;19847
data,1291158000000,2657;5943;19848
data,1291158000000,2657;6020;19849
data,1291158000000,2657;11694;19850
data,1291158000000,2657;6383;19850
data,1291158000000,2657;5674;19850
data,1291158000000,2657;11708;19851
data,1291158000000,2657;6020;19852
data,1291158000000,2657;12374;19853
data,1291158000000,2657;923;19853
data,1291158000000,2657;11694;19854
data,1291158000000,2658;8027;19855
data,1291158000000,2658;552;19855
data,1291158000000,2658;11063;19855
data,1291158000000,2658;8822;19856
data,1291158000000,2658;5943;19857
data,1291158000000,2658;4660;19858
data,1293836400000,2658;8683;19859
data,1293836400000,2658;9567;19860
data,1293836400000,2658;4170;19860
data,1293836400000,2658;4553;19860
data,1293836400000,2658;1421;19861
data,1293836400000,2658;5943;19862
data,1293836400000,2658;7548;19862
data,1293836400000,2659;12481;19863
data,1293836400000,2660;6820;19863
data,1293836400000,2660;9548;19864
data,1293836400000,2660;6301;19865
data,1293836400000,2660;9567;19866
data,1293836400000,2660;9548;19867
data,1293836400000,2660;1421;19868
data,1293836400000,2660;5159;19869
data,1293836400000,2660;9567;19870
data,1293836400000,2660;5159;19871
data,1293836400000,2660;2253;19871
data,1293836400000,2660;5943;19872
data,1293836400000,2660;1541;19872
data,1293836400000,2660;9567;19873
data,1293836400000,2661;12481;19874
data,1293836400000,2661;5159;19875
data,1293836400000,2661;9548;19876
data,1293836400000,2661;9548;19877
data,1293836400000,2661;12481;19878
data,1293836400000,2661;8952;19878
data,1293836400000,2661;12481;19879
data,1293836400000,2661;5943;19880
data,1293836400000,2661;9963;19880
data,1293836400000,2661;8346;19880
data,1293836400000,2661;5022;19880
data,1293836400000,2661;9365;19881
data,1293836400000,2661;9548;19882
data,1293836400000,2661;9365;19883
data,1296514800000,2661;8531;19884
data,1296514800000,2661;1349;19884
data,1296514800000,2661;10140;19885
data,1296514800000,2661;10226;19885
data,1296514800000,2661;4336;19886
data,1296514800000,2661;4336;19887
data,1296514800000,2661;11699;19887
data,1296514800000,2662;3334;19888
data,1296514800000,2662;6461;19888
data,1296514800000,2662;3579;19888
data,1296514800000,2662;6472;19889
data,1296514800000,2662;6464;19890
data,1296514800000,2662;612;19891
data,1296514800000,2662;855;19891
data,1296514800000,2662;9809;19891
data,1296514800000,2662;612;19892
data,1296514800000,2662;44;19893
data,1296514800000,2662;12306;19893
data,1296514800000,2662;12481;19894
data,1296514800000,2662;11262;19894
data,1298934000000,2662;12267;19894
data,1298934000000,2662;1400;19895
data,1304935786737,2662;11404;19895
data,1304935786736,2662;533;19895
data,1304935787107,2662;6247;19895
data,1304935787494,2662;3339;19895
data,1304935787868,2662;5159;19896
data,1304935787495,2662;9809;19896
data,1304935788762,2662;994;19896
data,1304935788765,2662;4392;19896
data,1304935790634,2662;1008;19897
data,1304935791616,2662;1741;19897
data,1304935797243,2662;7985;19898
data,1304935797244,2662;4202;19899
data,1304935797244,2662;11708;19900
data,1304935799666,2662;7231;19901
data,1304935799646,2662;9616;19901
data,1304935799661,2662;7985;19902
data,1304935799640,2662;5762;19903
data,1304935801376,2662;9896;19903
data,1304935801375,2662;12267;19903
data,1304935801372,2662;4055;19904
data,1304935803967,2662;7171;19904
data,1304935803348,2662;10611;19904
data,1304935803331,2662;5159;19905
data,1304935803337,2662;7362;19905
data,1304935803333,2662;4710;19905
data,1304935803344,2662;7231;19906
data,1304935803968,2662;2468;19906
data,1304935808151,2662;5659;19907
data,1304935808598,2662;2312;19908
data,1304935808597,2662;6845;19908
data,1304935809055,2662;4134;19908
data,1304935810886,2662;7791;19909
data,1304935810039,2662;5762;19910
data,1304935810045,2662;7343;19910
data,1304935813363,2662;8947;19910
data,1304935814560,2662;10263;19910
data,1304935814217,2662;627;19910
data,1304935815030,2662;11019;19910
data,1304935817338,2662;7228;19910
data,1304935817339,2662;3235;19910
data,1304935817346,2662;10510;19910
data,1304935817303,2662;5159;19911
data,1304935817305,2662;3066;19911
data,1304935817343,2662;1949;19911
data,1304935819565,2662;12436;19911
data,1304935819594,2662;8275;19911
data,1304935819564,2662;1933;19911
data,1304935819582,2662;12181;19911
data,1304935819581,2662;7529;19911
data,1304935819593,2662;6125;19911
data,1304935819586,2662;7325;19911
data,1304935819560,2662;7177;19911
data,1304935819563,2662;8755;19911
data,1304935819566,2662;2887;19911
data,1304935821390,2662;4061;19911
data,1304935821407,2663;11139;19911
data,1304935821397,2663;4240;19911
data,1304935823556,2663;11527;19911
data,1304935826576,2663;6736;19911
data,1304935828366,2663;4483;19911
data,1304935829101,2663;434;19911
data,1304935829103,2663;3892;19911
data,1304935830441,2663;8467;19911
data,1304935830439,2663;11838;19911
data,1304935830455,2663;3341;19911
data,1304935830447,2663;1820;19911
data,1304935831912,2663;7498;19912
data,1304935831924,2663;12286;19912
data,1304935831211,2663;8872;19912
data,1304935832963,2663;9015;19912
data,1304935832965,2663;9424;19912
data,1304935832459,2663;10239;19913
data,1304935834459,2663;4320;19913
data,1304935834457,2663;5674;19913
data,1304935834458,2663;1972;19913
data,1304935836379,2663;2267;19913
data,1304935836388,2663;10424;19913
data,1304935836378,2663;6828;19913
data,1304935836388,2663;7985;19914
data,1304935836371,2663;2312;19915
data,1304935836362,2663;5762;19916
data,1304935836387,2663;5352;19916
data,1304935836393,2664;9300;19916
data,1304935836392,2664;9896;19916
data,1304935836364,2664;1345;19916
data,1304935842519,2664;11417;19916
data,1304935842515,2664;1421;19917
data,1304935842500,2664;3692;19917
data,1304935843943,2664;8683;19918
data,1304935843945,2664;11557;19918
data,1304935843954,2664;12206;19918
data,1272664800000,2664;6944;19918
data,1272664800000,2664;7132;19918
data,1272664800000,2664;751;19918
data,1272664800000,2664;9703;19918
data,1272664800000,2665;10935;19919
data,1272664800000,2665;6479;19919
data,1272664800000,2665;10650;19920
data,1272664800000,2665;5855;19921
data,1272664800000,2665;9465;19921
data,1272664800000,2665;3593;19921
data,1272664800000,2665;6482;19922
data,1272664800000,2665;10419;19922
data,1272664800000,2665;12286;19922
data,1272664800000,2665;3831;19922
data,1272664800000,2665;154;19923
data,1272664800000,2665;10813;19924
data,1272664800000,2665;5338;19925
data,1272664800000,2665;6449;19926
data,1272664800000,2665;7830;19926
data,1272664800000,2665;6399;19926
data,1272664800000,2665;8783;19927
data,1272664800000,2665;731;19928
data,1272664800000,2665;7356;19929
data,1272664800000,2665;7211;19929
data,1272664800000,2665;11914;19929
data,1272664800000,2665;8665;19930
data,1272664800000,2666;1570;19930
data,1272664800000,2666;9113;19930
data,1272664800000,2666;5530;19931
data,1272664800000,2666;2681;19932
data,1272664800000,2666;6874;19933
data,1272664800000,2666;10177;19934
data,1272664800000,2666;6822;19935
data,1275343200000,2666;10504;19935
data,1275343200000,2666;11733;19935
data,1275343200000,2666;4951;19935
data,1275343200000,2666;8212;19935
data,1277935200000,2666;310;19935
data,1277935200000,2666;10446;19936
data,1277935200000,2666;5770;19937
data,1277935200000,2666;1145;19937
data,1277935200000,2666;12097;19938
data,1277935200000,2666;1776;19939
data,1277935200000,2666;4704;19939
data,1277935200000,2666;974;19939
data,1277935200000,2666;12314;19940
data,1277935200000,2666;11913;19940
data,1277935200000,2666;7833;19941
data,1277935200000,2666;6555;19942
data,1277935200000,2666;4562;19942
data,1277935200000,2666;6470;19943
data,1277935200000,2666;1150;19943
data,1277935200000,2666;6366;19943
data,1277935200000,2666;297;19944
data,1277935200000,2666;4988;19944
data,1277935200000,2666;9091;19944
data,1277935200000,2666;4184;19944
data,1277935200000,2666;4108;19944
data,1277935200000,2666;6182;19944
data,1285884000000,2666;10437;19945
data,1285884000000,2666;4915;19946
data,1288566000000,2666;9685;19946
data,1288566000000,2666;5922;19946
data,1288566000000,2666;3020;19946
data,1288566000000,2666;3931;19946
data,1293836400000,2666;4099;19946
data,1293836400000,2666;11298;19946
data,1293836400000,2666;4404;19946
data,1293836400000,2666;11363;19947
data,1293836400000,2666;294;19948
data,1291158000000,2666;9525;19949
data,1291158000000,2666;1174;19950
data,1291158000000,2667;11513;19950
data,1291158000000,2667;10601;19950
data,1291158000000,2667;5441;19950
data,1291158000000,2667;11519;19951
data,1291158000000,2667;1174;19952
data,1291158000000,2667;4933;19953
data,1291158000000,2667;6870;19954
data,1293836400000,2667;11515;19954
data,1298934000000,2667;516;19955
data,1298934000000,2667;5991;19955
data,1304675835248,2667;1528;19955
data,1304675842432,2667;4951;19956
data,1304675857693,2667;4215;19956
data,1304675867027,2667;4951;19957
data,1304675868826,2667;2333;19957
data,1304675870682,2667;5718;19957
data,1304675874240,2667;4951;19958
data,1304935902885,2667;10469;19959
data,1304935903419,2667;2122;19960
data,1304935903415,2667;541;19960
data,1304935903927,2667;2122;19961
data,1304935903418,2667;11492;19961
data,1304935904309,2667;516;19962
data,1304935904689,2667;516;19963
data,1304935904690,2667;2122;19964
data,1304935905256,2667;2122;19965
data,1304935905256,2667;516;19966
data,1304935905255,2667;1174;19967
data,1304935906289,2667;516;19968
data,1304935906284,2667;8435;19968
data,1304935906288,2667;2122;19969
data,1304935907925,2668;516;19970
data,1304935907068,2668;516;19971
data,1304935907451,2668;2122;19972
data,1304935907070,2668;7473;19972
data,1304935907450,2668;516;19973
data,1304935907926,2668;2122;19974
data,1304935908307,2668;516;19975
data,1304935908898,2668;516;19976
data,1304935908308,2668;2122;19977
data,1304935909307,2668;7881;19977
data,1304935909307,2668;1174;19978
data,1304935910246,2668;2122;19979
data,1304935910992,2669;3475;19979
data,1304935910241,2669;516;19980
data,1304935910242,2669;6004;19980
data,1304935910624,2669;8502;19980
data,1304935911420,2670;2122;19981
data,1304935911996,2670;2062;19981
data,1304935912784,2670;3034;19981
data,1304935912370,2670;8975;19982
data,1304935913209,2670;1657;19982
data,1304935913622,2670;3235;19982
data,1304935913953,2670;5123;19982
data,1304935914879,2670;4794;19982
data,1304935914880,2671;802;19982
data,1304935914882,2671;2122;19983
data,1304935914878,2671;1174;19984
data,1304935915255,2671;10469;19985
