New Run at  10/31/2017 20:28:11
, Time, RandomReward; UniformAdTSReward, ClusterID;UserID;UniformAdTSModelUsed,
data,1154383200000,563;11650;3436,142;1815
data,1154383200000,563;6831;3436,142;1815
data,1157061600000,563;10168;3437,142;1815
data,1157061600000,563;447;3437,142;1815
data,1159653600000,563;8945;3437,142;1815
data,1162335600000,563;2824;3438,142;1815
data,1164927600000,563;8008;3438,142;1815
data,1164927600000,563;3512;3439,142;1815
data,1164927600000,563;7699;3440,142;1815
data,1164927600000,564;5480;3440,142;1815
data,1164927600000,565;2196;3440,142;1815
data,1164927600000,565;7840;3441,142;1815
data,1164927600000,565;2856;3441,142;1815
data,1164927600000,565;11259;3441,142;1815
data,1164927600000,565;11630;3441,142;1815
data,1164927600000,565;12400;3441,142;1815
data,1164927600000,566;3322;3442,142;1815
data,1164927600000,566;8945;3442,142;1815
data,1164927600000,566;5738;3442,142;1815
data,1164927600000,566;10407;3443,142;1815
data,1167606000000,566;3350;3444,142;1815
data,1167606000000,566;3888;3445,142;1815
data,1167606000000,566;3870;3446,142;1815
data,1167606000000,566;5254;3447,142;1815
data,1167606000000,566;10978;3447,142;1815
data,1177970400000,566;3032;3448,142;1815
data,1183240800000,566;11789;3448,142;1815
data,1183240800000,566;9513;3448,142;1815
data,1201820400000,566;4524;3449,142;1815
data,1201820400000,566;4850;3450,142;1815
data,1201820400000,566;1819;3450,142;1815
data,1204326000000,566;12230;3451,142;1815
data,1249077600000,566;11672;3452,142;1815
data,1304677096420,566;7632;3452,142;1815
data,1204326000000,566;2236;3452,143;92
data,1204326000000,566;556;3452,143;92
data,1204326000000,566;1674;3452,143;92
data,1204326000000,566;10048;3452,143;92
data,1204326000000,567;9382;3452,143;92
data,1204326000000,567;6856;3452,143;92
data,1204326000000,567;5772;3453,143;92
data,1204326000000,567;7682;3454,143;92
data,1204326000000,567;582;3455,143;92
data,1204326000000,567;11230;3455,143;92
data,1204326000000,567;7783;3455,143;92
data,1204326000000,567;3567;3456,143;92
data,1204326000000,567;11650;3457,143;92
data,1204326000000,567;11586;3457,143;92
data,1204326000000,567;10950;3457,143;92
data,1204326000000,567;204;3457,143;92
data,1204326000000,567;12400;3458,143;92
data,1204326000000,567;8008;3459,143;92
data,1204326000000,567;11891;3459,143;92
data,1207000800000,567;6357;3460,143;92
data,1207000800000,567;8932;3460,143;92
data,1207000800000,567;8325;3460,143;92
data,1207000800000,567;5566;3460,143;92
data,1207000800000,567;6901;3461,143;92
data,1207000800000,567;12130;3461,143;92
data,1207000800000,567;9794;3462,143;92
data,1207000800000,567;8456;3462,143;92
data,1207000800000,567;5427;3463,143;92
data,1207000800000,568;9327;3463,143;92
data,1207000800000,568;3138;3464,143;92
data,1207000800000,568;2142;3464,143;92
data,1207000800000,568;637;3464,143;92
data,1207000800000,568;7958;3465,143;92
data,1207000800000,568;8017;3466,143;92
data,1209592800000,568;9609;3467,143;92
data,1209592800000,568;8821;3468,143;92
data,1209592800000,568;7699;3469,143;92
data,1212271200000,568;5427;3470,143;92
data,1212271200000,568;2900;3470,143;92
data,1196463600000,568;5490;3470,143;136
data,1183240800000,568;8699;3470,143;456
data,1183240800000,568;10413;3470,143;456
data,1183240800000,568;1237;3470,143;456
data,1183240800000,568;5291;3470,143;456
data,1193871600000,568;5279;3470,143;456
data,1193871600000,568;171;3470,143;456
data,1162335600000,568;268;3470,143;483
data,1162335600000,568;6410;3470,143;483
data,1164927600000,568;3079;3470,143;483
data,1164927600000,568;5427;3471,143;483
data,1164927600000,568;5864;3472,143;483
data,1164927600000,568;6901;3473,143;483
data,1164927600000,569;5291;3474,143;483
data,1164927600000,569;12326;3475,143;483
data,1167606000000,569;5822;3475,143;483
data,1167606000000,569;140;3475,143;483
data,1170284400000,569;1608;3475,143;483
data,1170284400000,569;10227;3475,143;483
data,1170284400000,569;11210;3475,143;483
data,1177970400000,569;2;3475,143;483
data,1177970400000,569;1840;3476,143;483
data,1177970400000,569;5721;3477,143;483
data,1177970400000,569;5778;3477,143;483
data,1180648800000,569;11078;3477,143;483
data,1180648800000,569;8143;3478,143;483
data,1180648800000,569;1658;3479,143;483
data,1196463600000,569;5279;3479,143;483
data,1199142000000,570;1945;3479,143;483
data,1209592800000,570;2307;3479,143;483
data,1212271200000,570;3693;3479,143;483
data,1222812000000,570;11897;3479,143;483
data,1154383200000,570;12096;3479,143;530
data,1154383200000,570;1425;3480,143;530
data,1154383200000,570;4936;3480,143;530
data,1154383200000,570;5864;3480,143;530
data,1154383200000,570;7553;3481,143;530
data,1154383200000,570;10714;3482,143;530
data,1154383200000,570;5878;3482,143;530
data,1154383200000,570;4850;3482,143;530
data,1154383200000,570;8216;3482,143;530
data,1154383200000,570;2307;3482,143;530
data,1154383200000,570;3797;3483,143;530
data,1154383200000,570;8029;3483,143;530
data,1154383200000,570;8049;3483,143;530
data,1154383200000,570;12208;3484,143;530
data,1154383200000,570;6146;3485,143;530
data,1154383200000,570;7010;3486,143;530
data,1154383200000,570;2052;3487,143;530
data,1154383200000,570;5362;3487,143;530
data,1157061600000,570;8049;3487,143;530
data,1157061600000,570;7145;3487,143;530
data,1157061600000,570;3512;3488,143;530
data,1162335600000,570;11646;3488,143;530
data,1162335600000,570;3221;3489,143;530
data,1162335600000,570;11881;3490,143;530
data,1164927600000,570;5632;3491,143;530
data,1164927600000,570;2175;3491,143;530
data,1183240800000,570;1090;3492,143;530
data,1185919200000,570;4034;3492,143;530
data,1185919200000,570;9783;3492,143;530
data,1185919200000,570;9627;3492,143;530
data,1185919200000,570;3438;3492,143;530
data,1185919200000,570;11897;3493,143;530
data,1188597600000,570;3322;3493,143;530
data,1191189600000,570;1723;3493,143;530
data,1196463600000,570;11785;3493,143;530
data,1196463600000,570;2300;3494,143;530
data,1196463600000,570;321;3495,143;530
data,1199142000000,571;4268;3496,143;530
data,1199142000000,571;637;3496,143;530
data,1199142000000,571;11307;3497,143;530
data,1199142000000,571;9478;3498,143;530
data,1199142000000,571;7010;3499,143;530
data,1199142000000,571;2068;3500,143;530
data,1201820400000,571;7995;3500,143;530
data,1207000800000,571;7994;3501,143;530
data,1207000800000,572;3725;3501,143;530
data,1209592800000,572;1986;3501,143;530
data,1209592800000,572;471;3501,143;530
data,1209592800000,572;4299;3501,143;530
data,1209592800000,572;2052;3502,143;530
data,1209592800000,572;7888;3502,143;530
data,1212271200000,572;2068;3503,143;530
data,1214863200000,572;3871;3503,143;530
data,1214863200000,572;6846;3504,143;530
data,1214863200000,572;7341;3504,143;530
data,1214863200000,572;2146;3504,143;530
data,1214863200000,572;12208;3505,143;530
data,1214863200000,572;9783;3505,143;530
data,1214863200000,572;4924;3505,143;530
data,1214863200000,572;3937;3505,143;530
data,1214863200000,572;5279;3505,143;530
data,1217541600000,572;4291;3505,143;530
data,1217541600000,572;10743;3506,143;530
data,1217541600000,572;5254;3506,143;530
data,1217541600000,572;5134;3506,143;530
data,1220220000000,572;4891;3506,143;530
data,1220220000000,572;11307;3507,143;530
data,1220220000000,572;895;3507,143;530
data,1220220000000,572;5523;3507,143;530
data,1220220000000,572;9846;3507,143;530
data,1220220000000,572;410;3507,143;530
data,1222812000000,572;5320;3507,143;530
data,1222812000000,572;11878;3508,143;530
data,1222812000000,572;2226;3508,143;530
data,1222812000000,572;7875;3508,143;530
data,1222812000000,572;11425;3509,143;530
data,1222812000000,572;7833;3509,143;530
data,1225494000000,572;3745;3509,143;530
data,1225494000000,572;4177;3509,143;530
data,1230764400000,572;8825;3510,143;530
data,1233442800000,572;9187;3510,143;530
data,1235862000000,572;8143;3511,143;530
data,1238536800000,572;6346;3511,143;530
data,1238536800000,573;8693;3511,143;530
data,1241128800000,573;11066;3511,143;530
data,1241128800000,573;10134;3511,143;530
data,1241128800000,573;4614;3511,143;530
data,1241128800000,574;4374;3511,143;530
data,1246399200000,574;6880;3512,143;530
data,1246399200000,574;10407;3512,143;530
data,1246399200000,574;11031;3513,143;530
data,1246399200000,574;2659;3514,143;530
data,1246399200000,574;11428;3514,143;530
data,1246399200000,574;2598;3514,143;530
data,1246399200000,574;3350;3514,143;530
data,1249077600000,574;3311;3514,143;530
data,1249077600000,574;8680;3515,143;530
data,1249077600000,574;11064;3515,143;530
data,1249077600000,574;6919;3515,143;530
data,1254348000000,574;9267;3515,143;530
data,1254348000000,574;12326;3515,143;530
data,1254348000000,574;12027;3515,143;530
data,1254348000000,574;7252;3515,143;530
data,1257030000000,574;11785;3515,143;530
data,1267398000000,574;11881;3516,143;530
data,1267398000000,574;5529;3517,143;530
data,1270072800000,574;11700;3518,143;530
data,1270072800000,574;3373;3518,143;530
data,1270072800000,574;2721;3518,143;530
data,1277935200000,574;3919;3518,143;530
data,1277935200000,575;5427;3518,143;530
data,1277935200000,575;10586;3518,143;530
data,1277935200000,575;10632;3518,143;530
data,1277935200000,575;4399;3518,143;530
data,1277935200000,575;8049;3518,143;530
data,1277935200000,575;5291;3518,143;530
data,1277935200000,575;582;3518,143;530
data,1277935200000,575;7641;3519,143;530
data,1277935200000,575;6837;3519,143;530
data,1277935200000,575;792;3520,143;530
data,1277935200000,575;129;3520,143;530
data,1277935200000,575;11307;3521,143;530
data,1280613600000,575;11789;3522,143;530
data,1280613600000,575;5463;3522,143;530
data,1283292000000,575;1305;3522,143;530
data,1283292000000,575;7506;3522,143;530
data,1283292000000,575;2535;3522,143;530
data,1283292000000,575;10465;3522,143;530
data,1283292000000,575;4131;3523,143;530
data,1283292000000,575;8049;3523,143;530
data,1283292000000,575;5950;3524,143;530
data,1283292000000,575;5307;3524,143;530
data,1283292000000,575;1010;3524,143;530
data,1283292000000,575;2146;3524,143;530
data,1283292000000,575;3797;3525,143;530
data,1296514800000,575;5768;3525,143;530
data,1296514800000,575;3265;3525,143;530
data,1296514800000,575;5467;3525,143;530
data,1296514800000,575;273;3525,143;530
data,1159653600000,575;5427;3526,143;733
data,1159653600000,575;3350;3526,143;733
data,1159653600000,575;321;3526,143;733
data,1175378400000,575;6838;3526,143;811
data,1177970400000,575;7618;3526,143;811
data,1214863200000,575;4933;3526,143;811
data,1217541600000,575;2728;3526,143;811
data,1188597600000,575;9959;3527,143;884
data,1188597600000,575;10084;3527,143;884
data,1188597600000,575;1203;3528,143;884
data,1188597600000,575;5864;3528,143;884
data,1188597600000,575;6594;3528,143;884
data,1188597600000,575;2659;3529,143;884
data,1188597600000,575;1789;3530,143;884
data,1159653600000,575;6054;3530,143;1088
data,1159653600000,575;1384;3530,143;1088
data,1159653600000,575;9030;3530,143;1088
data,1159653600000,575;7155;3530,143;1088
data,1159653600000,575;1215;3530,143;1088
data,1159653600000,575;7994;3530,143;1088
data,1159653600000,575;4618;3530,143;1088
data,1159653600000,575;6716;3531,143;1088
data,1159653600000,575;6556;3532,143;1088
data,1159653600000,575;8879;3532,143;1088
data,1159653600000,575;243;3532,143;1088
data,1159653600000,575;9618;3532,143;1088
data,1159653600000,575;5134;3532,143;1088
data,1159653600000,575;2320;3533,143;1088
data,1159653600000,575;639;3533,143;1088
data,1159653600000,575;2906;3533,143;1088
data,1159653600000,575;10227;3533,143;1088
data,1159653600000,575;11305;3533,143;1088
data,1159653600000,575;7865;3533,143;1088
data,1159653600000,575;4052;3533,143;1088
data,1159653600000,575;4524;3533,143;1088
data,1159653600000,575;3919;3533,143;1088
data,1159653600000,575;9650;3533,143;1088
data,1159653600000,575;5595;3533,143;1088
data,1159653600000,575;11700;3533,143;1088
data,1159653600000,575;4891;3533,143;1088
data,1159653600000,575;374;3533,143;1088
data,1159653600000,576;4334;3533,143;1088
data,1159653600000,576;10544;3533,143;1088
data,1159653600000,576;11299;3533,143;1088
data,1159653600000,576;2872;3533,143;1088
data,1159653600000,576;11421;3533,143;1088
data,1159653600000,577;5786;3534,143;1088
data,1159653600000,577;113;3534,143;1088
data,1159653600000,577;2146;3534,143;1088
data,1159653600000,578;6981;3535,143;1088
data,1159653600000,578;7876;3535,143;1088
data,1159653600000,578;9382;3535,143;1088
data,1159653600000,579;4901;3536,143;1088
data,1159653600000,579;4240;3536,143;1088
data,1159653600000,579;6748;3536,143;1088
data,1159653600000,580;12451;3536,143;1088
data,1159653600000,580;8036;3536,143;1088
data,1159653600000,580;8031;3536,143;1088
data,1159653600000,580;10850;3537,143;1088
data,1159653600000,580;1178;3537,143;1088
data,1159653600000,580;10572;3537,143;1088
data,1159653600000,580;9014;3537,143;1088
data,1159653600000,580;6850;3537,143;1088
data,1159653600000,580;5060;3537,143;1088
data,1159653600000,580;3890;3537,143;1088
data,1159653600000,580;2146;3537,143;1088
data,1159653600000,580;2416;3537,143;1088
data,1162335600000,580;8008;3537,143;1088
data,1162335600000,580;12317;3537,143;1088
data,1162335600000,580;4836;3538,143;1088
data,1162335600000,580;7414;3538,143;1088
data,1162335600000,580;5420;3538,143;1088
data,1162335600000,580;2833;3538,143;1088
data,1162335600000,580;3311;3538,143;1088
data,1162335600000,580;5954;3538,143;1088
data,1162335600000,580;3887;3539,143;1088
data,1162335600000,580;6638;3539,143;1088
data,1162335600000,580;9784;3539,143;1088
data,1162335600000,580;4891;3539,143;1088
data,1162335600000,580;8821;3539,143;1088
data,1162335600000,581;7783;3539,143;1088
data,1162335600000,581;1294;3539,143;1088
data,1162335600000,581;5200;3540,143;1088
data,1162335600000,581;6838;3540,143;1088
data,1162335600000,581;769;3541,143;1088
data,1162335600000,581;3888;3541,143;1088
data,1162335600000,581;7343;3541,143;1088
data,1162335600000,581;245;3541,143;1088
data,1162335600000,581;610;3541,143;1088
data,1162335600000,581;4850;3541,143;1088
data,1162335600000,581;7875;3541,143;1088
data,1162335600000,582;5977;3541,143;1088
data,1162335600000,582;2420;3541,143;1088
data,1162335600000,582;3641;3542,143;1088
data,1162335600000,582;2146;3542,143;1088
data,1162335600000,582;8561;3542,143;1088
data,1162335600000,582;5772;3542,143;1088
data,1162335600000,582;7010;3542,143;1088
data,1162335600000,582;7383;3542,143;1088
data,1162335600000,582;2717;3543,143;1088
data,1162335600000,582;3025;3544,143;1088
data,1162335600000,582;11581;3544,143;1088
data,1162335600000,582;4555;3544,143;1088
data,1162335600000,582;7703;3544,143;1088
data,1162335600000,582;11497;3544,143;1088
data,1162335600000,582;1063;3544,143;1088
data,1162335600000,582;4155;3544,143;1088
data,1162335600000,582;4398;3544,143;1088
data,1162335600000,582;4772;3544,143;1088
data,1162335600000,582;5088;3544,143;1088
data,1162335600000,582;10396;3544,143;1088
data,1162335600000,582;11123;3544,143;1088
data,1162335600000,582;10119;3544,143;1088
data,1162335600000,582;6331;3544,143;1088
data,1162335600000,582;5372;3544,143;1088
data,1162335600000,582;5308;3544,143;1088
data,1162335600000,582;3693;3544,143;1088
data,1162335600000,582;161;3544,143;1088
data,1162335600000,582;12235;3544,143;1088
data,1162335600000,582;6728;3544,143;1088
data,1162335600000,582;8677;3544,143;1088
data,1162335600000,582;9478;3545,143;1088
data,1162335600000,582;6925;3545,143;1088
data,1162335600000,582;10985;3545,143;1088
data,1162335600000,582;869;3545,143;1088
data,1162335600000,582;3797;3546,143;1088
data,1162335600000,582;8363;3546,143;1088
data,1162335600000,582;10878;3546,143;1088
data,1162335600000,582;9753;3547,143;1088
data,1162335600000,582;7618;3548,143;1088
data,1162335600000,582;7262;3548,143;1088
data,1162335600000,582;3873;3548,143;1088
data,1162335600000,582;2297;3548,143;1088
data,1162335600000,582;5820;3548,143;1088
data,1162335600000,582;9522;3548,143;1088
data,1162335600000,582;8107;3548,143;1088
data,1162335600000,582;10102;3548,143;1088
data,1162335600000,582;5476;3548,143;1088
data,1162335600000,582;2398;3548,143;1088
data,1162335600000,582;4233;3548,143;1088
data,1162335600000,582;11210;3548,143;1088
data,1162335600000,582;6410;3548,143;1088
data,1162335600000,582;7591;3548,143;1088
data,1162335600000,582;12257;3548,143;1088
data,1162335600000,582;2307;3549,143;1088
data,1162335600000,582;12006;3549,143;1088
data,1162335600000,582;3541;3549,143;1088
data,1162335600000,582;321;3550,143;1088
data,1162335600000,582;5480;3550,143;1088
data,1162335600000,582;4933;3551,143;1088
data,1162335600000,582;4215;3551,143;1088
data,1162335600000,582;563;3552,143;1088
data,1162335600000,582;6850;3552,143;1088
data,1162335600000,582;2872;3552,143;1088
data,1162335600000,582;3322;3552,143;1088
data,1162335600000,582;6065;3552,143;1088
data,1162335600000,582;1726;3552,143;1088
data,1162335600000,582;10119;3552,143;1088
data,1162335600000,582;3738;3552,143;1088
data,1162335600000,582;6072;3552,143;1088
data,1162335600000,582;50;3552,143;1088
data,1162335600000,582;10714;3553,143;1088
data,1162335600000,582;4729;3554,143;1088
data,1164927600000,583;5669;3554,143;1088
data,1164927600000,583;4290;3554,143;1088
data,1164927600000,583;2597;3554,143;1088
data,1164927600000,583;5088;3554,143;1088
data,1164927600000,583;8223;3554,143;1088
data,1164927600000,583;11613;3554,143;1088
data,1164927600000,583;10978;3554,143;1088
data,1164927600000,583;8670;3555,143;1088
data,1164927600000,583;9382;3555,143;1088
data,1164927600000,583;1819;3556,143;1088
data,1164927600000,583;1881;3556,143;1088
data,1164927600000,583;11446;3556,143;1088
data,1164927600000,583;7320;3557,143;1088
data,1164927600000,583;10772;3557,143;1088
data,1164927600000,583;556;3558,143;1088
data,1164927600000,583;8025;3558,143;1088
data,1164927600000,584;4836;3559,143;1088
data,1164927600000,584;6168;3559,143;1088
data,1164927600000,584;582;3559,143;1088
data,1164927600000,584;1238;3560,143;1088
data,1164927600000,584;3502;3560,143;1088
data,1164927600000,584;9735;3560,143;1088
data,1164927600000,584;5417;3560,143;1088
data,1164927600000,584;4567;3560,143;1088
data,1164927600000,584;6410;3560,143;1088
data,1164927600000,584;12522;3560,143;1088
data,1164927600000,584;7632;3560,143;1088
data,1164927600000,584;11940;3560,143;1088
data,1164927600000,584;4567;3560,143;1088
data,1164927600000,584;1264;3560,143;1088
data,1164927600000,584;6528;3561,143;1088
data,1164927600000,584;5884;3561,143;1088
data,1164927600000,584;12155;3561,143;1088
data,1164927600000,584;9583;3561,143;1088
data,1164927600000,584;11485;3561,143;1088
data,1164927600000,584;6410;3561,143;1088
data,1164927600000,584;9712;3561,143;1088
data,1164927600000,584;10612;3561,143;1088
data,1164927600000,584;8049;3561,143;1088
data,1164927600000,584;2632;3562,143;1088
data,1164927600000,584;2650;3563,143;1088
data,1164927600000,584;8879;3563,143;1088
data,1164927600000,584;12037;3563,143;1088
data,1164927600000,584;140;3563,143;1088
data,1164927600000,584;1215;3563,143;1088
data,1164927600000,584;2416;3563,143;1088
data,1164927600000,584;10328;3563,143;1088
data,1164927600000,584;9784;3563,143;1088
data,1164927600000,584;6245;3563,143;1088
data,1164927600000,585;4439;3563,143;1088
data,1164927600000,585;5351;3563,143;1088
data,1164927600000,585;6531;3563,143;1088
data,1164927600000,585;2782;3563,143;1088
data,1164927600000,585;8699;3564,143;1088
data,1164927600000,585;3745;3564,143;1088
data,1164927600000,585;11630;3565,143;1088
data,1164927600000,585;2697;3565,143;1088
data,1164927600000,585;2414;3565,143;1088
data,1164927600000,585;7647;3565,143;1088
data,1164927600000,585;6146;3565,143;1088
data,1164927600000,585;12460;3565,143;1088
data,1164927600000,585;9028;3565,143;1088
data,1164927600000,585;8333;3565,143;1088
data,1164927600000,585;7781;3565,143;1088
data,1164927600000,585;3944;3565,143;1088
data,1164927600000,585;3919;3565,143;1088
data,1164927600000,585;1090;3566,143;1088
data,1164927600000,585;8733;3566,143;1088
data,1164927600000,586;1203;3567,143;1088
data,1164927600000,586;4117;3568,143;1088
data,1164927600000,586;3888;3568,143;1088
data,1164927600000,586;8199;3568,143;1088
data,1164927600000,586;3574;3568,143;1088
data,1164927600000,586;3183;3568,143;1088
data,1164927600000,586;2441;3569,143;1088
data,1164927600000,586;1014;3569,143;1088
data,1164927600000,586;3779;3570,143;1088
data,1164927600000,586;11479;3570,143;1088
data,1164927600000,586;6604;3570,143;1088
data,1164927600000,586;1840;3571,143;1088
data,1164927600000,586;5738;3571,143;1088
data,1164927600000,586;3350;3572,143;1088
data,1164927600000,586;3373;3572,143;1088
data,1164927600000,586;8050;3572,143;1088
data,1164927600000,586;1658;3573,143;1088
data,1164927600000,586;50;3573,143;1088
data,1164927600000,586;3417;3573,143;1088
data,1164927600000,586;10181;3573,143;1088
data,1164927600000,586;4850;3573,143;1088
data,1164927600000,586;2236;3573,143;1088
data,1164927600000,586;9122;3573,143;1088
data,1164927600000,586;911;3573,143;1088
data,1164927600000,586;10524;3573,143;1088
data,1164927600000,586;4814;3573,143;1088
data,1164927600000,586;9794;3574,143;1088
data,1164927600000,586;4555;3574,143;1088
data,1164927600000,586;5254;3575,143;1088
data,1164927600000,586;1936;3575,143;1088
data,1164927600000,586;2701;3575,143;1088
data,1164927600000,586;3731;3575,143;1088
data,1164927600000,586;7145;3576,143;1088
data,1164927600000,586;6365;3577,143;1088
data,1167606000000,586;9095;3577,143;1088
data,1167606000000,586;11759;3577,143;1088
data,1167606000000,587;8693;3577,143;1088
data,1167606000000,587;2855;3577,143;1088
data,1167606000000,587;10293;3577,143;1088
data,1167606000000,587;10554;3577,143;1088
data,1167606000000,587;3498;3577,143;1088
data,1167606000000,587;4845;3577,143;1088
data,1167606000000,587;1608;3578,143;1088
data,1167606000000,587;38;3578,143;1088
data,1167606000000,587;11123;3578,143;1088
data,1167606000000,587;795;3578,143;1088
data,1167606000000,587;3249;3579,143;1088
data,1167606000000,587;2659;3580,143;1088
data,1167606000000,587;3704;3580,143;1088
data,1167606000000,587;7268;3580,143;1088
data,1167606000000,587;3138;3581,143;1088
data,1167606000000,587;11548;3581,143;1088
data,1167606000000,587;10293;3581,143;1088
data,1167606000000,587;1237;3581,143;1088
data,1167606000000,587;3531;3582,143;1088
data,1167606000000,587;10756;3582,143;1088
data,1167606000000,587;5307;3582,143;1088
data,1167606000000,587;5845;3582,143;1088
data,1167606000000,588;8054;3582,143;1088
data,1167606000000,588;5033;3582,143;1088
data,1167606000000,588;4276;3583,143;1088
data,1167606000000,588;3704;3583,143;1088
data,1167606000000,588;5864;3584,143;1088
data,1167606000000,588;1509;3584,143;1088
data,1167606000000,588;637;3585,143;1088
data,1167606000000,588;3567;3585,143;1088
data,1167606000000,588;2068;3585,143;1088
data,1167606000000,588;4929;3585,143;1088
data,1167606000000,588;7726;3585,143;1088
data,1167606000000,588;11164;3585,143;1088
data,1167606000000,588;11881;3586,143;1088
data,1167606000000,588;11842;3586,143;1088
data,1167606000000,588;10075;3586,143;1088
data,1167606000000,588;5573;3586,143;1088
data,1167606000000,588;9138;3587,143;1088
data,1167606000000,588;12326;3587,143;1088
data,1167606000000,588;1425;3588,143;1088
data,1167606000000,588;4291;3588,143;1088
data,1167606000000,588;12207;3588,143;1088
data,1167606000000,588;5178;3589,143;1088
data,1167606000000,588;10731;3589,143;1088
data,1167606000000,588;9746;3589,143;1088
data,1167606000000,588;8033;3589,143;1088
data,1167606000000,588;11789;3589,143;1088
data,1167606000000,588;702;3589,143;1088
data,1167606000000,588;11259;3590,143;1088
data,1167606000000,588;4268;3591,143;1088
data,1167606000000,588;8907;3592,143;1088
data,1167606000000,588;1881;3592,143;1088
data,1167606000000,588;3989;3592,143;1088
data,1167606000000,588;5689;3592,143;1088
data,1167606000000,588;742;3593,143;1088
data,1167606000000,588;285;3593,143;1088
data,1167606000000,588;5985;3593,143;1088
data,1167606000000,588;10102;3593,143;1088
data,1167606000000,588;4982;3593,143;1088
data,1167606000000,588;5669;3593,143;1088
data,1167606000000,588;10392;3593,143;1088
data,1167606000000,588;11627;3593,143;1088
data,1167606000000,588;7619;3593,143;1088
data,1167606000000,588;4707;3594,143;1088
data,1167606000000,588;5851;3594,143;1088
data,1167606000000,588;10425;3595,143;1088
data,1167606000000,588;5146;3596,143;1088
data,1167606000000,588;9953;3596,143;1088
data,1167606000000,588;10630;3596,143;1088
data,1167606000000,588;11425;3597,143;1088
data,1167606000000,588;5701;3597,143;1088
data,1167606000000,588;5386;3598,143;1088
data,1167606000000,588;43;3598,143;1088
data,1167606000000,588;8456;3599,143;1088
data,1167606000000,589;6901;3599,143;1088
data,1167606000000,589;6571;3599,143;1088
data,1167606000000,589;8017;3600,143;1088
data,1167606000000,589;5427;3601,143;1088
data,1167606000000,589;10848;3601,143;1088
data,1167606000000,589;8422;3601,143;1088
data,1167606000000,589;6856;3601,143;1088
data,1167606000000,589;2107;3601,143;1088
data,1167606000000,589;4363;3601,143;1088
data,1167606000000,589;2063;3601,143;1088
data,1167606000000,589;5969;3601,143;1088
data,1167606000000,589;5738;3601,143;1088
data,1167606000000,589;9991;3601,143;1088
data,1167606000000,589;12417;3602,143;1088
data,1167606000000,589;6604;3602,143;1088
data,1167606000000,589;6092;3602,143;1088
data,1167606000000,589;4555;3602,143;1088
data,1167606000000,589;5286;3602,143;1088
data,1167606000000,589;11553;3602,143;1088
data,1167606000000,589;348;3602,143;1088
data,1167606000000,589;7879;3602,143;1088
data,1167606000000,589;9983;3603,143;1088
data,1167606000000,589;8497;3603,143;1088
data,1167606000000,589;11378;3603,143;1088
data,1167606000000,590;4665;3604,143;1088
data,1167606000000,590;2855;3604,143;1088
data,1167606000000,590;7697;3604,143;1088
data,1167606000000,590;6716;3605,143;1088
data,1167606000000,590;8029;3606,143;1088
data,1167606000000,590;2554;3607,143;1088
data,1167606000000,590;11646;3607,143;1088
data,1167606000000,590;15;3607,143;1088
data,1167606000000,590;6171;3607,143;1088
data,1167606000000,591;6856;3607,143;1088
data,1167606000000,591;6348;3607,143;1088
data,1167606000000,591;2609;3607,143;1088
data,1167606000000,591;5529;3607,143;1088
data,1170284400000,591;12009;3607,143;1088
data,1170284400000,591;4455;3607,143;1088
data,1170284400000,591;8398;3607,143;1088
data,1170284400000,591;8029;3608,143;1088
data,1172703600000,591;5768;3608,143;1088
data,1172703600000,591;11031;3608,143;1088
data,1172703600000,591;7294;3608,143;1088
data,1172703600000,591;2361;3608,143;1088
data,1172703600000,591;9922;3608,143;1088
data,1172703600000,591;9540;3608,143;1088
data,1172703600000,591;4648;3608,143;1088
data,1172703600000,591;10806;3608,143;1088
data,1172703600000,591;251;3608,143;1088
data,1172703600000,591;410;3608,143;1088
data,1175378400000,591;1294;3608,143;1088
data,1175378400000,591;6771;3608,143;1088
data,1175378400000,591;7252;3608,143;1088
data,1175378400000,591;981;3608,143;1088
data,1175378400000,591;1362;3608,143;1088
data,1175378400000,591;4290;3608,143;1088
data,1175378400000,591;3017;3608,143;1088
data,1175378400000,591;8199;3608,143;1088
data,1175378400000,591;8422;3608,143;1088
data,1175378400000,591;3266;3608,143;1088
data,1175378400000,591;1436;3608,143;1088
data,1175378400000,591;914;3608,143;1088
data,1175378400000,591;9871;3608,143;1088
data,1175378400000,591;11891;3608,143;1088
data,1175378400000,591;8841;3608,143;1088
data,1175378400000,591;1637;3608,143;1088
data,1175378400000,591;8497;3608,143;1088
data,1175378400000,591;157;3608,143;1088
data,1177970400000,591;9522;3608,143;1088
data,1177970400000,591;866;3608,143;1088
data,1177970400000,591;458;3608,143;1088
data,1177970400000,591;2971;3608,143;1088
data,1177970400000,592;9382;3608,143;1088
data,1177970400000,592;3620;3608,143;1088
data,1177970400000,592;663;3608,143;1088
data,1177970400000,592;3311;3608,143;1088
data,1177970400000,592;11286;3608,143;1088
data,1177970400000,592;792;3608,143;1088
data,1177970400000,592;10118;3608,143;1088
data,1177970400000,592;12009;3608,143;1088
data,1180648800000,592;10978;3608,143;1088
data,1180648800000,593;3937;3608,143;1088
data,1180648800000,593;8711;3608,143;1088
data,1180648800000,594;3183;3608,143;1088
data,1180648800000,594;9953;3608,143;1088
data,1180648800000,594;10944;3608,143;1088
data,1180648800000,594;2080;3608,143;1088
data,1180648800000,594;2052;3608,143;1088
data,1180648800000,594;3703;3608,143;1088
