New Run at  11/01/2017 01:11:48
, Time, RandomReward; CLUBReward, ClusterID;UserID;CLUBModelUsed,
data,1228086000000,701;5910;5927,1103;1103
data,1228086000000,701;2347;5927,1103;1103
data,1228086000000,701;6512;5928,1103;1103
data,1228086000000,701;5224;5928,1103;1103
data,1228086000000,701;8397;5928,1103;1103
data,1230764400000,702;5609;5928,1103;1103
data,1230764400000,702;12379;5928,1103;1103
data,1230764400000,702;3930;5928,1103;1103
data,1230764400000,702;5134;5929,1103;1103
data,1230764400000,702;2694;5929,1103;1103
data,1230764400000,702;9614;5930,1103;1103
data,1230764400000,703;5566;5930,1103;1103
data,1230764400000,703;5307;5930,1103;1103
data,1233442800000,703;6727;5931,1103;1103
data,1233442800000,703;175;5931,1103;1103
data,1249077600000,703;7937;5931,1103;1103
data,1251756000000,703;393;5932,1103;1103
data,1233442800000,703;11014;5932,1573;1573
data,1233442800000,703;8225;5932,1573;1573
data,1233442800000,703;7312;5932,1573;1573
data,1235862000000,703;8364;5932,1573;1573
data,1235862000000,703;7849;5932,1573;1573
data,1235862000000,703;7872;5932,1573;1573
data,1199142000000,703;334;5932,80;80
data,1199142000000,703;8008;5932,80;80
data,1199142000000,703;7312;5932,80;80
data,1199142000000,703;7847;5932,80;80
data,1199142000000,703;10967;5932,80;80
data,1199142000000,703;4265;5932,80;80
data,1199142000000,703;5242;5932,80;80
data,1199142000000,703;1726;5932,80;80
data,1199142000000,703;6305;5932,80;80
data,1199142000000,703;1368;5932,80;80
data,1199142000000,703;12498;5932,80;80
data,1199142000000,703;8855;5932,80;80
data,1199142000000,703;2695;5932,80;80
data,1199142000000,703;7404;5932,80;80
data,1199142000000,703;10801;5932,80;80
data,1199142000000,703;6614;5932,80;80
data,1199142000000,703;3555;5932,80;80
data,1199142000000,703;9686;5932,80;80
data,1199142000000,703;3633;5932,80;80
data,1199142000000,703;7398;5932,80;80
data,1201820400000,704;140;5932,80;80
data,1201820400000,704;4467;5932,80;80
data,1201820400000,704;2805;5932,80;80
data,1201820400000,705;9;5932,80;80
data,1201820400000,705;9308;5932,80;80
data,1201820400000,705;8032;5932,80;80
data,1201820400000,705;8509;5932,80;80
data,1201820400000,705;2973;5932,80;80
data,1201820400000,705;9723;5932,80;80
data,1201820400000,705;7805;5932,80;80
data,1201820400000,705;8165;5932,80;80
data,1201820400000,705;12174;5932,80;80
data,1201820400000,705;12428;5932,80;80
data,1201820400000,705;8136;5932,80;80
data,1217541600000,705;9972;5932,80;80
data,1233442800000,705;5206;5932,80;80
data,1191189600000,705;3946;5932,227;227
data,1196463600000,705;2304;5932,227;227
data,1209592800000,705;3194;5932,227;227
data,1209592800000,705;12058;5932,227;227
data,1209592800000,705;10638;5932,227;227
data,1209592800000,705;1349;5932,227;227
data,1212271200000,705;860;5932,227;227
data,1212271200000,705;7845;5932,227;227
data,1212271200000,705;2249;5932,227;227
data,1212271200000,705;6444;5932,227;227
data,1212271200000,705;10040;5932,227;227
data,1212271200000,705;5570;5932,227;227
data,1201820400000,705;12514;5932,343;343
data,1201820400000,705;4159;5932,343;343
data,1201820400000,705;10885;5932,343;343
data,1201820400000,705;5290;5932,343;343
data,1201820400000,705;694;5932,343;343
data,1201820400000,705;2864;5932,343;343
data,1201820400000,705;6491;5932,343;343
data,1201820400000,706;5954;5932,343;343
data,1201820400000,706;6331;5932,343;343
data,1201820400000,706;5609;5932,343;343
data,1201820400000,706;4579;5932,343;343
data,1201820400000,706;1158;5932,343;343
data,1201820400000,706;12083;5932,343;343
data,1201820400000,706;231;5932,343;343
data,1201820400000,706;11653;5932,343;343
data,1201820400000,706;10585;5932,343;343
data,1201820400000,706;7155;5932,343;343
data,1201820400000,707;8887;5932,343;343
data,1201820400000,707;5704;5932,343;343
data,1201820400000,707;1424;5932,343;343
data,1201820400000,707;8473;5932,343;343
data,1201820400000,707;12211;5932,343;343
data,1201820400000,707;1992;5932,343;343
data,1201820400000,707;2468;5932,343;343
data,1204326000000,707;5459;5932,343;343
data,1204326000000,707;5983;5932,343;343
data,1204326000000,707;4786;5932,343;343
data,1204326000000,707;2969;5932,343;343
data,1204326000000,708;5724;5932,343;343
data,1204326000000,708;880;5932,343;343
data,1204326000000,708;5601;5932,343;343
data,1204326000000,708;4521;5932,343;343
data,1204326000000,708;7624;5932,343;343
data,1204326000000,708;2104;5932,343;343
data,1204326000000,708;2386;5932,343;343
data,1204326000000,708;1287;5933,343;343
data,1204326000000,708;8329;5933,343;343
data,1204326000000,708;4806;5933,343;343
data,1204326000000,708;8320;5933,343;343
data,1204326000000,708;11221;5933,343;343
data,1204326000000,708;11008;5933,343;343
data,1204326000000,708;368;5934,343;343
data,1204326000000,708;1858;5934,343;343
data,1204326000000,708;9474;5934,343;343
data,1204326000000,708;2613;5934,343;343
data,1204326000000,708;10423;5935,343;343
data,1204326000000,708;421;5935,343;343
data,1204326000000,708;7669;5936,343;343
data,1204326000000,708;8960;5936,343;343
data,1204326000000,708;277;5936,343;343
data,1204326000000,709;10435;5936,343;343
data,1204326000000,710;63;5936,343;343
data,1204326000000,711;9717;5936,343;343
data,1204326000000,711;7086;5936,343;343
data,1204326000000,711;9045;5937,343;343
data,1204326000000,711;11139;5938,343;343
data,1204326000000,711;6313;5938,343;343
data,1204326000000,711;192;5938,343;343
data,1204326000000,711;5787;5938,343;343
data,1204326000000,711;7037;5938,343;343
data,1204326000000,711;9281;5938,343;343
data,1204326000000,711;540;5938,343;343
data,1204326000000,711;7893;5939,343;343
data,1204326000000,711;11000;5940,343;343
data,1207000800000,711;7565;5940,343;343
data,1207000800000,711;8777;5940,343;343
data,1207000800000,711;6726;5940,343;343
data,1207000800000,711;3112;5940,343;343
data,1207000800000,711;9726;5940,343;343
data,1207000800000,711;5438;5940,343;343
data,1207000800000,711;7325;5941,343;343
data,1207000800000,711;12271;5941,343;343
data,1207000800000,711;8500;5941,343;343
data,1207000800000,711;4664;5941,343;343
data,1207000800000,711;8631;5942,343;343
data,1207000800000,711;3613;5942,343;343
data,1207000800000,711;5520;5943,343;343
data,1207000800000,711;4726;5943,343;343
data,1207000800000,711;8772;5943,343;343
data,1207000800000,711;6621;5943,343;343
data,1207000800000,711;6925;5944,343;343
data,1207000800000,711;11872;5944,343;343
data,1207000800000,711;2953;5944,343;343
data,1207000800000,711;5071;5945,343;343
data,1207000800000,711;1384;5945,343;343
data,1207000800000,711;7273;5945,343;343
data,1207000800000,712;2692;5946,343;343
data,1207000800000,712;3339;5946,343;343
data,1207000800000,712;7189;5947,343;343
data,1207000800000,712;4476;5948,343;343
data,1207000800000,712;3922;5948,343;343
data,1207000800000,712;9865;5949,343;343
data,1209592800000,712;9459;5950,343;343
data,1209592800000,712;8626;5951,343;343
data,1209592800000,712;330;5952,343;343
data,1209592800000,712;3330;5952,343;343
data,1209592800000,712;10727;5953,343;343
data,1209592800000,712;10829;5953,343;343
data,1209592800000,712;4273;5953,343;343
data,1209592800000,712;5459;5953,343;343
data,1209592800000,712;5093;5953,343;343
data,1209592800000,712;6100;5954,343;343
data,1209592800000,712;2713;5954,343;343
data,1209592800000,712;1097;5954,343;343
data,1209592800000,712;9406;5954,343;343
data,1209592800000,712;11702;5954,343;343
data,1209592800000,712;3077;5954,343;343
data,1209592800000,712;9748;5955,343;343
data,1209592800000,712;11885;5956,343;343
data,1209592800000,712;1586;5956,343;343
data,1209592800000,712;10587;5956,343;343
data,1209592800000,712;6136;5956,343;343
data,1209592800000,712;805;5956,343;343
data,1209592800000,712;2808;5956,343;343
data,1209592800000,712;3918;5956,343;343
data,1209592800000,712;9747;5956,343;343
data,1209592800000,712;3101;5956,343;343
data,1212271200000,712;8662;5957,343;343
data,1212271200000,712;8566;5957,343;343
data,1212271200000,712;9178;5957,343;343
data,1212271200000,712;7086;5957,343;343
data,1212271200000,712;4796;5957,343;343
data,1212271200000,712;11378;5957,343;343
data,1212271200000,712;10672;5958,343;343
data,1212271200000,712;592;5959,343;343
data,1212271200000,712;8708;5959,343;343
data,1212271200000,712;1840;5960,343;343
data,1212271200000,712;2658;5961,343;343
data,1212271200000,712;11697;5962,343;343
data,1212271200000,712;1481;5962,343;343
data,1212271200000,713;6581;5962,343;343
data,1212271200000,713;1334;5962,343;343
data,1212271200000,713;5794;5962,343;343
data,1212271200000,713;5559;5962,343;343
data,1212271200000,713;2123;5962,343;343
data,1212271200000,713;10439;5963,343;343
data,1212271200000,713;7689;5964,343;343
data,1212271200000,713;4299;5964,343;343
data,1212271200000,713;8722;5964,343;343
data,1212271200000,713;3900;5965,343;343
data,1212271200000,713;11841;5966,343;343
data,1212271200000,713;6058;5967,343;343
data,1212271200000,713;2151;5967,343;343
data,1212271200000,713;8772;5967,343;343
data,1212271200000,713;6676;5967,343;343
data,1214863200000,713;6666;5967,343;343
data,1214863200000,713;3834;5967,343;343
data,1214863200000,713;7699;5967,343;343
data,1214863200000,713;7841;5968,343;343
data,1214863200000,713;4452;5968,343;343
data,1214863200000,713;2824;5968,343;343
data,1214863200000,713;7075;5968,343;343
data,1214863200000,713;4099;5968,343;343
data,1214863200000,713;3978;5969,343;343
data,1214863200000,713;4308;5969,343;343
data,1214863200000,713;1320;5970,343;343
data,1214863200000,713;2108;5970,343;343
data,1214863200000,713;12440;5970,343;343
data,1214863200000,713;11871;5970,343;343
data,1214863200000,713;5832;5971,343;343
data,1214863200000,713;4375;5972,343;343
data,1214863200000,713;6571;5972,343;343
data,1214863200000,713;12372;5972,343;343
data,1214863200000,713;5969;5973,343;343
data,1214863200000,713;11256;5973,343;343
data,1214863200000,713;7687;5973,343;343
data,1214863200000,714;196;5973,343;343
data,1214863200000,714;5201;5973,343;343
data,1214863200000,714;10387;5973,343;343
data,1214863200000,714;3614;5973,343;343
data,1214863200000,714;7908;5973,343;343
data,1214863200000,714;377;5973,343;343
data,1214863200000,714;11743;5973,343;343
data,1214863200000,714;3529;5974,343;343
data,1214863200000,714;2051;5975,343;343
data,1217541600000,714;8157;5975,343;343
data,1217541600000,714;9018;5975,343;343
data,1217541600000,714;8708;5975,343;343
data,1217541600000,714;10450;5975,343;343
data,1217541600000,714;4884;5975,343;343
data,1217541600000,714;5147;5975,343;343
data,1217541600000,714;5458;5975,343;343
data,1217541600000,715;11106;5975,343;343
data,1217541600000,715;5911;5976,343;343
data,1217541600000,715;3738;5976,343;343
data,1217541600000,715;2180;5976,343;343
data,1217541600000,715;8320;5976,343;343
data,1217541600000,715;1477;5976,343;343
data,1217541600000,715;805;5976,343;343
data,1217541600000,715;9610;5976,343;343
data,1217541600000,715;5911;5977,343;343
data,1217541600000,715;559;5978,343;343
data,1217541600000,715;10336;5978,343;343
data,1217541600000,715;7031;5978,343;343
data,1217541600000,715;1800;5979,343;343
data,1217541600000,715;4733;5979,343;343
data,1217541600000,715;4265;5980,343;343
data,1217541600000,715;12113;5980,343;343
data,1217541600000,715;3937;5980,343;343
data,1217541600000,716;9350;5980,343;343
data,1217541600000,716;12274;5980,343;343
data,1220220000000,716;5701;5981,343;343
data,1220220000000,716;1354;5981,343;343
data,1220220000000,716;2026;5982,343;343
data,1220220000000,716;6423;5982,343;343
data,1220220000000,716;3631;5982,343;343
data,1220220000000,716;6992;5982,343;343
data,1220220000000,716;5701;5983,343;343
data,1220220000000,716;3112;5983,343;343
data,1222812000000,716;9865;5984,343;343
data,1225494000000,716;12238;5985,343;343
data,1225494000000,716;2759;5985,343;343
data,1225494000000,716;1712;5986,343;343
data,1225494000000,716;5567;5987,343;343
data,1225494000000,716;753;5988,343;343
data,1225494000000,716;1712;5989,343;343
data,1225494000000,716;7861;5989,343;343
data,1225494000000,716;5372;5989,343;343
data,1225494000000,716;7633;5989,343;343
data,1228086000000,716;7617;5989,343;343
data,1228086000000,717;5660;5989,343;343
data,1228086000000,717;5146;5990,343;343
data,1235862000000,717;1715;5990,343;343
data,1235862000000,718;4223;5990,343;343
data,1238536800000,718;7961;5991,343;343
data,1238536800000,718;11839;5991,343;343
data,1238536800000,718;11730;5991,343;343
data,1238536800000,718;3199;5992,343;343
data,1246399200000,718;8715;5992,343;343
data,1246399200000,718;12271;5992,343;343
data,1246399200000,718;2934;5992,343;343
data,1254348000000,718;8556;5992,343;343
data,1257030000000,718;250;5992,343;343
data,1257030000000,718;11302;5992,343;343
data,1257030000000,718;8543;5993,343;343
data,1259622000000,718;8612;5993,343;343
data,1264978800000,718;8207;5993,343;343
data,1264978800000,718;3140;5993,343;343
data,1264978800000,718;8692;5994,343;343
data,1264978800000,718;1013;5994,343;343
data,1267398000000,718;8196;5995,343;343
data,1267398000000,718;1790;5995,343;343
data,1267398000000,718;11536;5995,343;343
data,1267398000000,718;4609;5996,343;343
data,1267398000000,718;2799;5997,343;343
data,1267398000000,718;3250;5998,343;343
data,1267398000000,718;4903;5998,343;343
data,1267398000000,718;10437;5999,343;343
data,1267398000000,718;6263;5999,343;343
data,1270072800000,718;10271;6000,343;343
data,1270072800000,718;5280;6000,343;343
data,1270072800000,718;1332;6000,343;343
data,1270072800000,719;4099;6000,343;343
data,1270072800000,719;6341;6000,343;343
data,1270072800000,719;9085;6001,343;343
data,1272664800000,719;8113;6001,343;343
data,1272664800000,719;3434;6001,343;343
data,1272664800000,719;5480;6001,343;343
data,1283292000000,720;8231;6001,343;343
data,1285884000000,720;2389;6001,343;343
data,1285884000000,720;10713;6001,343;343
data,1288566000000,720;5999;6001,343;343
data,1288566000000,720;8737;6001,343;343
data,1288566000000,720;10725;6001,343;343
data,1288566000000,720;6537;6001,343;343
data,1288566000000,720;4481;6001,343;343
data,1288566000000,720;4308;6001,343;343
data,1288566000000,720;5851;6002,343;343
data,1288566000000,720;4711;6002,343;343
data,1288566000000,720;1667;6002,343;343
data,1291158000000,720;5146;6003,343;343
data,1291158000000,720;6421;6003,343;343
data,1291158000000,720;2721;6003,343;343
data,1291158000000,720;3042;6004,343;343
data,1291158000000,720;4941;6004,343;343
data,1291158000000,720;6544;6004,343;343
data,1291158000000,720;1345;6005,343;343
data,1291158000000,720;9066;6005,343;343
data,1291158000000,721;3531;6005,343;343
data,1291158000000,721;6925;6006,343;343
data,1291158000000,721;5786;6007,343;343
data,1291158000000,721;2084;6007,343;343
data,1291158000000,721;12006;6008,343;343
data,1291158000000,721;7163;6009,343;343
data,1296514800000,721;1054;6010,343;343
data,1296514800000,721;2620;6010,343;343
data,1296514800000,721;8591;6010,343;343
data,1296514800000,721;3101;6010,343;343
data,1296514800000,721;6725;6011,343;343
data,1296514800000,721;4720;6011,343;343
data,1296514800000,721;12008;6011,343;343
data,1296514800000,721;6834;6012,343;343
data,1296514800000,721;2;6013,343;343
data,1296514800000,721;5179;6014,343;343
data,1296514800000,722;5520;6015,343;343
data,1296514800000,722;5977;6015,343;343
data,1296514800000,722;612;6015,343;343
data,1296514800000,722;723;6015,343;343
data,1296514800000,723;6078;6015,343;343
data,1296514800000,723;1102;6015,343;343
data,1296514800000,723;7011;6015,343;343
data,1296514800000,723;5433;6015,343;343
data,1298934000000,723;4399;6015,343;343
data,1298934000000,723;4785;6015,343;343
data,1298934000000,723;8329;6015,343;343
data,1298934000000,723;11256;6015,343;343
data,1298934000000,723;351;6015,343;343
data,1298934000000,723;1819;6015,343;343
data,1298934000000,723;10539;6016,343;343
data,1298934000000,723;3560;6016,343;343
data,1298934000000,723;7744;6017,343;343
data,1298934000000,723;1842;6017,343;343
data,1298934000000,723;3511;6018,343;343
data,1298934000000,723;11093;6018,343;343
data,1298934000000,723;342;6018,343;343
data,1298934000000,723;9991;6018,343;343
data,1298934000000,723;8626;6019,343;343
data,1298934000000,723;11113;6019,343;343
data,1298934000000,723;7664;6019,343;343
data,1298934000000,723;11010;6019,343;343
data,1298934000000,723;4155;6020,343;343
data,1298934000000,723;1608;6021,343;343
data,1298934000000,723;11194;6021,343;343
data,1298934000000,723;2347;6021,343;343
data,1298934000000,723;9468;6021,343;343
data,1298934000000,723;3250;6022,343;343
data,1298934000000,723;7950;6022,343;343
data,1298934000000,723;1577;6022,343;343
data,1298934000000,723;1658;6023,343;343
data,1298934000000,723;6850;6023,343;343
data,1298934000000,723;781;6023,343;343
data,1298934000000,723;6770;6023,343;343
data,1298934000000,723;878;6023,343;343
data,1298934000000,723;9865;6024,343;343
data,1298934000000,723;10209;6024,343;343
data,1298934000000,723;11761;6024,343;343
data,1298934000000,723;9495;6024,343;343
data,1298934000000,723;10164;6024,343;343
data,1298934000000,723;3258;6024,343;343
data,1298934000000,723;2910;6025,343;343
data,1298934000000,723;5447;6025,343;343
data,1298934000000,723;9953;6026,343;343
data,1298934000000,723;7760;6026,343;343
data,1298934000000,723;248;6026,343;343
data,1298934000000,723;5398;6026,343;343
data,1298934000000,723;9681;6026,343;343
data,1304600744456,723;3631;6026,343;343
data,1304600745173,723;12351;6027,343;343
data,1304600747836,723;10985;6027,343;343
data,1304600749672,723;2721;6027,343;343
data,1304600750305,723;9582;6027,343;343
data,1304600753335,723;11324;6027,343;343
data,1304600753212,723;1333;6027,343;343
data,1304600753227,723;606;6027,343;343
data,1304600754340,723;5892;6027,343;343
data,1304600755877,723;4452;6027,343;343
data,1304600756169,723;5201;6027,343;343
data,1304600756182,723;3838;6027,343;343
data,1304600759748,723;8258;6027,343;343
data,1304600762978,723;6992;6027,343;343
data,1304600764832,723;9031;6027,343;343
data,1304600770052,723;8737;6027,343;343
data,1304600775404,723;10119;6027,343;343
data,1304600775380,723;2743;6027,343;343
data,1304600776512,723;11050;6027,343;343
data,1304600776531,723;2129;6027,343;343
data,1304600780682,723;4849;6027,343;343
data,1304600780910,723;11470;6027,343;343
data,1304600781077,723;2290;6027,343;343
data,1304600781090,723;3738;6027,343;343
data,1304600786435,723;9921;6027,343;343
data,1304600791408,723;1642;6027,343;343
data,1304600791422,723;6840;6027,343;343
data,1304600793345,723;3420;6027,343;343
data,1304600793273,723;2620;6027,343;343
data,1304600793098,723;7247;6027,343;343
data,1304600794971,723;10164;6027,343;343
data,1304600795529,723;8497;6027,343;343
data,1304600795038,723;6174;6027,343;343
data,1304600795279,723;5280;6027,343;343
data,1304600800596,724;4011;6027,343;343
data,1304600800530,724;2144;6027,343;343
data,1304600800288,724;10409;6028,343;343
data,1304600800242,724;7078;6028,343;343
data,1222812000000,724;10046;6028,415;415
data,1246399200000,724;4313;6028,415;415
data,1249077600000,724;4244;6028,415;415
data,1249077600000,724;9368;6028,415;415
data,1249077600000,724;11497;6028,415;415
data,1193871600000,724;5496;6028,614;614
data,1238536800000,724;10233;6028,614;614
data,1238536800000,724;1082;6028,614;614
data,1241128800000,724;9389;6028,614;614
data,1241128800000,724;3610;6028,614;614
data,1241128800000,724;11469;6028,614;614
data,1243807200000,724;8569;6028,614;614
data,1243807200000,724;7864;6028,614;614
data,1243807200000,724;8772;6028,614;614
data,1246399200000,724;8641;6028,614;614
data,1246399200000,724;2973;6028,614;614
data,1246399200000,724;3350;6028,614;614
data,1246399200000,724;9308;6028,614;614
data,1246399200000,724;6492;6028,614;614
data,1249077600000,724;9384;6028,614;614
data,1249077600000,724;6576;6028,614;614
data,1251756000000,724;9830;6028,614;614
data,1251756000000,724;11417;6028,614;614
data,1280613600000,724;2695;6028,614;614
data,1280613600000,724;11123;6028,614;614
data,1283292000000,724;4398;6028,614;614
data,1172703600000,724;7624;6028,909;909
data,1172703600000,724;8266;6028,909;909
data,1177970400000,724;4167;6029,909;909
data,1177970400000,724;8919;6029,909;909
data,1180648800000,724;8509;6029,909;909
data,1183240800000,724;11692;6029,909;909
data,1228086000000,724;7520;6029,1256;1256
data,1230764400000,725;10186;6029,1256;1256
data,1230764400000,725;8967;6029,1256;1256
data,1230764400000,725;10234;6029,1256;1256
data,1233442800000,725;10544;6029,1256;1256
data,1238536800000,725;2017;6029,1256;1256
data,1243807200000,725;10300;6029,1256;1256
data,1291158000000,725;5856;6029,1320;1320
data,1241128800000,725;3577;6029,1471;1471
data,1241128800000,725;11954;6029,1471;1471
data,1241128800000,725;4141;6029,1471;1471
data,1241128800000,725;783;6029,1471;1471
data,1241128800000,725;7712;6029,1471;1471
data,1241128800000,725;7379;6029,1471;1471
data,1241128800000,725;870;6029,1471;1471
data,1241128800000,725;1717;6029,1471;1471
data,1241128800000,725;8295;6029,1471;1471
data,1241128800000,725;1964;6029,1471;1471
data,1241128800000,725;1818;6030,1471;1471
data,1241128800000,725;10755;6030,1471;1471
data,1241128800000,725;9291;6030,1471;1471
data,1243807200000,725;8008;6030,1471;1471
data,1243807200000,725;10584;6030,1471;1471
data,1243807200000,725;3417;6030,1471;1471
data,1243807200000,725;1526;6030,1471;1471
data,1243807200000,725;7350;6030,1471;1471
data,1243807200000,725;4010;6031,1471;1471
data,1243807200000,725;7927;6031,1471;1471
data,1243807200000,725;11295;6031,1471;1471
data,1243807200000,725;9939;6031,1471;1471
data,1243807200000,725;11235;6031,1471;1471
data,1243807200000,725;6426;6031,1471;1471
data,1243807200000,725;5867;6031,1471;1471
data,1243807200000,725;6151;6031,1471;1471
data,1243807200000,725;10165;6031,1471;1471
data,1243807200000,725;12178;6031,1471;1471
data,1243807200000,725;4023;6031,1471;1471
data,1243807200000,726;2856;6031,1471;1471
data,1243807200000,726;10552;6031,1471;1471
data,1243807200000,726;6100;6031,1471;1471
data,1243807200000,726;8292;6031,1471;1471
data,1243807200000,726;5348;6031,1471;1471
data,1243807200000,726;11729;6031,1471;1471
data,1243807200000,726;9750;6031,1471;1471
data,1243807200000,726;1354;6031,1471;1471
data,1243807200000,726;3353;6031,1471;1471
data,1243807200000,726;3985;6031,1471;1471
data,1243807200000,726;4392;6032,1471;1471
data,1243807200000,726;4756;6032,1471;1471
data,1243807200000,726;6777;6032,1471;1471
data,1243807200000,726;5344;6032,1471;1471
data,1246399200000,726;4528;6032,1471;1471
data,1249077600000,726;10069;6032,1471;1471
data,1249077600000,726;3952;6032,1471;1471
data,1249077600000,726;4903;6032,1471;1471
data,1249077600000,726;6865;6032,1471;1471
data,1220220000000,726;10419;6032,1507;1507
data,1220220000000,726;2099;6032,1507;1507
data,1220220000000,727;11653;6032,1507;1507
data,1220220000000,727;11324;6032,1507;1507
data,1220220000000,727;5899;6032,1507;1507
data,1220220000000,728;648;6032,1507;1507
data,1220220000000,728;7545;6032,1507;1507
data,1220220000000,728;8190;6032,1507;1507
data,1220220000000,728;7341;6032,1507;1507
data,1220220000000,728;2804;6032,1507;1507
data,1220220000000,728;4595;6032,1507;1507
data,1220220000000,728;293;6032,1507;1507
data,1220220000000,728;1424;6033,1507;1507
data,1220220000000,728;6728;6033,1507;1507
data,1220220000000,728;5356;6034,1507;1507
data,1220220000000,728;9148;6034,1507;1507
data,1220220000000,728;4574;6034,1507;1507
data,1220220000000,728;5552;6034,1507;1507
data,1220220000000,729;5247;6034,1507;1507
data,1220220000000,729;8708;6034,1507;1507
data,1220220000000,729;2523;6034,1507;1507
data,1220220000000,729;964;6035,1507;1507
data,1220220000000,729;10428;6035,1507;1507
data,1220220000000,729;4301;6035,1507;1507
data,1220220000000,729;8199;6035,1507;1507
data,1220220000000,729;2104;6035,1507;1507
data,1220220000000,729;11292;6035,1507;1507
data,1220220000000,729;17;6035,1507;1507
data,1220220000000,729;3165;6036,1507;1507
data,1220220000000,729;6125;6036,1507;1507
data,1220220000000,729;7955;6037,1507;1507
data,1220220000000,729;2091;6037,1507;1507
data,1220220000000,729;1035;6037,1507;1507
data,1220220000000,730;1926;6037,1507;1507
data,1228086000000,730;11444;6037,1507;1507
data,1228086000000,730;7819;6037,1507;1507
data,1228086000000,730;8483;6037,1507;1507
data,1228086000000,730;7579;6038,1507;1507
data,1230764400000,730;9333;6038,1507;1507
data,1230764400000,730;4299;6038,1507;1507
data,1230764400000,730;11384;6038,1507;1507
data,1230764400000,730;3449;6038,1507;1507
data,1230764400000,730;964;6039,1507;1507
data,1230764400000,730;6896;6039,1507;1507
data,1230764400000,730;2859;6039,1507;1507
data,1230764400000,730;2451;6039,1507;1507
data,1230764400000,730;7339;6039,1507;1507
data,1230764400000,730;10752;6039,1507;1507
data,1230764400000,730;8362;6039,1507;1507
data,1230764400000,730;4420;6039,1507;1507
data,1230764400000,731;7432;6039,1507;1507
data,1230764400000,731;6135;6039,1507;1507
data,1230764400000,731;10397;6040,1507;1507
data,1230764400000,731;232;6040,1507;1507
data,1230764400000,731;6145;6040,1507;1507
data,1230764400000,731;7801;6040,1507;1507
data,1230764400000,731;10114;6040,1507;1507
data,1230764400000,731;2309;6040,1507;1507
data,1230764400000,731;9753;6040,1507;1507
data,1230764400000,731;8777;6040,1507;1507
data,1230764400000,731;4029;6040,1507;1507
data,1230764400000,732;1354;6040,1507;1507
data,1230764400000,732;11871;6040,1507;1507
data,1230764400000,732;10524;6040,1507;1507
data,1230764400000,732;3110;6040,1507;1507
data,1233442800000,732;10232;6040,1507;1507
data,1233442800000,732;12479;6040,1507;1507
data,1233442800000,732;10703;6040,1507;1507
data,1233442800000,732;7675;6040,1507;1507
data,1233442800000,732;8259;6040,1507;1507
data,1233442800000,732;6629;6040,1507;1507
data,1233442800000,732;6628;6040,1507;1507
data,1233442800000,732;9448;6040,1507;1507
data,1233442800000,732;2459;6040,1507;1507
data,1233442800000,732;328;6040,1507;1507
data,1233442800000,732;808;6040,1507;1507
data,1233442800000,732;8576;6041,1507;1507
data,1233442800000,732;11664;6041,1507;1507
data,1233442800000,732;10584;6041,1507;1507
data,1233442800000,732;12368;6041,1507;1507
data,1233442800000,732;11949;6041,1507;1507
data,1233442800000,732;8770;6041,1507;1507
data,1233442800000,732;6062;6041,1507;1507
data,1233442800000,732;1832;6041,1507;1507
data,1235862000000,732;2578;6041,1507;1507
data,1235862000000,732;3973;6041,1507;1507
data,1235862000000,733;7362;6041,1507;1507
data,1235862000000,733;474;6041,1507;1507
data,1235862000000,733;12218;6042,1507;1507
data,1235862000000,733;10588;6042,1507;1507
data,1235862000000,733;556;6042,1507;1507
data,1235862000000,733;8385;6043,1507;1507
data,1235862000000,734;9649;6043,1507;1507
data,1238536800000,734;8571;6043,1507;1507
data,1238536800000,734;4307;6044,1507;1507
data,1238536800000,734;2249;6044,1507;1507
data,1238536800000,734;7166;6044,1507;1507
data,1238536800000,734;6390;6044,1507;1507
data,1238536800000,734;5166;6044,1507;1507
data,1238536800000,734;12177;6044,1507;1507
data,1249077600000,734;7057;6044,1507;1507
data,1259622000000,734;6493;6044,1507;1507
data,1259622000000,734;6621;6044,1507;1507
data,1264978800000,734;3978;6044,1507;1507
data,1270072800000,734;266;6044,1507;1507
data,1270072800000,734;5832;6044,1507;1507
data,1275343200000,734;776;6044,1507;1507
data,1283292000000,734;4497;6044,1507;1507
data,1283292000000,734;9319;6045,1507;1507
data,1285884000000,734;4244;6045,1507;1507
data,1288566000000,734;1382;6045,1507;1507
data,1288566000000,734;598;6045,1507;1507
data,1291158000000,734;11711;6046,1507;1507
data,1293836400000,734;3696;6046,1507;1507
data,1296514800000,734;7719;6046,1507;1507
data,1304672697175,734;11379;6046,1507;1507
data,1304672718235,734;12218;6047,1507;1507
data,1201820400000,734;6972;6047,1517;1517
data,1209592800000,734;4937;6047,1517;1517
data,1209592800000,734;10817;6047,1517;1517
data,1264978800000,734;11202;6047,1517;1517
data,1159653600000,734;1818;6048,1582;1582
data,1162335600000,734;6347;6049,1582;1582
data,1162335600000,734;7837;6049,1582;1582
data,1162335600000,734;4582;6049,1582;1582
data,1167606000000,734;4419;6050,1582;1582
data,1172703600000,734;4838;6050,1582;1582
data,1177970400000,734;8576;6050,1582;1582
data,1177970400000,734;3299;6050,1582;1582
data,1185919200000,734;9686;6050,1582;1582
data,1185919200000,734;5483;6050,1582;1582
data,1185919200000,735;8894;6050,1582;1582
data,1185919200000,735;7379;6050,1582;1582
data,1185919200000,735;6992;6050,1582;1582
data,1185919200000,736;10588;6050,1582;1582
