New Run at  08/03/2017 21:33:53
, Time, RandomReward; Master_UniformLCBReward; 
data,1270072800000,717;10017;6317
data,1270072800000,717;4099;6317
data,1270072800000,717;6341;6317
data,1270072800000,717;9085;6318
data,1272664800000,717;10427;6318
data,1272664800000,717;3434;6318
data,1272664800000,717;5903;6318
data,1283292000000,717;9406;6318
data,1285884000000,717;2108;6318
data,1285884000000,717;10713;6318
data,1288566000000,717;10547;6319
data,1288566000000,717;8737;6319
data,1288566000000,717;10725;6319
data,1288566000000,717;6537;6319
data,1288566000000,717;4481;6319
data,1288566000000,717;4308;6319
data,1288566000000,717;491;6319
data,1288566000000,717;4711;6319
data,1288566000000,717;827;6319
data,1291158000000,717;1547;6319
data,1291158000000,717;6421;6319
data,1291158000000,717;2721;6319
data,1291158000000,717;3042;6320
data,1291158000000,717;394;6321
data,1291158000000,717;1953;6321
data,1291158000000,717;12081;6321
data,1291158000000,717;9066;6321
data,1291158000000,717;1781;6321
data,1291158000000,717;6925;6322
data,1291158000000,717;5786;6323
data,1291158000000,717;7089;6323
data,1291158000000,717;12006;6324
data,1291158000000,717;7163;6325
data,1296514800000,717;1054;6326
data,1296514800000,717;2620;6326
data,1296514800000,717;11007;6326
data,1296514800000,717;7164;6327
data,1296514800000,717;6725;6328
data,1296514800000,717;854;6329
data,1296514800000,717;12238;6330
data,1296514800000,717;6834;6331
data,1296514800000,717;5596;6331
data,1296514800000,717;5179;6332
data,1296514800000,717;359;6332
data,1296514800000,717;1267;6332
data,1296514800000,717;612;6332
data,1296514800000,717;8915;6332
data,1296514800000,717;1009;6333
data,1296514800000,717;1102;6333
data,1296514800000,717;7664;6333
data,1296514800000,717;867;6334
data,1298934000000,717;4399;6334
data,1298934000000,717;4785;6334
data,1298934000000,717;10254;6334
data,1298934000000,717;11256;6334
data,1298934000000,717;351;6334
data,1298934000000,717;2489;6334
data,1298934000000,717;10539;6335
data,1298934000000,717;3560;6335
data,1298934000000,717;7927;6335
data,1298934000000,717;8301;6335
data,1298934000000,717;1627;6335
data,1298934000000,717;8060;6335
data,1298934000000,717;342;6335
data,1298934000000,717;6711;6335
data,1298934000000,717;8626;6336
data,1298934000000,717;11113;6336
data,1298934000000,717;7664;6336
data,1298934000000,717;9978;6336
data,1298934000000,718;4155;6337
data,1298934000000,718;1608;6338
data,1298934000000,718;10726;6338
data,1298934000000,718;2347;6338
data,1298934000000,718;9468;6338
data,1298934000000,718;12120;6338
data,1298934000000,718;3030;6339
data,1298934000000,718;1577;6339
data,1298934000000,719;1658;6340
data,1298934000000,719;6850;6340
data,1298934000000,719;2249;6341
data,1298934000000,719;10107;6341
data,1298934000000,720;11898;6341
data,1298934000000,721;9865;6342
data,1298934000000,721;5633;6342
data,1298934000000,721;11761;6342
data,1298934000000,721;2454;6343
data,1298934000000,721;8822;6344
data,1298934000000,721;3258;6344
data,1298934000000,721;2910;6345
data,1298934000000,721;5447;6345
data,1298934000000,721;9953;6346
data,1298934000000,721;7760;6346
data,1298934000000,721;248;6346
data,1298934000000,721;11299;6346
data,1298934000000,721;9681;6346
data,1304600744456,721;10202;6346
data,1304600745173,721;12351;6347
data,1304600747836,721;4225;6347
data,1304600749672,721;5025;6347
data,1304600750305,721;9582;6347
data,1304600753335,722;11324;6347
data,1304600753212,722;1333;6347
data,1304600753227,722;11521;6347
data,1304600754340,722;140;6347
data,1304600755877,722;4452;6347
data,1304600756169,722;5201;6347
data,1304600756182,722;273;6348
data,1304600759748,722;8258;6348
data,1304600762978,722;4579;6348
data,1304600764832,722;2949;6349
data,1304600770052,722;8737;6349
data,1304600775404,722;10119;6349
data,1304600775380,723;2743;6349
data,1304600776512,723;11050;6349
data,1304600776531,723;2129;6349
data,1304600780682,723;4849;6349
data,1304600780910,723;11926;6350
data,1304600781077,723;3716;6350
data,1304600781090,723;273;6351
data,1304600786435,723;9661;6351
data,1304600791408,723;1649;6351
data,1304600791422,723;6840;6351
data,1304600793345,723;3420;6351
data,1304600793273,723;6154;6351
data,1304600793098,723;161;6352
data,1304600794971,723;2949;6353
data,1304600795529,723;4874;6354
data,1304600795038,724;11498;6354
data,1304600795279,724;3079;6354
data,1304600800596,724;2817;6354
data,1304600800530,724;11926;6355
data,1304600800288,724;10409;6356
data,1304600800242,724;200;6357
data,1222812000000,724;6925;6358
data,1246399200000,725;7715;6358
data,1249077600000,725;894;6358
data,1249077600000,725;3872;6358
data,1249077600000,725;10713;6358
data,1193871600000,725;8678;6358
data,1238536800000,725;10233;6358
data,1238536800000,725;7189;6358
data,1241128800000,725;471;6358
data,1241128800000,725;6947;6358
data,1241128800000,725;9928;6358
data,1243807200000,725;8569;6358
data,1243807200000,725;9046;6358
data,1243807200000,725;4181;6358
data,1246399200000,725;8454;6358
data,1246399200000,726;1401;6358
data,1246399200000,726;3350;6358
data,1246399200000,726;9308;6358
data,1246399200000,726;4001;6358
data,1249077600000,726;10622;6358
data,1249077600000,726;7484;6358
data,1251756000000,726;388;6358
data,1251756000000,726;11417;6358
data,1280613600000,727;7627;6358
data,1280613600000,727;11936;6359
data,1283292000000,727;1127;6359
data,1172703600000,727;7760;6359
data,1172703600000,727;1818;6360
data,1177970400000,728;4167;6361
data,1177970400000,728;5329;6361
data,1180648800000,728;11377;6361
data,1183240800000,728;7493;6361
data,1228086000000,728;441;6361
data,1230764400000,728;5490;6361
data,1230764400000,729;6512;6361
data,1230764400000,730;4640;6361
data,1233442800000,730;12253;6361
data,1238536800000,730;1082;6361
data,1243807200000,730;5701;6361
data,1291158000000,730;6725;6361
data,1241128800000,730;2588;6361
data,1241128800000,730;5911;6361
data,1241128800000,730;10854;6361
data,1241128800000,730;1818;6362
data,1241128800000,730;7281;6362
data,1241128800000,731;1620;6362
data,1241128800000,731;10065;6363
data,1241128800000,731;2598;6363
data,1241128800000,731;7689;6363
data,1241128800000,731;68;6363
data,1241128800000,731;2910;6363
data,1241128800000,731;10755;6363
data,1241128800000,731;4249;6363
data,1243807200000,731;5122;6363
data,1243807200000,731;3880;6363
data,1243807200000,731;1908;6363
data,1243807200000,731;261;6363
data,1243807200000,731;7350;6363
data,1243807200000,731;1345;6363
data,1243807200000,731;7927;6363
data,1243807200000,731;11670;6363
data,1243807200000,731;6680;6363
data,1243807200000,731;1818;6364
data,1243807200000,731;1818;6365
data,1243807200000,731;5427;6366
data,1243807200000,731;4077;6366
data,1243807200000,731;2817;6366
data,1243807200000,732;2061;6366
data,1243807200000,732;11799;6366
data,1243807200000,732;2799;6366
data,1243807200000,732;10552;6366
data,1243807200000,732;6100;6366
data,1243807200000,732;3711;6366
data,1243807200000,732;5726;6366
data,1243807200000,732;8727;6366
data,1243807200000,732;3765;6367
data,1243807200000,732;1354;6367
data,1243807200000,732;5361;6367
data,1243807200000,732;6901;6367
data,1243807200000,732;4392;6368
data,1243807200000,732;4441;6369
data,1243807200000,732;10065;6370
data,1243807200000,732;7865;6370
data,1246399200000,732;4738;6370
data,1249077600000,732;12006;6370
data,1249077600000,732;3952;6370
data,1249077600000,732;4903;6370
data,1249077600000,732;7574;6371
data,1220220000000,732;10787;6371
data,1220220000000,732;2530;6371
data,1220220000000,732;8865;6371
data,1220220000000,732;11324;6371
data,1220220000000,732;11188;6371
data,1220220000000,732;9511;6371
data,1220220000000,732;3779;6371
data,1220220000000,732;8890;6371
data,1220220000000,732;7341;6371
data,1220220000000,732;826;6371
data,1220220000000,732;4166;6371
data,1220220000000,732;2788;6371
data,1220220000000,732;3779;6371
data,1220220000000,732;4661;6371
data,1220220000000,732;1603;6371
data,1220220000000,732;10973;6371
data,1220220000000,732;781;6371
data,1220220000000,732;7560;6371
data,1220220000000,732;10183;6371
data,1220220000000,732;8708;6371
data,1220220000000,732;3810;6371
data,1220220000000,732;12216;6371
data,1220220000000,732;11259;6371
data,1220220000000,732;9202;6371
data,1220220000000,732;7297;6371
data,1220220000000,732;12286;6371
data,1220220000000,732;10102;6371
data,1220220000000,732;2410;6371
data,1220220000000,732;8708;6371
data,1220220000000,733;1287;6371
data,1220220000000,733;10533;6371
data,1220220000000,733;9406;6371
data,1220220000000,733;1079;6371
data,1220220000000,733;6837;6372
data,1228086000000,733;11743;6372
data,1228086000000,733;369;6372
data,1228086000000,733;5072;6372
data,1228086000000,733;1888;6372
data,1230764400000,733;2249;6372
data,1230764400000,733;4441;6372
data,1230764400000,733;11384;6372
data,1230764400000,733;261;6372
data,1230764400000,733;1333;6372
data,1230764400000,733;8485;6372
data,1230764400000,733;6434;6372
data,1230764400000,733;11091;6372
data,1230764400000,733;5201;6372
data,1230764400000,733;12370;6372
data,1230764400000,733;2598;6372
data,1230764400000,733;11758;6372
data,1230764400000,733;7367;6372
data,1230764400000,733;6914;6372
data,1230764400000,733;9073;6372
data,1230764400000,733;7367;6372
data,1230764400000,733;6145;6372
data,1230764400000,733;5307;6372
data,1230764400000,733;4011;6372
data,1230764400000,733;10713;6372
data,1230764400000,733;8783;6372
data,1230764400000,733;1038;6372
data,1230764400000,733;2389;6372
data,1230764400000,733;1354;6372
data,1230764400000,733;11871;6372
data,1230764400000,733;10524;6372
data,1230764400000,733;603;6372
data,1233442800000,733;1481;6372
data,1233442800000,733;8699;6372
data,1233442800000,733;8763;6372
data,1233442800000,733;2910;6372
data,1233442800000,733;7633;6372
data,1233442800000,733;3486;6372
data,1233442800000,733;5794;6372
data,1233442800000,733;9448;6372
data,1233442800000,733;8464;6372
data,1233442800000,733;10448;6373
data,1233442800000,733;11378;6373
data,1233442800000,733;547;6373
data,1233442800000,733;8901;6373
data,1233442800000,733;2158;6373
data,1233442800000,733;3049;6373
data,1233442800000,733;273;6373
data,1233442800000,734;2161;6373
data,1233442800000,734;2799;6373
data,1233442800000,734;7367;6373
data,1235862000000,734;9478;6373
data,1235862000000,734;7431;6373
data,1235862000000,734;5460;6373
data,1235862000000,734;2249;6373
data,1235862000000,734;1162;6373
data,1235862000000,734;5086;6373
data,1235862000000,734;9448;6373
data,1235862000000,734;8329;6373
data,1235862000000,734;5911;6373
data,1238536800000,734;4084;6373
data,1238536800000,734;960;6373
data,1238536800000,734;6838;6373
data,1238536800000,734;4655;6373
data,1238536800000,734;1284;6373
data,1238536800000,734;4949;6373
data,1238536800000,734;12177;6373
data,1249077600000,734;7057;6373
data,1259622000000,734;6279;6373
data,1259622000000,734;5578;6373
data,1264978800000,734;3978;6373
data,1270072800000,734;11536;6373
data,1270072800000,734;5832;6373
data,1275343200000,734;1401;6373
data,1283292000000,734;6571;6373
data,1283292000000,734;4324;6373
data,1285884000000,734;11871;6373
data,1288566000000,734;1382;6373
data,1288566000000,734;10537;6373
data,1291158000000,734;3838;6373
data,1293836400000,734;3199;6373
data,1296514800000,734;3094;6373
data,1304672697175,734;4001;6373
data,1304672718235,734;11664;6373
data,1201820400000,734;3025;6373
data,1209592800000,734;3936;6373
data,1209592800000,734;8816;6373
data,1264978800000,734;5805;6373
data,1159653600000,734;1818;6374
data,1162335600000,734;3047;6374
data,1162335600000,734;11113;6374
data,1162335600000,734;4582;6374
data,1167606000000,734;9338;6374
data,1172703600000,734;12006;6374
data,1177970400000,734;11235;6374
data,1177970400000,734;2632;6374
data,1185919200000,734;7840;6374
data,1185919200000,734;12006;6374
data,1185919200000,734;10560;6374
data,1185919200000,734;5551;6374
data,1185919200000,734;4155;6375
data,1185919200000,734;11139;6375
data,1188597600000,734;6165;6375
data,1188597600000,734;11806;6375
data,1188597600000,734;11038;6375
data,1188597600000,734;4924;6376
data,1188597600000,734;3851;6377
data,1188597600000,734;11646;6377
data,1188597600000,734;9944;6377
data,1188597600000,734;4899;6377
data,1191189600000,734;11194;6377
data,1191189600000,734;636;6378
data,1191189600000,734;9747;6378
data,1191189600000,734;10873;6378
data,1191189600000,734;10873;6378
data,1191189600000,734;10261;6378
data,1191189600000,734;2962;6378
data,1191189600000,734;10409;6378
data,1191189600000,734;2588;6378
data,1191189600000,734;10700;6378
data,1191189600000,734;10086;6378
data,1191189600000,734;5540;6378
data,1191189600000,734;10787;6378
data,1193871600000,735;2249;6379
data,1193871600000,735;4874;6380
data,1196463600000,735;2469;6381
data,1196463600000,735;3810;6381
data,1196463600000,735;1585;6381
data,1199142000000,735;817;6382
data,1199142000000,735;8783;6382
data,1199142000000,735;12055;6383
data,1199142000000,735;3963;6383
data,1201820400000,735;7063;6383
data,1201820400000,735;8165;6383
data,1204326000000,735;2788;6383
data,1209592800000,735;3753;6383
data,1225494000000,735;11926;6383
data,1238536800000,736;7118;6383
data,1270072800000,736;540;6383
data,1267398000000,736;2492;6383
data,1285884000000,736;6684;6383
data,1285884000000,736;6186;6383
data,1285884000000,736;7083;6383
data,1288566000000,736;12372;6383
data,1288566000000,736;1323;6383
data,1288566000000,736;6424;6383
data,1288566000000,736;593;6383
data,1288566000000,736;3077;6383
data,1288566000000,736;5794;6383
data,1293836400000,736;10448;6383
data,1293836400000,736;9046;6383
data,1293836400000,736;824;6383
data,1293836400000,736;1589;6383
data,1293836400000,736;3110;6383
data,1293836400000,736;5361;6383
data,1298934000000,736;12216;6383
data,1293836400000,736;9867;6383
data,1193871600000,736;1102;6383
data,1193871600000,737;8258;6383
data,1193871600000,737;321;6384
data,1193871600000,737;5786;6384
data,1196463600000,737;5071;6384
data,1209592800000,737;10831;6384
data,1209592800000,737;9249;6384
data,1209592800000,737;8465;6384
data,1209592800000,737;1115;6384
data,1209592800000,737;8196;6384
data,1209592800000,737;1818;6384
data,1212271200000,737;1333;6384
data,1214863200000,737;9797;6384
data,1214863200000,737;7840;6385
data,1214863200000,737;8684;6385
data,1214863200000,737;4802;6385
data,1214863200000,737;2401;6385
data,1214863200000,737;3042;6386
data,1214863200000,737;9632;6387
data,1214863200000,737;9622;6387
data,1214863200000,737;11218;6387
data,1217541600000,737;5435;6388
data,1220220000000,737;4785;6388
data,1220220000000,737;9030;6388
data,1220220000000,737;1163;6388
data,1222812000000,737;2046;6388
data,1228086000000,737;9953;6388
data,1230764400000,737;9018;6388
data,1230764400000,737;9512;6388
data,1230764400000,737;3851;6388
data,1230764400000,737;2492;6388
data,1230764400000,737;9708;6388
data,1230764400000,737;6893;6388
data,1230764400000,737;4225;6388
data,1222812000000,737;5025;6388
data,1222812000000,737;4099;6388
data,1222812000000,737;4302;6388
data,1222812000000,737;5899;6388
data,1222812000000,737;12051;6388
data,1222812000000,738;11696;6388
data,1225494000000,738;5496;6388
data,1225494000000,738;631;6388
data,1225494000000,738;1284;6388
data,1225494000000,738;7083;6388
data,1225494000000,738;3838;6388
data,1225494000000,738;4324;6388
data,1225494000000,738;9362;6388
data,1225494000000,738;356;6388
data,1228086000000,738;4524;6388
data,1228086000000,738;7730;6388
data,1228086000000,738;11467;6388
data,1228086000000,738;6444;6388
data,1228086000000,738;10261;6388
data,1228086000000,738;8728;6388
data,1228086000000,738;11417;6388
data,1228086000000,738;781;6388
data,1228086000000,738;5786;6388
data,1228086000000,738;10533;6388
data,1228086000000,738;11630;6389
data,1228086000000,738;1888;6389
data,1228086000000,738;3476;6389
data,1228086000000,738;4711;6389
data,1228086000000,738;2366;6389
data,1228086000000,738;3420;6389
data,1228086000000,738;6058;6389
data,1228086000000,738;11574;6389
data,1228086000000,738;7256;6389
data,1228086000000,738;4733;6389
data,1228086000000,738;3851;6389
data,1228086000000,738;2401;6389
data,1228086000000,738;2072;6389
data,1228086000000,738;4001;6389
data,1228086000000,738;8890;6389
data,1228086000000,738;5986;6389
data,1228086000000,738;1436;6389
data,1228086000000,738;12326;6389
data,1228086000000,738;4358;6389
data,1228086000000,738;2144;6389
data,1228086000000,738;4324;6389
data,1228086000000,738;1630;6389
data,1228086000000,738;5878;6389
data,1228086000000,738;7673;6389
data,1228086000000,738;6606;6389
data,1228086000000,738;10407;6389
data,1228086000000,738;8052;6390
data,1228086000000,738;10755;6390
data,1228086000000,738;683;6390
data,1228086000000,738;6979;6391
data,1228086000000,738;3753;6391
data,1228086000000,738;8196;6391
data,1228086000000,738;9025;6391
data,1228086000000,738;5577;6391
data,1228086000000,738;2650;6391
data,1228086000000,738;10636;6391
data,1228086000000,738;5701;6391
data,1228086000000,738;5830;6391
data,1228086000000,738;11231;6391
data,1228086000000,738;4452;6391
data,1228086000000,738;9362;6391
data,1228086000000,739;10519;6391
data,1228086000000,739;8025;6391
data,1228086000000,739;6919;6391
data,1228086000000,739;4113;6391
data,1228086000000,739;3394;6391
data,1228086000000,739;3994;6391
data,1228086000000,739;5460;6391
data,1228086000000,740;5372;6392
data,1228086000000,740;5911;6392
data,1228086000000,740;7141;6392
data,1228086000000,741;10129;6392
data,1228086000000,741;7685;6392
data,1228086000000,741;10714;6393
data,1228086000000,741;3589;6393
data,1228086000000,741;4171;6393
data,1228086000000,741;2609;6393
data,1228086000000,741;7031;6393
data,1228086000000,741;10417;6393
data,1228086000000,742;278;6393
data,1228086000000,742;9304;6393
data,1228086000000,742;8464;6393
data,1228086000000,742;1013;6393
data,1228086000000,743;3921;6393
data,1228086000000,743;10713;6393
data,1228086000000,743;5201;6393
data,1228086000000,743;4072;6393
data,1228086000000,743;11378;6393
data,1228086000000,743;4936;6393
data,1228086000000,743;3311;6393
data,1228086000000,744;1603;6393
data,1228086000000,744;3589;6393
data,1228086000000,744;11806;6393
data,1228086000000,744;5386;6393
data,1228086000000,744;10933;6393
data,1228086000000,744;10119;6393
data,1228086000000,744;4775;6393
data,1228086000000,744;2304;6393
data,1228086000000,744;1143;6393
data,1228086000000,744;2454;6393
data,1228086000000,744;2414;6393
data,1228086000000,744;8013;6394
data,1228086000000,744;4452;6394
data,1228086000000,744;6817;6394
data,1228086000000,744;4452;6394
data,1228086000000,744;3863;6394
data,1228086000000,744;4844;6394
data,1228086000000,744;7432;6394
data,1228086000000,744;8057;6394
data,1228086000000,744;50;6394
data,1228086000000,744;2765;6394
data,1228086000000,744;1263;6394
data,1228086000000,744;11911;6394
data,1228086000000,744;5336;6394
data,1228086000000,744;5878;6394
data,1228086000000,744;4773;6394
data,1228086000000,744;11751;6394
data,1228086000000,745;11961;6394
data,1228086000000,745;3300;6394
data,1228086000000,745;1333;6394
data,1228086000000,745;4733;6394
data,1228086000000,745;4225;6394
data,1228086000000,745;6837;6395
data,1228086000000,745;5146;6395
data,1228086000000,745;10422;6395
data,1228086000000,745;1013;6395
data,1228086000000,745;6341;6395
data,1228086000000,745;8454;6395
data,1228086000000,745;2753;6395
data,1228086000000,745;7715;6395
data,1228086000000,745;652;6396
data,1228086000000,745;12271;6396
data,1228086000000,746;885;6396
data,1228086000000,746;4547;6396
data,1228086000000,746;2296;6396
data,1228086000000,746;2856;6396
data,1228086000000,746;9268;6396
data,1228086000000,746;8684;6396
data,1228086000000,746;6130;6396
data,1228086000000,746;3384;6396
data,1228086000000,746;4582;6396
data,1228086000000,746;3025;6396
data,1228086000000,746;2710;6396
data,1228086000000,746;3373;6396
data,1228086000000,746;9495;6396
data,1228086000000,746;6155;6396
data,1228086000000,746;2410;6396
data,1228086000000,746;8454;6396
data,1228086000000,746;7943;6397
data,1228086000000,747;11378;6397
data,1228086000000,747;4713;6397
data,1228086000000,747;1992;6397
data,1228086000000,747;1277;6398
data,1228086000000,747;12284;6398
data,1228086000000,747;5629;6398
data,1228086000000,747;1813;6398
data,1228086000000,747;5768;6398
data,1228086000000,747;12372;6398
data,1228086000000,747;9126;6398
data,1228086000000,747;6642;6398
data,1228086000000,747;12486;6398
data,1228086000000,747;9053;6398
data,1228086000000,747;2052;6399
data,1228086000000,747;10618;6399
data,1228086000000,747;7367;6399
data,1228086000000,747;694;6399
data,1228086000000,747;5574;6399
data,1228086000000,747;5830;6399
data,1228086000000,747;8017;6399
data,1228086000000,747;11378;6399
data,1228086000000,747;7865;6399
data,1228086000000,747;753;6399
data,1228086000000,747;926;6399
data,1228086000000,747;3574;6399
data,1228086000000,747;10950;6399
data,1228086000000,747;10441;6399
data,1228086000000,747;6506;6399
data,1228086000000,747;11008;6399
data,1228086000000,747;5122;6399
data,1228086000000,747;7877;6399
data,1228086000000,747;4901;6400
data,1228086000000,747;2114;6401
data,1228086000000,747;9960;6401
data,1228086000000,748;5660;6401
data,1228086000000,749;6472;6401
data,1228086000000,749;6341;6401
data,1228086000000,749;10587;6401
data,1228086000000,749;4769;6401
data,1230764400000,749;12369;6401
data,1230764400000,749;8790;6401
data,1230764400000,749;2908;6401
data,1230764400000,749;11871;6401
data,1230764400000,749;3810;6401
data,1230764400000,749;4796;6401
data,1230764400000,749;9362;6401
data,1230764400000,749;6341;6401
data,1230764400000,749;11235;6401
data,1230764400000,749;7063;6401
data,1230764400000,749;11180;6401
data,1230764400000,749;12208;6401
data,1230764400000,749;8485;6401
data,1230764400000,749;8031;6401
data,1230764400000,749;9202;6401
data,1230764400000,749;7924;6401
data,1230764400000,749;5122;6401
data,1230764400000,749;3711;6401
data,1230764400000,749;8577;6401
data,1230764400000,749;9760;6401
data,1230764400000,749;11646;6401
data,1230764400000,749;9448;6401
data,1230764400000,749;4252;6401
data,1230764400000,749;9973;6401
data,1230764400000,749;5398;6401
data,1230764400000,749;4628;6401
data,1230764400000,749;2347;6401
data,1230764400000,749;1162;6401
data,1230764400000,749;4661;6401
data,1230764400000,749;7063;6401
data,1230764400000,749;11871;6401
data,1230764400000,749;776;6401
data,1230764400000,749;11696;6401
data,1230764400000,749;6478;6401
data,1230764400000,749;993;6401
data,1230764400000,749;7902;6401
data,1230764400000,749;4254;6401
data,1230764400000,749;6383;6401
data,1230764400000,749;605;6401
data,1230764400000,749;7627;6401
data,1230764400000,750;9238;6401
data,1230764400000,750;7426;6401
data,1230764400000,750;8750;6401
data,1230764400000,750;8116;6401
data,1233442800000,750;10524;6401
data,1233442800000,750;5911;6401
data,1233442800000,750;1620;6401
data,1233442800000,750;4582;6401
data,1233442800000,750;10831;6401
data,1233442800000,750;3157;6401
data,1233442800000,750;10261;6401
data,1233442800000,750;9179;6401
data,1233442800000,751;4299;6401
data,1233442800000,752;5878;6401
data,1233442800000,752;6304;6402
data,1233442800000,752;3384;6402
data,1233442800000,752;1658;6402
data,1233442800000,752;6846;6402
data,1233442800000,752;3384;6402
data,1233442800000,752;2535;6402
data,1233442800000,752;8252;6402
data,1233442800000,752;5969;6403
data,1233442800000,752;11134;6403
data,1233442800000,753;3838;6403
data,1233442800000,753;9240;6404
data,1233442800000,753;1559;6404
data,1235862000000,753;579;6404
data,1235862000000,753;7865;6404
data,1235862000000,753;6838;6404
data,1235862000000,753;2958;6404
data,1235862000000,753;8165;6404
data,1235862000000,753;3838;6404
data,1235862000000,753;216;6404
data,1235862000000,754;5795;6404
data,1235862000000,754;8874;6404
data,1235862000000,754;3753;6404
data,1235862000000,754;2446;6404
data,1235862000000,754;2406;6404
data,1235862000000,754;5122;6404
data,1235862000000,754;11865;6404
data,1235862000000,754;9459;6404
data,1235862000000,754;11749;6405
data,1235862000000,754;11113;6406
data,1235862000000,754;12179;6406
data,1235862000000,754;8901;6406
data,1235862000000,754;3393;6406
data,1238536800000,754;8783;6406
data,1238536800000,754;9962;6406
data,1238536800000,754;3526;6406
data,1238536800000,754;10417;6406
data,1238536800000,754;12130;6406
data,1238536800000,754;12130;6406
data,1241128800000,754;7760;6406
data,1241128800000,754;4057;6406
data,1241128800000,754;1640;6407
data,1241128800000,755;5696;6407
data,1241128800000,755;7760;6407
data,1243807200000,755;10235;6407
data,1243807200000,755;8957;6407
data,1243807200000,755;9031;6407
data,1243807200000,755;1945;6407
data,1243807200000,755;7775;6407
data,1243807200000,755;6837;6408
data,1243807200000,755;6570;6408
data,1243807200000,755;993;6408
data,1243807200000,755;12400;6408
data,1243807200000,755;7685;6408
data,1246399200000,755;605;6408
data,1246399200000,755;4804;6408
data,1246399200000,756;6850;6408
data,1246399200000,756;7147;6408
data,1246399200000,756;8971;6408
data,1246399200000,756;7141;6408
data,1246399200000,756;7309;6408
data,1246399200000,756;5398;6408
data,1246399200000,756;4839;6408
data,1246399200000,756;1382;6408
data,1246399200000,756;8945;6408
data,1246399200000,756;7883;6408
data,1246399200000,756;7694;6408
data,1246399200000,756;9925;6408
data,1246399200000,756;7760;6408
data,1246399200000,756;1178;6408
data,1246399200000,756;1029;6408
data,1246399200000,756;7924;6408
data,1246399200000,756;11811;6409
data,1246399200000,756;3216;6409
data,1246399200000,757;6846;6409
data,1246399200000,757;6569;6410
data,1246399200000,757;1533;6410
data,1246399200000,757;7685;6410
data,1246399200000,757;12058;6410
data,1246399200000,757;2105;6410
data,1246399200000,757;1143;6410
data,1246399200000,757;11729;6411
data,1246399200000,757;5742;6411
data,1246399200000,757;342;6411
data,1246399200000,758;11330;6411
data,1246399200000,758;1422;6411
data,1246399200000,758;2658;6411
data,1246399200000,758;6224;6412
data,1246399200000,758;1079;6412
data,1246399200000,758;10730;6413
data,1246399200000,758;9495;6413
data,1246399200000,758;6488;6413
data,1246399200000,758;5380;6413
data,1246399200000,758;8481;6413
data,1246399200000,758;5447;6413
data,1246399200000,758;6731;6414
data,1246399200000,758;8045;6415
data,1246399200000,758;5460;6415
data,1246399200000,758;11478;6415
data,1246399200000,758;8679;6415
data,1246399200000,758;10407;6415
data,1246399200000,758;59;6415
data,1246399200000,758;1038;6415
data,1246399200000,758;1048;6415
data,1246399200000,758;547;6415
data,1246399200000,758;3722;6416
data,1246399200000,758;2901;6416
data,1246399200000,758;2105;6416
data,1246399200000,758;9070;6416
data,1246399200000,758;9242;6417
data,1246399200000,758;7057;6417
data,1246399200000,758;6837;6418
data,1246399200000,758;6075;6418
data,1246399200000,758;8580;6418
data,1246399200000,758;4001;6418
data,1246399200000,758;3300;6418
data,1249077600000,758;5091;6419
data,1249077600000,758;5233;6419
data,1249077600000,758;1401;6419
data,1249077600000,758;2450;6419
data,1249077600000,758;2574;6419
data,1249077600000,758;10448;6420
data,1249077600000,758;8999;6420
data,1249077600000,758;2129;6420
data,1249077600000,758;7933;6420
data,1249077600000,758;5911;6420
data,1249077600000,758;12058;6420
data,1249077600000,758;2759;6420
data,1249077600000,758;38;6421
data,1249077600000,758;7507;6421
data,1249077600000,758;7784;6422
data,1249077600000,758;4901;6423
data,1249077600000,758;11749;6424
data,1249077600000,758;6777;6424
data,1249077600000,758;6420;6424
data,1249077600000,758;3308;6424
data,1249077600000,758;1009;6425
data,1249077600000,758;10933;6425
data,1249077600000,758;4487;6425
data,1249077600000,758;7482;6425
data,1249077600000,758;4216;6425
data,1249077600000,758;12110;6426
data,1249077600000,758;8692;6426
data,1249077600000,758;1468;6426
data,1249077600000,758;4605;6426
data,1249077600000,758;9406;6426
data,1249077600000,758;6106;6426
data,1249077600000,758;1969;6427
data,1249077600000,758;5822;6427
data,1249077600000,758;1340;6427
data,1249077600000,758;4392;6428
data,1249077600000,758;4949;6428
data,1249077600000,758;6322;6428
data,1249077600000,758;9952;6428
data,1249077600000,758;2688;6429
data,1249077600000,758;5490;6429
data,1249077600000,758;1747;6430
data,1249077600000,758;3550;6430
data,1249077600000,758;1537;6430
data,1249077600000,758;8750;6430
data,1249077600000,758;18;6430
data,1249077600000,758;9924;6431
data,1249077600000,758;4582;6431
data,1249077600000,758;8763;6432
data,1251756000000,758;1204;6432
data,1251756000000,759;11565;6432
data,1251756000000,759;7877;6432
data,1251756000000,760;2112;6433
data,1251756000000,760;1102;6433
data,1251756000000,760;10891;6433
data,1251756000000,760;1042;6433
data,1251756000000,760;4171;6433
data,1251756000000,760;673;6433
data,1251756000000,760;8324;6433
data,1251756000000,760;1674;6433
data,1251756000000,760;2353;6433
data,1251756000000,760;8046;6433
data,1251756000000,760;1943;6433
data,1251756000000,760;7011;6433
data,1251756000000,760;1674;6433
data,1251756000000,760;5673;6433
data,1251756000000,760;5786;6433
data,1251756000000,760;9918;6433
data,1251756000000,760;5147;6433
data,1251756000000,761;2387;6433
data,1251756000000,761;2148;6433
