New Run at  08/03/2017 16:50:19
, Time, RandomReward; Uniform_LinUCBReward; 
data,1209592800000,662;8949;5182
data,1209592800000,662;10168;5183
data,1209592800000,663;6130;5184
data,1209592800000,663;5313;5184
data,1209592800000,663;4798;5184
data,1209592800000,663;11485;5185
data,1209592800000,663;9197;5186
data,1209592800000,663;9521;5186
data,1209592800000,663;5864;5187
data,1209592800000,663;7248;5188
data,1212271200000,663;2824;5189
data,1212271200000,663;8165;5190
data,1212271200000,663;5286;5191
data,1212271200000,663;11785;5191
data,1212271200000,663;6716;5192
data,1212271200000,663;6417;5192
data,1212271200000,663;6529;5192
data,1212271200000,663;7712;5192
data,1212271200000,663;11307;5193
data,1212271200000,663;10630;5193
data,1212271200000,663;5954;5194
data,1212271200000,663;7576;5194
data,1212271200000,663;5427;5195
data,1212271200000,663;2824;5196
data,1212271200000,663;11788;5196
data,1212271200000,663;9762;5196
data,1212271200000,663;5396;5197
data,1212271200000,663;10227;5198
data,1212271200000,664;11777;5198
data,1212271200000,664;10349;5198
data,1212271200000,664;11324;5198
data,1212271200000,664;5224;5199
data,1212271200000,664;440;5199
data,1212271200000,664;273;5200
data,1212271200000,664;6067;5201
data,1212271200000,664;7924;5202
data,1212271200000,664;8464;5203
data,1212271200000,664;5974;5203
data,1212271200000,664;2414;5203
data,1212271200000,664;3079;5204
data,1212271200000,664;3641;5205
data,1212271200000,664;6104;5205
data,1212271200000,664;10168;5206
data,1212271200000,664;9633;5206
data,1212271200000,664;3181;5207
data,1212271200000,664;10868;5208
data,1212271200000,664;3641;5209
data,1212271200000,664;8571;5209
data,1212271200000,664;11493;5210
data,1212271200000,664;2588;5211
data,1212271200000,664;2910;5212
data,1212271200000,664;3887;5213
data,1212271200000,664;2910;5214
data,1212271200000,664;10480;5214
data,1212271200000,664;7641;5215
data,1212271200000,664;2588;5216
data,1212271200000,664;2199;5216
data,1212271200000,664;6771;5216
data,1212271200000,664;9073;5216
data,1212271200000,664;5254;5217
data,1214863200000,664;5864;5218
data,1214863200000,665;9073;5218
data,1214863200000,665;6716;5219
data,1214863200000,665;8483;5220
data,1214863200000,665;2824;5221
data,1214863200000,665;7632;5221
data,1214863200000,665;1608;5222
data,1214863200000,665;8017;5223
data,1214863200000,665;8822;5224
data,1214863200000,665;7504;5224
data,1214863200000,665;7155;5225
data,1214863200000,665;11646;5225
data,1214863200000,665;8879;5225
data,1214863200000,665;6919;5226
data,1214863200000,665;2858;5226
data,1214863200000,665;6556;5227
data,1214863200000,665;32;5228
data,1214863200000,665;10227;5229
data,1214863200000,665;2659;5230
data,1214863200000,665;6054;5231
data,1214863200000,665;10192;5232
data,1214863200000,665;2650;5233
data,1214863200000,665;5738;5233
data,1214863200000,665;6107;5233
data,1214863200000,665;3350;5234
data,1214863200000,665;4215;5234
data,1214863200000,665;1840;5235
data,1214863200000,665;238;5235
data,1214863200000,665;7296;5235
data,1214863200000,665;7697;5235
data,1214863200000,665;7281;5235
data,1214863200000,665;8790;5235
data,1214863200000,665;4936;5235
data,1214863200000,665;11679;5235
data,1214863200000,665;5798;5235
data,1214863200000,665;7367;5235
data,1214863200000,665;2410;5235
data,1214863200000,665;7876;5235
data,1214863200000,665;10685;5235
data,1214863200000,665;5200;5235
data,1214863200000,665;251;5235
data,1214863200000,665;273;5236
data,1214863200000,665;2862;5236
data,1214863200000,665;9794;5236
data,1214863200000,665;161;5237
data,1214863200000,665;5279;5237
data,1214863200000,665;5286;5238
data,1214863200000,665;6604;5239
data,1214863200000,665;2175;5240
data,1214863200000,665;4264;5240
data,1214863200000,665;6771;5240
data,1214863200000,665;9522;5241
data,1214863200000,665;3221;5241
data,1214863200000,665;869;5242
data,1214863200000,665;10192;5243
data,1214863200000,665;9862;5243
data,1214863200000,665;11941;5244
data,1214863200000,665;8703;5244
data,1214863200000,665;3725;5244
data,1214863200000,665;781;5244
data,1214863200000,666;1185;5244
data,1214863200000,666;10449;5245
data,1214863200000,666;8907;5245
data,1214863200000,666;10511;5246
data,1214863200000,666;5854;5247
data,1214863200000,666;869;5248
data,1214863200000,666;1608;5249
data,1214863200000,666;2175;5250
data,1214863200000,666;1354;5250
data,1214863200000,666;10950;5250
data,1214863200000,666;6417;5250
data,1214863200000,666;1840;5251
data,1214863200000,666;7699;5252
data,1214863200000,666;4226;5252
data,1214863200000,666;6981;5253
data,1214863200000,666;5644;5253
data,1214863200000,666;3057;5253
data,1214863200000,666;1219;5253
data,1214863200000,666;5427;5254
data,1214863200000,666;6255;5255
data,1214863200000,666;6488;5255
data,1214863200000,666;10192;5256
data,1214863200000,666;7840;5257
data,1214863200000,666;9384;5257
data,1214863200000,666;3944;5257
data,1214863200000,666;11785;5257
data,1214863200000,666;9522;5258
data,1214863200000,666;869;5259
data,1214863200000,666;1840;5260
data,1214863200000,666;1885;5260
data,1214863200000,666;2139;5260
data,1214863200000,666;2910;5261
data,1214863200000,666;1124;5262
data,1214863200000,666;7924;5263
data,1214863200000,666;3725;5263
data,1214863200000,666;3887;5264
data,1214863200000,666;2307;5265
data,1214863200000,666;6362;5266
data,1214863200000,666;7924;5267
data,1214863200000,666;5523;5267
data,1214863200000,666;6410;5268
data,1214863200000,666;2183;5268
data,1214863200000,666;1608;5269
data,1214863200000,666;5427;5270
data,1214863200000,666;3322;5271
data,1214863200000,666;4363;5271
data,1214863200000,666;7120;5271
data,1214863200000,666;10227;5272
data,1214863200000,666;11548;5272
data,1214863200000,666;5878;5273
data,1214863200000,666;5254;5274
data,1214863200000,666;32;5275
data,1214863200000,666;1552;5275
data,1214863200000,666;9382;5275
data,1214863200000,666;4467;5276
data,1214863200000,666;6947;5276
data,1214863200000,666;8398;5276
data,1214863200000,666;6981;5277
data,1214863200000,666;5264;5278
data,1214863200000,666;1124;5279
data,1214863200000,666;11630;5280
data,1214863200000,666;5291;5281
data,1214863200000,666;10850;5281
data,1214863200000,666;11269;5282
data,1214863200000,666;5864;5283
data,1214863200000,666;11630;5284
data,1214863200000,666;11493;5285
data,1214863200000,666;5854;5286
data,1214863200000,666;5878;5287
data,1214863200000,666;869;5288
data,1214863200000,666;3745;5288
data,1214863200000,666;9362;5288
data,1214863200000,666;5308;5288
data,1214863200000,666;4540;5289
data,1214863200000,666;3138;5290
data,1214863200000,666;11630;5291
data,1214863200000,666;10816;5291
data,1214863200000,667;10859;5291
data,1214863200000,667;6919;5292
data,1214863200000,668;11193;5292
data,1214863200000,668;273;5293
data,1214863200000,668;3322;5294
data,1217541600000,668;11020;5295
data,1217541600000,668;3881;5296
data,1217541600000,668;755;5296
data,1217541600000,668;12223;5296
data,1217541600000,668;238;5296
data,1217541600000,668;9627;5297
data,1217541600000,668;7574;5298
data,1217541600000,668;7720;5299
data,1217541600000,668;10048;5300
data,1217541600000,668;3872;5301
data,1217541600000,668;2530;5302
data,1217541600000,668;11493;5303
data,1217541600000,668;9724;5304
data,1217541600000,668;1237;5305
data,1217541600000,668;5669;5306
data,1217541600000,669;2632;5307
data,1217541600000,669;4802;5308
data,1217541600000,669;1608;5309
data,1217541600000,669;8422;5309
data,1217541600000,669;8397;5310
data,1217541600000,669;2199;5310
data,1217541600000,669;6322;5310
data,1217541600000,669;7574;5311
data,1217541600000,669;10586;5311
data,1217541600000,669;5286;5312
data,1217541600000,669;2763;5312
data,1217541600000,669;4392;5312
data,1217541600000,669;3322;5313
data,1217541600000,669;10168;5314
data,1217541600000,669;1425;5314
data,1217541600000,669;10192;5315
data,1217541600000,669;43;5315
data,1217541600000,670;5265;5315
data,1217541600000,670;129;5316
data,1217541600000,670;4534;5316
data,1217541600000,670;10168;5317
data,1217541600000,670;3641;5318
data,1217541600000,670;6130;5319
data,1217541600000,670;1054;5319
data,1217541600000,670;7215;5320
data,1217541600000,670;4392;5320
data,1217541600000,670;4786;5320
data,1217541600000,670;957;5321
data,1217541600000,670;8008;5322
data,1217541600000,670;7632;5322
data,1217541600000,670;8864;5323
data,1217541600000,670;8587;5323
data,1217541600000,670;4167;5324
data,1217541600000,670;4932;5324
data,1217541600000,670;4804;5325
data,1217541600000,670;3652;5325
data,1217541600000,670;5427;5326
data,1217541600000,670;914;5326
data,1217541600000,670;1840;5327
data,1217541600000,670;9065;5327
data,1217541600000,670;1840;5328
data,1217541600000,670;1861;5329
data,1217541600000,670;9070;5330
data,1217541600000,670;11299;5331
data,1217541600000,670;6856;5331
data,1217541600000,670;10433;5331
data,1217541600000,670;5623;5331
data,1217541600000,670;6863;5331
data,1217541600000,670;3138;5332
data,1217541600000,670;6054;5333
data,1217541600000,670;3641;5334
data,1217541600000,670;5320;5334
data,1217541600000,670;8482;5335
data,1217541600000,670;4924;5335
data,1217541600000,670;273;5336
data,1217541600000,670;1818;5337
data,1217541600000,670;8143;5338
data,1217541600000,670;6085;5338
data,1217541600000,670;9924;5338
data,1217541600000,670;1285;5338
data,1217541600000,670;556;5339
data,1217541600000,670;721;5339
data,1217541600000,670;6797;5339
data,1217541600000,670;1552;5339
data,1217541600000,670;6837;5340
data,1217541600000,670;6067;5341
data,1217541600000,670;65;5342
data,1217541600000,670;3311;5342
data,1217541600000,670;5265;5342
data,1217541600000,670;6054;5343
data,1217541600000,670;2080;5343
data,1217541600000,670;423;5343
data,1217541600000,670;4291;5343
data,1217541600000,670;4687;5343
data,1217541600000,670;273;5344
data,1217541600000,670;5176;5344
data,1217541600000,670;3373;5345
data,1217541600000,670;9609;5346
data,1217541600000,670;4886;5347
data,1217541600000,670;7907;5347
data,1217541600000,670;6838;5347
data,1217541600000,670;5669;5348
data,1217541600000,670;5286;5349
data,1217541600000,670;1840;5350
data,1217541600000,670;3745;5350
data,1217541600000,670;12451;5350
data,1217541600000,670;3634;5350
data,1217541600000,670;11493;5351
data,1220220000000,670;3420;5352
data,1220220000000,671;945;5352
data,1220220000000,671;2650;5353
data,1220220000000,671;10192;5354
data,1220220000000,671;5820;5354
data,1220220000000,671;6981;5355
data,1220220000000,671;6617;5355
data,1220220000000,671;11672;5355
data,1220220000000,671;10118;5356
data,1220220000000,671;2799;5356
data,1220220000000,671;3032;5357
data,1220220000000,671;4524;5358
data,1220220000000,671;2650;5359
data,1220220000000,671;3373;5360
data,1220220000000,671;5286;5361
data,1220220000000,671;7697;5361
data,1220220000000,671;2763;5361
data,1220220000000,671;8045;5361
data,1220220000000,671;8464;5362
data,1220220000000,671;5794;5362
data,1220220000000,671;8974;5362
data,1220220000000,671;2673;5362
data,1220220000000,671;8333;5362
data,1220220000000,671;208;5362
data,1220220000000,672;4933;5362
data,1220220000000,672;3373;5363
data,1220220000000,672;5286;5364
data,1220220000000,672;10168;5365
data,1220220000000,672;11630;5366
data,1222812000000,672;5326;5366
data,1222812000000,672;4358;5367
data,1222812000000,672;11630;5368
data,1222812000000,672;12007;5369
data,1222812000000,672;8114;5369
data,1222812000000,672;8794;5369
data,1222812000000,672;273;5370
data,1222812000000,672;8398;5370
data,1222812000000,672;5523;5370
data,1222812000000,672;5427;5371
data,1222812000000,672;2423;5372
data,1222812000000,672;3350;5373
data,1222812000000,672;385;5373
data,1222812000000,672;1658;5374
data,1222812000000,672;563;5375
data,1222812000000,672;5224;5376
data,1222812000000,672;1212;5377
data,1222812000000,672;11622;5377
data,1222812000000,672;3138;5378
data,1222812000000,672;7888;5378
data,1222812000000,672;1658;5379
data,1222812000000,672;5291;5380
data,1222812000000,672;5224;5381
data,1222812000000,672;11630;5382
data,1222812000000,672;6072;5382
data,1222812000000,672;7924;5383
data,1222812000000,672;5254;5384
data,1222812000000,672;1840;5385
data,1222812000000,672;6716;5386
data,1222812000000,672;1840;5387
data,1222812000000,672;5475;5388
data,1222812000000,672;5427;5389
data,1222812000000,672;7155;5390
data,1222812000000,672;6981;5391
data,1222812000000,672;11724;5391
data,1222812000000,672;2930;5392
data,1222812000000,672;10407;5393
data,1222812000000,672;5878;5394
data,1222812000000,672;3765;5395
data,1222812000000,672;8692;5395
data,1222812000000,672;3079;5396
data,1222812000000,672;6488;5396
data,1222812000000,672;11020;5397
data,1222812000000,672;781;5397
data,1222812000000,672;2930;5398
data,1222812000000,672;1840;5399
data,1222812000000,672;5427;5400
data,1222812000000,673;4433;5400
data,1222812000000,673;7875;5400
data,1222812000000,673;10878;5401
data,1222812000000,674;6365;5402
data,1222812000000,674;10227;5403
data,1222812000000,674;9874;5404
data,1222812000000,675;5286;5405
data,1222812000000,675;3888;5406
data,1222812000000,675;273;5407
data,1222812000000,675;9892;5407
data,1222812000000,675;6716;5408
data,1222812000000,675;10328;5408
data,1222812000000,675;6716;5409
data,1222812000000,675;9617;5409
data,1222812000000,675;10654;5409
data,1222812000000,675;10192;5410
data,1222812000000,675;3350;5411
data,1225494000000,675;9953;5412
data,1225494000000,675;5854;5413
data,1225494000000,675;3725;5413
data,1225494000000,675;895;5413
data,1225494000000,675;5091;5413
data,1225494000000,675;4936;5413
data,1225494000000,675;9953;5414
data,1225494000000,675;8165;5415
data,1225494000000,675;4439;5416
data,1225494000000,675;1124;5417
data,1225494000000,675;11565;5417
data,1225494000000,675;1124;5418
data,1225494000000,675;1124;5419
data,1225494000000,676;1959;5419
data,1225494000000,676;1533;5420
data,1225494000000,676;12006;5421
data,1225494000000,676;431;5421
data,1225494000000,676;8017;5422
data,1225494000000,676;8017;5423
data,1225494000000,676;5864;5424
data,1225494000000,676;10544;5424
data,1225494000000,676;6731;5425
data,1228086000000,677;9158;5425
data,1228086000000,677;5669;5426
data,1228086000000,677;3057;5426
data,1228086000000,677;2391;5426
data,1228086000000,677;12155;5427
data,1228086000000,678;8454;5427
data,1228086000000,678;7235;5427
data,1228086000000,678;10938;5428
data,1228086000000,678;7840;5429
data,1228086000000,678;7574;5430
data,1228086000000,678;5768;5430
data,1228086000000,678;5772;5431
data,1228086000000,678;4352;5431
data,1228086000000,678;7720;5432
data,1228086000000,678;8821;5433
data,1228086000000,678;9653;5433
data,1228086000000,678;8017;5434
data,1228086000000,678;7720;5435
data,1228086000000,678;8052;5435
data,1228086000000,678;8223;5435
data,1228086000000,678;4932;5435
data,1228086000000,678;4290;5436
data,1228086000000,678;5669;5437
data,1230764400000,678;129;5438
data,1230764400000,678;6130;5439
data,1230764400000,678;8052;5439
data,1230764400000,678;11485;5440
data,1230764400000,678;3274;5440
data,1230764400000,678;6838;5440
data,1230764400000,678;2656;5440
data,1230764400000,678;5878;5441
data,1230764400000,678;6130;5442
data,1230764400000,678;11692;5442
data,1233442800000,678;10192;5443
data,1233442800000,678;781;5443
data,1233442800000,678;2227;5444
data,1233442800000,678;2855;5445
data,1233442800000,678;5864;5446
data,1233442800000,678;3350;5447
data,1233442800000,678;140;5447
data,1233442800000,678;273;5448
data,1233442800000,678;7010;5448
data,1233442800000,678;6638;5448
data,1233442800000,678;5822;5449
data,1233442800000,678;3216;5449
data,1233442800000,678;2862;5449
data,1233442800000,678;11487;5449
data,1233442800000,678;12096;5450
data,1233442800000,678;10192;5451
data,1233442800000,678;11471;5451
data,1233442800000,678;11806;5451
data,1233442800000,678;5254;5452
data,1233442800000,678;5864;5453
data,1233442800000,679;3079;5454
data,1233442800000,679;2650;5455
data,1233442800000,679;8017;5456
data,1233442800000,679;8398;5456
data,1235862000000,679;10166;5457
data,1235862000000,679;82;5458
data,1235862000000,679;9953;5459
data,1235862000000,679;2052;5460
data,1235862000000,679;9428;5460
data,1235862000000,679;7924;5461
data,1235862000000,679;755;5461
data,1235862000000,679;8013;5461
data,1235862000000,679;6716;5462
data,1235862000000,679;11269;5463
data,1235862000000,679;6856;5463
data,1235862000000,679;3216;5463
data,1235862000000,679;3138;5464
data,1235862000000,679;11493;5465
data,1235862000000,679;10166;5466
data,1235862000000,679;6210;5467
data,1235862000000,679;162;5467
data,1235862000000,679;1840;5468
data,1235862000000,679;869;5469
data,1235862000000,679;8031;5469
data,1235862000000,679;9953;5470
data,1235862000000,679;4933;5470
data,1235862000000,679;7343;5470
data,1235862000000,679;2305;5471
data,1235862000000,679;9735;5471
data,1235862000000,679;5864;5472
data,1235862000000,679;4467;5473
data,1235862000000,679;5286;5474
data,1235862000000,679;11031;5474
data,1235862000000,679;8143;5475
data,1235862000000,679;7924;5476
data,1235862000000,679;7924;5477
data,1235862000000,679;10449;5478
data,1235862000000,679;9861;5479
data,1235862000000,679;5417;5479
data,1235862000000,679;8143;5480
data,1238536800000,679;8143;5481
data,1238536800000,679;5864;5482
data,1238536800000,679;5864;5483
data,1238536800000,679;1434;5483
data,1238536800000,679;4836;5484
data,1238536800000,679;8143;5485
data,1243807200000,679;4102;5486
data,1243807200000,679;11630;5487
data,1243807200000,679;2044;5487
data,1243807200000,679;5257;5488
data,1243807200000,679;9953;5489
data,1243807200000,679;5459;5489
data,1246399200000,679;2305;5490
data,1246399200000,679;6255;5491
data,1246399200000,679;5427;5492
data,1246399200000,679;3641;5493
data,1246399200000,679;8456;5493
data,1246399200000,679;268;5493
data,1246399200000,679;6606;5494
data,1246399200000,679;3641;5495
data,1259622000000,679;8216;5495
data,1259622000000,679;9609;5496
data,1262300400000,679;2824;5497
data,1262300400000,679;2824;5498
data,1262300400000,679;7699;5499
data,1262300400000,679;3079;5500
data,1262300400000,679;11259;5500
data,1262300400000,679;5772;5501
data,1264978800000,679;9187;5501
data,1267398000000,679;32;5502
data,1272664800000,679;4756;5502
data,1275343200000,679;9835;5502
data,1275343200000,679;6298;5502
data,1277935200000,679;792;5502
data,1277935200000,679;1840;5503
data,1280613600000,679;2080;5503
data,1280613600000,679;5254;5504
data,1280613600000,679;12177;5505
data,1280613600000,679;3322;5506
data,1280613600000,679;3322;5507
data,1280613600000,679;3574;5508
data,1283292000000,679;8483;5509
data,1283292000000,679;8483;5510
data,1283292000000,679;10168;5511
data,1283292000000,679;8836;5511
data,1283292000000,679;4763;5511
data,1283292000000,679;3641;5512
data,1283292000000,679;5286;5513
data,1283292000000,679;9753;5513
data,1283292000000,679;32;5514
data,1285884000000,679;1840;5515
data,1285884000000,679;6210;5516
data,1285884000000,679;1840;5517
data,1285884000000,679;6210;5518
data,1288566000000,679;869;5519
data,1288566000000,679;869;5520
data,1291158000000,679;4001;5521
data,1291158000000,679;7916;5521
data,1291158000000,679;5348;5522
data,1291158000000,679;1630;5522
data,1293836400000,679;6716;5523
data,1293836400000,679;7291;5523
data,1293836400000,679;273;5524
data,1293836400000,679;3868;5524
data,1293836400000,679;1014;5524
data,1293836400000,679;4414;5524
data,1293836400000,679;3322;5525
data,1296514800000,679;10168;5526
data,1296514800000,679;869;5527
data,1296514800000,679;2833;5527
data,1296514800000,679;3322;5528
data,1296514800000,679;10168;5529
data,1296514800000,679;869;5530
data,1296514800000,679;5427;5531
data,1298934000000,679;10471;5531
data,1304702516962,679;2588;5532
data,1304702516974,679;7715;5532
data,1304702522374,679;1951;5532
data,1304702522361,679;2588;5533
data,1304702549838,680;5286;5534
data,1304702573808,681;1277;5535
data,1304702573802,681;4433;5535
data,1304702573825,681;3001;5535
data,1193871600000,682;9468;5535
data,1193871600000,682;5396;5535
data,1193871600000,682;10848;5535
data,1193871600000,682;1951;5535
data,1193871600000,683;1237;5535
data,1193871600000,683;5213;5535
data,1193871600000,683;7549;5535
data,1193871600000,683;11076;5535
data,1193871600000,683;11692;5535
data,1193871600000,683;556;5536
data,1193871600000,683;11891;5537
data,1193871600000,683;12451;5537
data,1193871600000,683;7482;5537
data,1193871600000,683;563;5538
data,1193871600000,683;4836;5539
data,1193871600000,683;6210;5539
data,1193871600000,683;3079;5540
data,1193871600000,683;5303;5540
data,1193871600000,683;7235;5540
data,1193871600000,683;5854;5541
data,1193871600000,683;8836;5542
data,1193871600000,683;2910;5542
data,1193871600000,683;5427;5543
data,1193871600000,683;9204;5543
data,1193871600000,683;140;5543
data,1193871600000,683;869;5543
data,1193871600000,683;2052;5543
data,1193871600000,683;3079;5544
data,1193871600000,683;1658;5545
data,1193871600000,683;4034;5545
data,1193871600000,683;6399;5545
data,1193871600000,684;162;5545
data,1193871600000,684;4290;5545
data,1193871600000,684;3703;5546
data,1193871600000,684;4439;5547
data,1196463600000,684;11182;5548
data,1196463600000,684;5643;5549
data,1196463600000,684;5573;5550
data,1196463600000,684;5407;5551
data,1196463600000,684;1176;5551
data,1196463600000,684;5254;5552
data,1196463600000,684;10495;5552
data,1196463600000,684;11866;5552
data,1196463600000,684;12417;5553
data,1196463600000,684;2080;5553
data,1196463600000,684;11164;5553
data,1196463600000,684;4166;5553
data,1196463600000,684;2410;5553
data,1196463600000,684;65;5553
data,1196463600000,684;238;5554
data,1199142000000,684;3512;5554
data,1199142000000,684;474;5554
data,1199142000000,684;6757;5555
data,1199142000000,684;9844;5555
data,1199142000000,684;9609;5556
data,1199142000000,684;10848;5556
data,1199142000000,684;3964;5556
data,1199142000000,684;12006;5557
data,1199142000000,684;1611;5557
data,1199142000000,684;8711;5557
data,1199142000000,684;9783;5557
data,1199142000000,684;10661;5557
data,1199142000000,684;8482;5558
data,1199142000000,684;3157;5559
data,1199142000000,684;7736;5559
data,1199142000000,684;10168;5560
data,1199142000000,684;6529;5560
data,1199142000000,684;5523;5560
data,1199142000000,684;3567;5561
data,1199142000000,684;102;5561
data,1199142000000,684;6478;5561
data,1199142000000,684;4440;5561
data,1199142000000,684;3079;5562
data,1199142000000,684;471;5563
data,1199142000000,684;7591;5563
data,1199142000000,684;10938;5563
data,1199142000000,684;8926;5563
data,1199142000000,684;2199;5564
data,1199142000000,684;4845;5565
data,1199142000000,684;4215;5565
data,1199142000000,684;4901;5565
data,1199142000000,684;4146;5565
data,1199142000000,684;1818;5565
data,1199142000000,684;273;5566
data,1199142000000,684;7875;5566
data,1199142000000,684;5878;5566
data,1199142000000,684;6295;5567
data,1199142000000,684;6336;5567
data,1199142000000,684;7888;5568
data,1199142000000,684;12451;5568
data,1199142000000,684;6919;5569
data,1199142000000,684;5742;5569
data,1199142000000,684;3641;5570
data,1199142000000,684;792;5570
data,1199142000000,684;8397;5570
data,1199142000000,684;1787;5571
data,1199142000000,684;1215;5572
data,1199142000000,684;6981;5573
data,1199142000000,684;5772;5574
data,1199142000000,684;7699;5575
data,1199142000000,684;9206;5575
data,1199142000000,684;5257;5575
data,1199142000000,684;11307;5576
data,1201820400000,684;4467;5577
data,1201820400000,684;5427;5578
data,1201820400000,684;3441;5578
data,1201820400000,684;8422;5579
data,1201820400000,684;2855;5580
data,1201820400000,685;259;5581
data,1201820400000,685;7994;5581
data,1201820400000,685;4886;5582
data,1201820400000,685;7712;5582
data,1201820400000,685;3779;5582
data,1201820400000,685;5286;5583
data,1201820400000,685;9267;5583
data,1201820400000,685;128;5583
data,1201820400000,685;9362;5583
data,1201820400000,685;9513;5584
data,1201820400000,685;10166;5584
data,1201820400000,685;2510;5585
data,1201820400000,685;1637;5586
data,1201820400000,685;9633;5586
data,1201820400000,685;4291;5586
data,1201820400000,685;8822;5587
data,1201820400000,685;7341;5587
data,1201820400000,685;3919;5588
data,1201820400000,685;12177;5588
data,1201820400000,685;3322;5589
data,1201820400000,685;10301;5589
data,1204326000000,685;10668;5589
data,1204326000000,685;10630;5589
data,1204326000000,685;3350;5589
data,1204326000000,685;11312;5589
data,1204326000000,685;4358;5589
data,1204326000000,685;10442;5589
data,1204326000000,685;12189;5589
data,1204326000000,685;3834;5589
data,1204326000000,685;12303;5589
data,1204326000000,685;2824;5590
data,1204326000000,685;7134;5590
data,1204326000000,685;2984;5590
data,1204326000000,685;612;5590
data,1204326000000,685;10392;5590
data,1204326000000,685;3057;5590
data,1204326000000,685;2501;5590
data,1204326000000,685;7697;5590
data,1204326000000,685;8836;5591
data,1204326000000,685;268;5591
data,1204326000000,685;5320;5591
data,1204326000000,685;3044;5592
data,1204326000000,686;11180;5592
data,1204326000000,686;9924;5592
data,1204326000000,686;6767;5592
data,1204326000000,686;5286;5593
data,1204326000000,686;5992;5593
data,1204326000000,686;10859;5593
data,1204326000000,686;10247;5593
data,1204326000000,686;1257;5593
data,1204326000000,686;2728;5593
data,1204326000000,686;6336;5593
data,1204326000000,686;5772;5594
data,1204326000000,686;7664;5595
data,1204326000000,686;5396;5595
data,1204326000000,686;5778;5595
data,1207000800000,686;5738;5596
data,1207000800000,686;1608;5596
data,1207000800000,686;2175;5597
data,1207000800000,686;11493;5598
data,1207000800000,686;2858;5598
data,1207000800000,686;6410;5599
data,1207000800000,686;1227;5599
data,1207000800000,686;9762;5599
data,1207000800000,686;11646;5600
data,1207000800000,686;7783;5600
data,1207000800000,686;9070;5601
data,1207000800000,686;1996;5601
data,1207000800000,686;1468;5601
data,1207000800000,686;8143;5602
data,1207000800000,686;7958;5603
data,1207000800000,686;9382;5603
data,1207000800000,686;11312;5603
data,1207000800000,686;6067;5604
data,1207000800000,686;7291;5604
data,1207000800000,686;9747;5604
data,1207000800000,686;7618;5604
data,1207000800000,686;9627;5604
data,1207000800000,686;6569;5605
data,1207000800000,686;3574;5605
data,1207000800000,686;9433;5606
data,1207000800000,686;10544;5606
data,1207000800000,686;4155;5607
data,1207000800000,686;4850;5607
data,1207000800000,686;7730;5608
data,1207000800000,686;82;5608
data,1207000800000,686;11854;5608
data,1207000800000,686;4798;5609
data,1207000800000,686;10168;5610
data,1207000800000,686;8165;5611
data,1207000800000,686;393;5612
data,1207000800000,686;9609;5613
data,1207000800000,686;8699;5613
data,1207000800000,687;5386;5614
data,1207000800000,687;1649;5615
data,1209592800000,687;7248;5616
data,1209592800000,687;8907;5616
data,1209592800000,687;11020;5617
data,1209592800000,687;5597;5617
data,1209592800000,687;6837;5618
data,1209592800000,687;3745;5619
data,1209592800000,687;2080;5619
data,1209592800000,687;5864;5620
data,1209592800000,687;3633;5620
data,1209592800000,687;10407;5620
data,1209592800000,687;5427;5621
data,1209592800000,687;32;5621
data,1209592800000,687;11650;5622
data,1209592800000,687;6837;5623
data,1209592800000,687;1285;5623
data,1209592800000,687;8677;5623
data,1209592800000,687;3870;5623
data,1209592800000,687;320;5623
data,1209592800000,687;1819;5624
data,1209592800000,687;10586;5624
data,1209592800000,687;3025;5624
data,1209592800000,687;5291;5625
data,1209592800000,687;957;5626
data,1209592800000,687;3195;5627
data,1209592800000,687;9627;5627
data,1209592800000,687;2307;5628
data,1209592800000,687;5900;5628
data,1209592800000,687;7660;5628
data,1209592800000,687;6771;5629
data,1209592800000,688;1468;5629
data,1209592800000,688;3917;5629
data,1209592800000,688;7682;5630
data,1212271200000,689;8645;5630
data,1212271200000,689;9627;5630
data,1212271200000,689;6405;5630
data,1212271200000,689;6856;5631
data,1212271200000,689;3746;5631
data,1212271200000,689;5264;5631
data,1212271200000,690;7180;5631
data,1212271200000,690;11839;5631
data,1212271200000,690;3157;5632
data,1212271200000,690;4975;5633
data,1212271200000,690;8054;5633
data,1212271200000,690;1552;5634
data,1212271200000,690;2650;5635
data,1212271200000,690;4524;5636
data,1212271200000,691;8825;5636
data,1212271200000,691;2840;5636
data,1212271200000,691;6478;5636
data,1212271200000,691;9522;5636
data,1212271200000,691;6838;5637
data,1212271200000,691;8675;5637
data,1212271200000,691;3493;5637
data,1212271200000,691;9238;5637
data,1212271200000,691;5669;5637
data,1212271200000,691;6838;5638
data,1212271200000,691;7010;5638
data,1212271200000,691;3157;5639
data,1212271200000,691;10859;5639
data,1212271200000,691;6901;5640
data,1212271200000,691;1967;5640
data,1212271200000,691;9735;5640
data,1214863200000,691;9862;5640
data,1214863200000,691;495;5640
data,1214863200000,691;2900;5640
data,1214863200000,691;3311;5641
data,1214863200000,691;2139;5641
data,1214863200000,691;6716;5642
data,1214863200000,691;8143;5643
data,1214863200000,691;3177;5643
data,1214863200000,691;781;5643
data,1214863200000,691;10118;5644
data,1214863200000,691;3153;5644
data,1214863200000,691;10705;5644
data,1214863200000,692;1908;5645
data,1214863200000,692;9794;5646
data,1214863200000,692;2503;5646
data,1214863200000,692;5303;5646
